route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Castaways,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/107208763/castaways,2.6,Sport,5.8,1,30,38.66516,-79.32026
Aloha,Contact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/106188760/aloha,2.7,Sport,5.9,1,60,38.66399,-79.32257
Conn's East Direct,Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105908805/conns-east-direct,2.6,Trad,5.8,1,80,38.8344,-79.36659
Simple J Malarkey,South End > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106455730/simple-j-malarkey,2.7,Trad,5.7,3,160,38.83377,-79.36693
Jumpin' Ring Snakes,6. Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105973930/jumpin-ring-snakes,3,Trad,5.9,1,85,38.05092,-81.07276
Butterfly Flake,01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106124184/butterfly-flake,2.6,Sport,5.7,1,40,38.10049,-81.09596
Shady Lady,01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106138616/shady-lady,2.6,Sport,5.7,1,60,38.10049,-81.09596
Souled Out,Orange Oswald Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106139159/souled-out,2.6,Sport,5.9,1,70,38.2422,-80.83949
Bullocks,3. Second Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107159897/bullocks,2.5,Sport,5.9+,1,50,38.14295,-80.91755
The Layback,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105951063/the-layback,2.6,Trad,5.9+,1,50,38.07178,-81.08006
Fabulous Groupies,Orange Oswald Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106139147/fabulous-groupies,2.5,Sport,5.9,1,60,38.2422,-80.83949
Sand in My Crack (Cuddle Monkey),3. Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107792683/sand-in-my-crack-cuddle-monkey,2.5,Trad,5.7,1,50,38.04716,-81.06756
Jeff's Bunny Hop,Narcissus Cave > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106139191/jeffs-bunny-hop,2.5,Sport,5.8,1,60,38.24193,-80.84067
Sniff the Drill,Narcissus Cave > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106139168/sniff-the-drill,2.4,Sport,5.8,1,45,38.24193,-80.84067
Block Party,Southern Pillar - West Side > Southern Pillar > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105868594/block-party,2.6,Trad,5.8,1,40,38.83261,-79.36748
Cerveza Verde,12. Beer Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106138663/cerveza-verde,2.4,Sport,5.9,1,45,38.09026,-81.08717
"You Want It, You Got It",3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106021094/you-want-it-you-got-it,2.5,Sport,5.9,1,60,38.05452,-81.03346
That Eight,Narcissus Cave > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105992317/that-eight,2.4,Sport,5.8-,1,70,38.24193,-80.84067
Straight Outta Lockmont,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107829637/straight-outta-lockmont,2.9,Sport,5.9,1,70,38.2338,-80.8552
Totally-Clipse,E) Kaymoor Slabs > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105963388/totally-clipse,2.3,Sport,5.8,1,75,38.05426,-81.06106
Hubba Bubba,06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106866761/hubba-bubba,2.6,Sport,5.9+,1,60,38.09307,-81.09555
Back to the Front,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106032004/back-to-the-front,3.7,Trad,5.9,1,100,38.83453,-79.36677
Frosted Flake,Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105908819/frosted-flake,2.6,Trad,5.9,1,100,38.8344,-79.36659
Discrepancy,Lower Slabs > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106446066/discrepancy,3,"Trad, TR",5.8,1,55,38.83609,-79.36621
Infatuation,0. Zero Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/110261733/infatuation,2.3,Sport,5.7,1,60,38.14399,-80.92018
Bobby D'Bunny,01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106138121/bobby-dbunny,2.3,Sport,5.7,1,70,38.10049,-81.09596
Journey to the Center of the Brain,3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106660052/journey-to-the-center-of-the-brain,2.3,Trad,5.7,1,50,38.05452,-81.03346
First Aid,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/106186718/first-aid,2.2,Sport,5.7,1,40,38.66516,-79.32026
Jumpin' Jack Flash,Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105963441/jumpin-jack-flash,2.2,Trad,5.7+,1,50,38.08299,-81.08043
Beer Wench,12. Beer Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106138673/beer-wench,2.3,Sport,5.9,1,50,38.09026,-81.08717
Lieutenant Tomek,4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/109033631/lieutenant-tomek,2.1,Sport,5.9+,1,55,38.14336,-80.91556
Whinerlamer,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107094737/whinerlamer,2.5,Sport,5.9,1,40,38.2338,-80.8552
Horton's Tree,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105943689/hortons-tree,2,Trad,5.7,1,30,38.07178,-81.08006
Great White Dihedral aka Begoon/Artz Corner,3 Greatest Show Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108443815/great-white-dihedral-aka-begoonartz-corner,3.8,Trad,5.9+,1,90,38.15303,-80.93231
Where Real Men Dare,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105961603/where-real-men-dare,2.6,Trad,5.8,1,70,38.07311,-81.07947
Guide's 8,Sunshine Wall (Guide Wall) > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/111496938/guides-8,3.1,Sport,5.8,1,40,38.87549,-79.26792
The Contortionist,Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105963450/the-contortionist,2.8,"Trad, TR",5.9,1,60,38.08299,-81.08043
Pay It Forward,01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106811030/pay-it-forward,2.3,Sport,5.9,1,50,38.10049,-81.09596
Shipwrecked,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/107560400/shipwrecked,3.1,Sport,5.9,1,75,38.66516,-79.32026
Superwoman,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/112834795/superwoman,2.3,Sport,5.8+,1,35,38.785,-79.288
Bring on the Nubiles,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105910023/bring-on-the-nubiles,3.8,Trad,5.9+ PG13,2,250,38.83453,-79.36677
Doce Doe,M) Fantasy Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106310040/doce-doe,2.3,Trad,5.8,1,80,38.05596,-81.05393
Welcome to Reed's Creek,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/110620722/welcome-to-reeds-creek,2.5,Sport,5.7,1,30,38.785,-79.288
Internal Dialogue,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/112835499/internal-dialogue,2.7,Sport,5.8,1,55,38.785,-79.288
Beginners Only,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106570206/beginners-only,1.9,Trad,5.7,1,50,38.07311,-81.07947
Stolen Kisses,J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/110196630/stolen-kisses,3.3,Trad,5.9,1,100,38.05474,-81.05704
Arachnophobia,5 Sunkist Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106491911/arachnophobia,3.5,Trad,5.9,1,70,38.15655,-80.93978
Jump Start,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/106728027/jump-start,2.6,Sport,5.8+,1,30,38.66516,-79.32026
Second Thoughts,3. Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106137047/second-thoughts,2.9,Trad,5.9+,1,50,38.04716,-81.06756
V-Slot,Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105983069/v-slot,2.7,Trad,5.9,1,60,38.08299,-81.08043
The Prowesse,A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106385760/the-prowesse,3.4,Trad,5.9 R,1,120,38.05598,-81.06313
Hammer Time,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108381188/hammer-time,2.4,Sport,5.9+,1,40,38.2338,-80.8552
Crescent Moon,I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106171358/crescent-moon,3,Trad,5.7+,1,80,38.05426,-81.05828
Crispy Critter,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/107778331/crispy-critter,3,Trad,5.7+,1,55,38.83453,-79.36677
Block Magic,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/116227021/block-magic,3.2,Sport,5.9+,1,60,38.785,-79.288
Right Tope,Southern Pillar - West Side > Southern Pillar > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105910082/right-tope,2.9,Trad,5.9,1,100,38.83261,-79.36748
Thais Direct,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106171578/thais-direct,2.5,Trad,5.7,2,NA,38.83453,-79.36677
Ragged Reaction,The Long Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107202336/ragged-reaction,2.4,Sport,5.9,1,30,38.24137,-80.84379
Mystery Hole,Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/117886206/mystery-hole,2.7,Sport,5.9,1,80,38.1138,-81.13935
Holy Mackerel,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107865519/holy-mackerel,2.9,Trad,5.8,1,50,38.2338,-80.8552
T&T,Southeast Corner > South Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/108402665/tt,3,Trad,5.8+,2,190,38.83343,-79.36659
Roy's Lament,N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106946228/roys-lament,2.9,Trad,5.9,1,90,38.05632,-81.05225
Goofer's Retreat,8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106046103/goofers-retreat,3.3,Trad,5.8+,1,90,38.05999,-81.06543
Desperado,North Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106058506/desperado,3.1,Trad,5.9,1,75,38.83537,-79.36542
Your Mother...,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105993531/your-mother,3.1,Trad,5.9,1,50,38.07311,-81.07947
Dominaire,Domino Point > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/109175873/dominaire,3.9,Trad,5.7+,1,100,38.04684,-81.04953
Fritz Crack,4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107129412/fritz-crack,2.7,Trad,5.8,1,80,38.15369,-80.93558
Hungry for Histo,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/119887751/hungry-for-histo,3.5,Sport,5.8+ PG13,1,80,38.785,-79.288
Belly of the Whale,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/106186723/belly-of-the-whale,2.1,Sport,5.8,1,40,38.66516,-79.32026
Thieves in the Temple,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/112835323/thieves-in-the-temple,2.7,Sport,5.8,1,65,38.785,-79.288
Brain Storm,3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106831253/brain-storm,2.1,Trad,5.8,1,70,38.05452,-81.03346
Cave Routes  1 and  2,Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105943609/cave-routes-1-and-2,2.9,TR,5.7,1,70,38.08299,-81.08043
What a Jam,K) Scream Seam Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106001159/what-a-jam,3.1,Trad,5.9,1,70,38.05542,-81.05611
Cotton Gin and Tonic,Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106939390/cotton-gin-and-tonic,2.6,Trad,5.7,1,NA,38.1151,-81.14094
Second Rule,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/112835359/second-rule,2.4,Sport,5.7,1,70,38.785,-79.288
5.8+ Arete,Sunshine Wall (Guide Wall) > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/111470050/58-arete,2.9,Sport,5.8,1,80,38.87549,-79.26792
Basic Bubba Crack,11. Bubba Buttress > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105991892/basic-bubba-crack,3.1,Trad,5.9,1,75,38.09087,-81.08835
Conn's East Lieback Variation,Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/108425267/conns-east-lieback-variation,2.9,Trad,5.7,1,100,38.8344,-79.36659
Unrelenting Verticality,North Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106060116/unrelenting-verticality,2.9,Trad,5.9,1,65,38.83537,-79.36542
House of Cards,Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/117886536/house-of-cards,2.7,Sport,5.9,1,90,38.1138,-81.13935
Anchors Away,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/107833973/anchors-away,2.9,Sport,5.9+,1,35,38.66516,-79.32026
Brain Wave,3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106883939/brain-wave,2.2,Trad,5.7,1,70,38.05452,-81.03346
Dr Taco,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/110620718/dr-taco,1.8,Sport,5.7,1,30,38.785,-79.288
Seneca Daze,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106522965/seneca-daze,2.3,Sport,5.7 PG13,1,75,38.83453,-79.36677
Birthday Girl,1 Tan Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/119836887/birthday-girl,2.8,Sport,5.8,1,50,38.15273,-80.92798
Electric Chair,Southern Pillar - West Side > Southern Pillar > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106243680/electric-chair,3,Trad,5.9,1,70,38.83261,-79.36748
Hummingbird,Ninja Wall > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/113097578/hummingbird,3,Sport,5.9,1,60,38.87567,-79.26769
Fat Man's Folly,6) Middle Beauty > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106064677/fat-mans-folly,3.3,Trad,5.9,1,80,38.05129,-81.03222
Le Gourmet Direct,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105917520/le-gourmet-direct,2.1,Trad,5.7,1,100,38.83453,-79.36677
Boogie Till Ya Need Glasses,2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/112133821/boogie-till-ya-need-glasses,2.6,Trad,5.8,1,70,38.15323,-80.93233
Cuddle Puddle,Sunshine Wall (Guide Wall) > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/118354891/cuddle-puddle,3.3,Sport,5.9,1,50,38.87549,-79.26792
Screamer Crack,7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105951037/screamer-crack,2.7,Trad,5.8,1,80,38.05053,-81.03102
Streptococcus,North Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/107097204/streptococcus,2.6,Trad,5.9,1,50,38.83537,-79.36542
Chicanery,Sandcrag > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/116653441/chicanery,3.8,Trad,5.9+,1,75,39.60408,-79.80964
Take Me Over the Edge,Lost World > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/111994482/take-me-over-the-edge,3.7,Trad,5.9,1,100,38.2274,-80.85231
Truancy,4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107629279/truancy,2.8,Trad,5.7+,1,80,38.15369,-80.93558
Riding the Crest of the Wave,D) Idol Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105966408/riding-the-crest-of-the-wave,3.1,Trad,5.9,1,140,38.05435,-81.06164
Fear of Flying,Southern Pillar - West Side > Southern Pillar > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106243698/fear-of-flying,2.9,Trad,5.8,1,90,38.83261,-79.36748
Rain,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/114218497/rain,2.7,Sport,5.9,1,35,38.785,-79.288
Tabasco Fart,4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106883450/tabasco-fart,3.1,Trad,5.7,1,NA,38.15369,-80.93558
Radical Fun Times,North East Area > Devil's Nose > Eastern WV > West Virginia,https://www.mountainproject.com/route/117855300/radical-fun-times,3.3,"Trad, TR",5.9,1,75,39.60882,-78.11299
Emerald Dance,6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108114552/emerald-dance,3.2,Trad,5.9+ PG13,1,100,38.06239,-81.06757
Gypsies,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/114811294/gypsies,2.7,Sport,5.9,1,50,38.785,-79.288
Happy Head,4 Promised Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106784199/happy-head,2.8,Trad,5.8,1,65,38.07434,-81.07957
DeTaro on Crack,Deep Woods Block > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/106997301/detaro-on-crack,3.8,Trad,5.9+,1,40,39.63458,-79.80998
Inside the Rubik's Cube,A-4 > Long Mountain > Eastern WV > West Virginia,https://www.mountainproject.com/route/107525634/inside-the-rubiks-cube,4,Trad,5.9+,1,80,38.958,-78.7044
Sweaty-Stretch,A-4 > Long Mountain > Eastern WV > West Virginia,https://www.mountainproject.com/route/107525668/sweaty-stretch,4,Trad,5.9,1,80,38.958,-78.7044
Crotchrocket Spire,"Riverton Gap, North > Riverton Gap > Eastern WV > West Virginia",https://www.mountainproject.com/route/123541768/crotchrocket-spire,4,Sport,5.9,1,NA,38.74465,-79.43091
"Sherman, Set the Layback Machine",Giant's Slab Area > Green Acres > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123229632/sherman-set-the-layback-machine,4,"TR, Boulder",5.9+ V1 R,1,25,39.62553,-79.80104
Momma's Squeeze Box,7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106032608/mommas-squeeze-box,2.8,Trad,5.8+,1,80,38.05053,-81.03102
Wintermute,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/107834225/wintermute,2.4,Sport,5.9,1,60,38.66516,-79.32026
Pine Trees and Hula Hoops,2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/112021873/pine-trees-and-hula-hoops,2.7,Trad,5.9,1,60,38.15323,-80.93233
Never Ending Story,Sunshine Wall (Guide Wall) > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/116193798/never-ending-story,3,Sport,5.9,1,60,38.87549,-79.26792
The Warlock,Lower Slabs > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/106446054/the-warlock,2.7,Trad,5.9+,1,50,38.83609,-79.36621
Hawk,Ninja Wall > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/113090731/hawk,2.9,Sport,5.9,1,60,38.87567,-79.26769
Snowflake Crack,Snowflake Wall > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120724466/snowflake-crack,3.4,"Trad, TR",5.7,1,45,39.62446,-79.83697
That Nine,Narcissus Cave > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/113005752/that-nine,2.1,Sport,5.9,1,40,38.24193,-80.84067
Beam Me Up Scotty,9) Star Trek Wall > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106921420/beam-me-up-scotty,2,"Trad, TR",5.7,1,40,38.05916,-81.06311
Seldom Seen,Lower Slabs > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/107327038/seldom-seen,2.7,"Trad, TR",5.7 R,1,75,38.83609,-79.36621
The Flyin' Hawaiian,A) Fern Point > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106039012/the-flyin-hawaiian,3,Trad,5.9,1,110,38.05598,-81.06313
Mr. Ed,Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105997750/mr-ed,2.3,Trad,5.8,1,65,38.08299,-81.08043
Tasty Flake,08. Ames Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107629672/tasty-flake,2.7,Trad,5.8,1,40,38.09182,-81.09286
Rear Entry,Southeast Corner > South Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/107386812/rear-entry,3.2,"Trad, Sport",5.8,1,125,38.83343,-79.36659
Heavy Bigos Lover,3. Second Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/119957322/heavy-bigos-lover,2.6,Sport,5.9,1,50,38.14295,-80.91755
West Pole Direct Finish,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/108315817/west-pole-direct-finish,3,Trad,5.8,1,50,38.83453,-79.36677
Covert Ops,1 Tan Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/114495761/covert-ops,2.6,Sport,5.7,1,40,38.15273,-80.92798
Ladybug,Southeast Corner > South Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/107640214/ladybug,2.6,"Trad, Sport",5.9,1,120,38.83343,-79.36659
Fat Boys,Pork Palace > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/109587044/fat-boys,3.7,Trad,5.9,1,60,38.81352,-79.28219
28 Weeks Later,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/113748075/28-weeks-later,2.5,Sport,5.9,1,65,38.2338,-80.8552
Verde Suave,06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107543193/verde-suave,2.8,Sport,5.7,1,50,38.09307,-81.09555
Labrador Reliever,Cat Cliff > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107899116/labrador-reliever,3.3,Trad,5.8+,1,60,38.08831,-81.08366
Can't Pray the Gray Away,Ninja Wall > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/116720649/cant-pray-the-gray-away,2.8,Sport,5.8,1,55,38.87567,-79.26769
Climb On,DC Memorial Boulder > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106092113/climb-on,2.5,Sport,5.9,1,40,38.24156,-80.84428
Night N Day,Hole N The Wall > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/118792329/night-n-day,3,Sport,5.9+,1,NA,39.6284,-79.83122
Mister Clean,Ceiling Block Area > Roadside > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/113658494/mister-clean,2.9,"Trad, TR",5.7,1,25,39.63559,-79.81191
Raindancer,Entrance Walls. > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/116994429/raindancer,2.7,Sport,5.8,1,60,38.80891,-79.28054
Barking Spiders,08. Iceberg Area > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/106704257/barking-spiders,2.6,"Sport, TR",5.9,1,40,37.478,-80.8663
The Hopfenperle Special,5 First Strike Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106309990/the-hopfenperle-special,2.6,Trad,5.7,1,80,38.07637,-81.07911
Birth Canal,09. White Wall > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/107899403/birth-canal,2.9,Trad,5.8+,1,60,37.4784,-80.8652
