route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Chimpanzabubbas,2 Toxic Hueco Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106765758/chimpanzabubbas,3.2,Trad,5.10c,1,80,38.15323,-80.93233
Voodoo Surfing,Orange Oswald Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106891706/voodoo-surfing,2.5,Sport,5.10c,1,70,38.2422,-80.83949
Boing,6. Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106519046/boing,2.6,Sport,5.10b,1,70,38.05092,-81.07276
Party Till Yer Blind,B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106759066/party-till-yer-blind,3.5,Trad,5.10b,1,90,38.05569,-81.06276
Crescendo,01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106138628/crescendo,2.5,Sport,5.10a,1,60,38.10049,-81.09596
Nasty Wieners,0. Zero Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/109308672/nasty-wieners,2.6,Sport,5.10a,1,65,38.14399,-80.92018
Exoduster,B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105963118/exoduster,2.4,Sport,5.10b/c,1,45,38.05569,-81.06276
Anal Clenching Adventures,7) Orchard Wall > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106244477/anal-clenching-adventures,2.7,Trad,5.10a,1,50,38.06056,-81.06663
Trigger Happy,Gun Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106811063/trigger-happy,2.4,Sport,5.10a,1,35,38.2418,-80.84524
Two-Tone Arete,6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106179925/two-tone-arete,3.5,Sport,5.10b,1,65,38.06239,-81.06757
Maranatha,3 Maranatha Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106175499/maranatha,3.1,Trad,5.10c,1,65,38.07311,-81.07947
Mushrooms,7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106064720/mushrooms,2.8,Trad,5.10-,1,60,38.05053,-81.03102
The Great Reefer Barrier,Orange Oswald Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107219249/the-great-reefer-barrier,3.6,Trad,5.10a,1,60,38.2422,-80.83949
Almost Heaven,5. White Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106848354/almost-heaven,2.4,Sport,5.10c,1,40,38.04953,-81.07039
Gun Lust,Gun Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106289170/gun-lust,2.3,Sport,5.10c,1,30,38.2418,-80.84524
Ben Dunne,1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106919793/ben-dunne,3.1,Trad,5.10a,1,70,38.14319,-80.91967
Glass Onion,H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106171345/glass-onion,2.4,Sport,5.10b,1,70,38.0536,-81.05917
Totally Tammy,3. Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106019836/totally-tammy,2.2,Sport,5.10b,1,50,38.04716,-81.06756
Ikar Lost,3. Second Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/112305844/ikar-lost,2.8,Sport,5.10c,1,60,38.14295,-80.91755
Autumn Fire,B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107082571/autumn-fire,3.2,Trad,5.10b,1,70,38.05569,-81.06276
Cottonmouth - Venom,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105910414/cottonmouth-venom,3.7,Trad,5.10,2,200,38.83453,-79.36677
Butterbeans,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105951076/butterbeans,3.2,Trad,5.10a,1,50,38.07178,-81.08006
Out of Mind,3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106023149/out-of-mind,2.1,Trad,5.10a,1,70,38.05452,-81.03346
Fragile Ego System,5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106179907/fragile-ego-system,2.5,Sport,5.10b,1,60,38.06305,-81.06778
"Quick Robin, to the Batcrack!",6) Middle Beauty > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106021084/quick-robin-to-the-batcrack,3,Trad,5.10-,1,80,38.05129,-81.03222
Voyeur Variation,H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106171352/voyeur-variation,3.4,Trad,5.10a,1,80,38.0536,-81.05917
Crescenta,8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106039070/crescenta,3.8,Trad,5.10a,1,80,38.05999,-81.06543
Celibate Mallard,N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106874818/celibate-mallard,3.7,Trad,5.10c,1,90,38.05632,-81.05225
Spiderwand,5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106023192/spiderwand,3.5,Trad,5.10b,1,80,38.05238,-81.03324
Realignment,Junkyard Wall > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105943599/realignment,3.3,"Trad, TR",5.10d,1,80,38.08299,-81.08043
Madmen Only,North Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105910043/madmen-only,3.4,Trad,5.10a,1,100,38.8353,-79.36614
New Tricks for the Old Dog,8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108312685/new-tricks-for-the-old-dog,2.5,Sport,5.10b/c,1,60,38.05999,-81.06543
Zealous,Zealous Area > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106040108/zealous,3.5,Trad,5.10d,1,65,38.08435,-81.08108
Make Way For Ducklings,The Satisfaction Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106386748/make-way-for-ducklings,2.3,Sport,5.10b,1,80,38.24161,-80.8422
Sequence of Events,Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/117711374/sequence-of-events,2.9,Sport,5.10b,1,80,38.1138,-81.13935
Tabasco Fur,4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106765674/tabasco-fur,3.3,Trad,5.10a,1,80,38.15369,-80.93558
Labor Day,2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105951057/labor-day,2.7,Trad,5.10c,1,80,38.07178,-81.08006
Winter Harvest,4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106491999/winter-harvest,2.3,Sport,5.10d,1,80,38.15369,-80.93558
Bridge Burner,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/111412963/bridge-burner,3.1,Sport,5.10a,1,70,38.785,-79.288
Destroying Angel,0. Zero Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/111054408/destroying-angel,1.9,Sport,5.10a/b,1,65,38.14399,-80.92018
Stick 'em Up,Gun Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105993742/stick-em-up,2.2,Sport,5.10b/c,1,30,38.2418,-80.84524
Moon Pie Deluxe,Orange Oswald Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105997974/moon-pie-deluxe,2.1,Sport,5.10d,1,60,38.2422,-80.83949
Sea of Tranquility,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/112834809/sea-of-tranquility,2.9,Sport,5.10a,1,45,38.785,-79.288
Gemini Crack Right,4 Promised Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105964405/gemini-crack-right,3.1,Trad,5.10a,1,50,38.07434,-81.07957
"You, Watch the Clocks!",1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/112305837/you-watch-the-clocks,3,Sport,5.10c,1,90,38.14319,-80.91967
Dying for a Living,Cotton Club > Cotton Hill > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/117886340/dying-for-a-living,3.3,Sport,5.10a,1,80,38.1138,-81.13935
Breakneck Direct,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/110715391/breakneck-direct,3.2,Trad,5.10b,1,80,38.83453,-79.36677
Moselstraße 7,4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/109427654/moselstrasse-7,2.5,Sport,5.10d,1,90,38.14336,-80.91556
Witches of Bangor,01. Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107885992/witches-of-bangor,2.6,Sport,5.10c,1,50,38.10049,-81.09596
Madmen Rule the World,3. Second Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108938328/madmen-rule-the-world,2.7,Sport,5.10d,1,70,38.14295,-80.91755
Technarete,L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106421448/technarete,3.4,Trad,5.10a/b,1,80,38.05577,-81.05541
Angelfire,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/116075221/angelfire,3.4,Sport,5.10b/c,1,60,38.785,-79.288
So Freakin' Fun,06. Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107257199/so-freakin-fun,3.2,Sport,5.10d,1,70,38.09307,-81.09555
Guide's 10b,Sunshine Wall (Guide Wall) > Guide Wall > Smoke Hole Canyon > Eastern WV > West Virginia,https://www.mountainproject.com/route/116233506/guides-10b,3.7,Sport,5.10b,1,60,38.87549,-79.26792
Bust a Move,4 Moon Wall > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106765628/bust-a-move,3.1,Sport,5.10d,1,60,38.15369,-80.93558
Aqualung,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/107834016/aqualung,3,Sport,5.10a,1,65,38.66516,-79.32026
Bircham's Beach,Contact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/106188754/birchams-beach,2.9,Sport,5.10b,1,70,38.66399,-79.32257
Johnny Bravo,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108468844/johnny-bravo,3.7,Trad,5.10a,1,50,38.2338,-80.8552
Nip and Tuck,Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105909984/nip-and-tuck,3.6,Trad,5.10c,1,125,38.8344,-79.36659
Brain Teasers,3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106023155/brain-teasers,2.7,Trad,5.10a,1,70,38.05452,-81.03346
Party All the Time,B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106171317/party-all-the-time,3.6,Trad,5.10b,1,85,38.05569,-81.06276
Potential Energy,Contact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/106188745/potential-energy,3.1,Sport,5.10b,1,60,38.66399,-79.32257
Agony,South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105910403/agony,3.6,Trad,5.10b,2,200,38.83453,-79.36677
Still Laughing,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/113081479/still-laughing,2.9,Sport,5.10b,1,55,38.785,-79.288
Happy Sexgiving,4. Third Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/109043168/happy-sexgiving,2,Sport,5.10c,1,60,38.14336,-80.91556
The Diddler,L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106784281/the-diddler,3.1,Trad,5.10b,1,80,38.05577,-81.05541
Decompression Sickness,Impact Zone > Main Wall > Franklin Gorge > Eastern WV > West Virginia,https://www.mountainproject.com/route/106741312/decompression-sickness,3.2,Sport,5.10d,1,85,38.66516,-79.32026
Bubbaweiser,12. Beer Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106603023/bubbaweiser,2.7,Sport,5.10d,1,70,38.09026,-81.08717
All Ears aka Armed and Dangerous,Gun Wall > Summersville Lake (main) > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106289180/all-ears-aka-armed-and-dangerous,2.2,Sport,5.10b,1,30,38.2418,-80.84524
Raiders of the Lost Crag,4. Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107634200/raiders-of-the-lost-crag,3.5,Trad,5.10b,1,90,38.04821,-81.06853
Judgement Seat,Southern Pillar - West Side > Southern Pillar > Seneca Rocks > West Virginia,https://www.mountainproject.com/route/105910077/judgement-seat,3.1,Trad,5.10a,2,225,38.83261,-79.36748
Jowiki,Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/107094784/jowiki,2.2,Sport,5.10a,1,30,38.2338,-80.8552
Not A Chance Dude,0. Zero Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108903794/not-a-chance-dude,2.4,Sport,5.10c,1,65,38.14399,-80.92018
Reaching Conclusions,Reeds Creek > Eastern WV > West Virginia,https://www.mountainproject.com/route/113081535/reaching-conclusions,3,Sport,5.10b,1,60,38.785,-79.288
Promised,4 Promised Area > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/106190832/promised,3.1,Trad,5.10b,1,60,38.07434,-81.07957
