route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Ooga Chocka,03. David's Castle (backside) > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106101407/ooga-chocka,2.7,"Trad, TR",5.8,1,70,35.23304,-81.27463
Borrowed Time,Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/105887642/borrowed-time,2.7,Trad,5.9,1,60,36.099,-81.7815
Short Crack,Short Crack Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106923905/short-crack,2.9,Boulder,5.8- V2-,1,10,35.44986,-82.21903
Black Rain,09. Black Rain Wall > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106101931/black-rain,2.7,Sport,5.9,1,80,36.33998,-80.48373
Holy Guacamole,Trundlasaurus Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106246828/holy-guacamole,2.6,Sport,5.8,1,50,35.23608,-81.27274
Raise Hell,The Amphitheater > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106480040/raise-hell,2.9,Trad,5.8,1,120,36.39954,-80.28241
Howdy Dude,06. Three Bears > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106106865/howdy-dude,2.6,TR,5.7,1,60,36.34011,-80.48519
The Fin,Little Wilson > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107265638/the-fin,2.6,Sport,5.9+,1,45,36.0885,-81.79303
Great White Way,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106397899/great-white-way,3.6,Trad,5.9,3,250,36.3916,-81.0473
Lichen Worms,Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107614682/lichen-worms,3.2,"Trad, Sport",5.8+,1,100,35.91263,-81.88769
U Slot,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/105887741/u-slot,2.4,Trad,5.7+ PG13,1,140,36.3916,-81.0473
Peregrine,Nose Area > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105950734/peregrine,2.8,Trad,5.9,4,450,35.30474,-82.79538
Bear Cub,Flakeview Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106065537/bear-cub,2.3,Sport,5.8-,1,75,35.45193,-82.21857
Step,The Amphitheater > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106582189/step,3.2,Trad,5.8+,1,140,36.39954,-80.28241
Is This How You Clip?  AKA: Douglas's Excellent Adventure,The Dump aka Warpin and Dorphin (Routes) > The Dump > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107989279/is-this-how-you-clip-aka-douglass-excellent-adventure,2.3,"Sport, TR",5.7,1,50,36.09709,-81.7719
Turkey Shoot,08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106101943/turkey-shoot,2.3,Sport,5.8,1,50,36.34013,-80.48401
Bloody Crack,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105874179/bloody-crack,2.3,Trad,5.8+,3,300,35.30054,-82.79229
Mild Mannered Secretary,08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106101952/mild-mannered-secretary,2.3,Sport,5.7,1,50,36.34013,-80.48401
Unknown 5.8 (splitter hand crack),Cereal Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107015382/unknown-58-splitter-hand-crack,2.7,Trad,5.8,1,70,35.44953,-82.21258
Second Stanza,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106285720/second-stanza,3.1,Trad,5.9,4,250,35.88831,-81.88519
Flight Time,Section 4 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108556815/flight-time,2.8,Sport,5.7+,1,NA,35.96367,-81.11972
Grand Funk Railroad,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106311253/grand-funk-railroad,3.5,Trad,5.9-,5,600,36.3916,-81.0473
Left Up,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105950776/left-up,2.2,Trad,5.8,1,80,35.30054,-82.79229
The Gift,Flakeview Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106065494/the-gift,2.6,"Trad, Sport",5.7,1,125,35.45193,-82.21857
Sunny Day,Section 2 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108540528/sunny-day,2.7,Sport,5.8,1,50,35.96386,-81.12042
Walk The Plank,Upper Tier > Ship Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106926973/walk-the-plank,2.8,Trad,5.8,1,80,36.09856,-81.80133
Razor's Edge (or the Butter Knife),06. Red Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106602862/razors-edge-or-the-butter-knife,2,Sport,5.7,1,NA,35.23437,-81.27357
Chicken Head City,Screamweaver Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106623077/chicken-head-city,2.7,Trad,5.9,1,100,35.45073,-82.21796
The Jigsaw,Little Wilson > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107265630/the-jigsaw,2.1,Sport,5.8,1,45,36.0885,-81.79303
Gift Certificate,Flakeview Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105902398/gift-certificate,2.6,Trad,5.8,1,180,35.45193,-82.21857
Blast in Black,Section 4 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108540246/blast-in-black,2.6,Sport,5.9+,1,50,35.96367,-81.11972
Body Surfin',02. The Beach > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106125723/body-surfin,2.6,"Trad, TR",5.7,1,60,36.34155,-80.4874
Bear Hunt,Flakeview Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106322304/bear-hunt,2.1,Trad,5.8,1,70,35.45193,-82.21857
North By Northwest,Stone Depot > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107189454/north-by-northwest,2.8,Sport,5.7,5,480,35.2591,-82.8004
Son of White Trash,The Dump aka Warpin and Dorphin (Routes) > The Dump > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106752191/son-of-white-trash,2,"Trad, Sport",5.8,1,40,36.09709,-81.7719
Left Of Time,Section 4 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/109437922/left-of-time,2.7,"Sport, TR",5.7,1,40,35.96367,-81.11972
Family Feud,Family Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108016244/family-feud,2.2,"Trad, Sport, Aid",5.8 C0,1,75,35.44962,-82.21513
The Sperm,North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105874515/the-sperm,2.9,Trad,5.9+,4,350,35.30546,-82.79093
Breaking Rocks is Hard to Do,The Amphitheater > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106019832/breaking-rocks-is-hard-to-do,2.7,Trad,5.9,1,100,36.39954,-80.28241
Groover (Gaskin Finish),Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105951288/groover-gaskin-finish,3.8,Trad,5.8+,6,900,35.15026,-83.0564
Vegomatic,14. Parking Lot > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106101917/vegomatic,2.1,"Trad, TR",5.7+,1,90,36.33961,-80.48101
Place Your Bet,07. Little Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106130365/place-your-bet,2.3,TR,5.7,1,50,36.34005,-80.48457
Dirty Crack,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/105930048/dirty-crack,2.6,Trad,5.8,1,150,36.3916,-81.0473
Groover Variation (Fischesser Finish),Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105951265/groover-variation-fischesser-finish,3.6,Trad,5.8,9,1320,35.15026,-83.0564
Maiden Voyage,Upper Tier > Ship Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106881140/maiden-voyage,3.2,Trad,5.9,1,70,36.09856,-81.80133
Overhung and Underrated,Trundlasaurus Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107312479/overhung-and-underrated,2.7,"Sport, TR",5.8,1,NA,35.23608,-81.27274
KMA,07. Little Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108053227/kma,2.5,TR,5.8,1,60,36.34005,-80.48457
Fat Dog,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107346752/fat-dog,3.1,Trad,5.7,2,325,35.30054,-82.79229
Zodiac,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105906148/zodiac,2.9,Trad,5.8+,1,200,35.30054,-82.79229
Fantastic,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107666745/fantastic,3.8,"Trad, Sport",5.9+ PG13,4,470,36.3916,-81.0473
Poplar Crack,Holloway Mountain > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106493933/poplar-crack,2.6,"Trad, TR",5.7,1,40,36.14682,-81.76034
Tall Climb to Be Good On,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106455427/tall-climb-to-be-good-on,2.7,Trad,5.9+,1,85,35.88831,-81.88519
Green Wall,Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107681675/green-wall,2.7,"Trad, Sport",5.7,1,80,35.91263,-81.88769
See Line Woman,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118226677/see-line-woman,2.9,"Sport, TR",5.8,1,55,35.20194,-82.28068
Pleasant Dreams,12. Middle Finger (backside) > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106099932/pleasant-dreams,2.8,"Trad, TR",5.8,1,50,35.23491,-81.27419
Cornsnake Crack,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106968764/cornsnake-crack,2.6,"Trad, Sport",5.7+,2,NA,35.88831,-81.88519
Pilot Error (chicken bone right),14. Parking Lot > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118092850/pilot-error-chicken-bone-right,3.1,"Sport, TR",5.8+,1,90,36.33961,-80.48101
False Paradise,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106966992/false-paradise,3.5,Trad,5.7,4,NA,35.83139,-81.90257
Yardarm,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106138197/yardarm,2.8,Trad,5.8 PG13,3,300,36.3916,-81.0473
Mamma’s Back Crack,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118226671/mammas-back-crack,3.3,"Trad, TR",5.8,1,50,35.20194,-82.28068
The Honeymoon,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106455318/the-honeymoon,3.1,Trad,5.8+,1,150,35.88831,-81.88519
Novi,11.  Fear of Flying > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/120348083/novi,2.5,Sport,5.7,1,90,36.33998,-80.48211
Dandy Line,Cedar Rock - North > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108085122/dandy-line,3.6,Trad,5.8+,1,100,35.2599,-82.80602
Mercury's Lead,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106092200/mercurys-lead,3.2,"Trad, Sport",5.9 R,2,300,36.3916,-81.0473
Trinacious,Stone Depot > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109131619/trinacious,2.7,Sport,5.7,4,270,35.2591,-82.8004
Morris' Arete,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118226668/morris-arete,3,"Sport, TR",5.9,1,50,35.20194,-82.28068
Fire Point,Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106812828/fire-point,3.1,Trad,5.9+ R,1,100,36.099,-81.7815
Spin Drift,02. The Beach > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107740989/spin-drift,2.8,"Trad, TR",5.9,1,50,36.34155,-80.4874
Toads R Us,Cedar Rock - Main Wall > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106240116/toads-r-us,3.3,Trad,5.9+ PG13,2,250,35.25532,-82.80667
Electric Boobs,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106369747/electric-boobs,3.1,Trad,5.9+ PG13,3,300,36.3916,-81.0473
Rip Van Winkle,Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106568203/rip-van-winkle,2.3,Trad,5.7,4,400,35.88831,-81.88519
True Grits,13. Ground Up aka Big Gully > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/121956489/true-grits,2.8,Sport,5.8+,1,80,36.33993,-80.48144
Lackey Vision,Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113629593/lackey-vision,3.1,Sport,5.9,1,100,35.91263,-81.88769
Cow Patty Bingo,08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106102277/cow-patty-bingo,2.4,Sport,5.9,1,65,36.34013,-80.48401
The Dish,03. David's Castle (backside) > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106921628/the-dish,2.3,"Trad, TR",5.9,1,NA,35.23304,-81.27463
Shit Hook,The Amphitheater > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106375915/shit-hook,2.3,Trad,5.8+ PG13,1,95,36.39954,-80.28241
My Husband is Going to Kill Me (aka. Start the Car),09. Black Rain Wall > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106176423/my-husband-is-going-to-kill-me-aka-start-the-car,2.4,"Sport, TR",5.7,1,60,36.33998,-80.48373
Main Event,02. Wrestling Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106243509/main-event,2.4,Trad,5.9,1,75,35.23271,-81.2748
The Twins Right,Section 2 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108556955/the-twins-right,2.5,Sport,5.9+,1,NA,35.96386,-81.12042
Conception,Comatose Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108032861/conception,2.8,"Trad, Sport",5.8,2,210,35.4499,-82.21438
Finger Crack,10. The Fortress > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106099569/finger-crack,2.4,"Trad, TR",5.8,1,50,35.23491,-81.27402
Right Crack,Holloway Mountain > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106971598/right-crack,2.5,Trad,5.8,1,40,36.14682,-81.76034
Strattle Castor,Better Late Than Never Wall > Ship Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106918300/strattle-castor,2.8,Trad,5.9+ PG13,1,70,36.099,-81.7815
Too Short,Section 1 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108627980/too-short,2.2,"Sport, TR",5.7,1,25,35.96386,-81.12083
Left Crack,Holloway Mountain > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106498781/left-crack,2.6,"Trad, TR",5.9,1,40,36.14682,-81.76034
Overhang Direct,03. David's Castle (backside) > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107392729/overhang-direct,2.5,"Trad, TR",5.8+,1,70,35.23304,-81.27463
Cave Crack,The Cave > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109881907/cave-crack,2.6,"Trad, TR",5.7,1,80,35.449,-82.2143
Chinchillas Love Ladybugs,04. Copper Top > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/123376091/chinchillas-love-ladybugs,2.6,"Trad, TR",5.8+,1,40,36.34032,-80.4855
5.8 Crack,Test Pilots Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107026281/58-crack,2.3,Trad,5.8,1,70,35.45007,-82.21549
Scott Fischer Memorial,North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112356845/scott-fischer-memorial,3.8,"Trad, Aid",5.8 A3,5,500,35.30546,-82.79093
Toxic Shock,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109905332/toxic-shock,2.4,Trad,5.9,3,360,35.83139,-81.90257
Windwalker,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106652183/windwalker,3.2,Trad,5.9+ PG13,2,300,35.30054,-82.79229
Rattle Snake Crack,John Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/117986504/rattle-snake-crack,3.5,Trad,5.9+ R,4,400,35.27825,-82.79183
High Anxiety,Stone Mountain North Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107334781/high-anxiety,4,Trad,5.9+,2,220,36.3953,-81.0453
Super Direct,Center Buttress > Sentinel Buttress > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106345597/super-direct,2.4,Trad,5.9,2,120,36.39746,-80.28632
Skull & Bones,13. Ground Up aka Big Gully > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108338027/skull-bones,2.7,Sport,5.8,1,85,36.33993,-80.48144
Tilted Arms,Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112250597/tilted-arms,4,Trad,5.9+,1,NA,35.83139,-81.90257
Too Much Fun,Central Wall > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106788983/too-much-fun,2.7,Trad,5.9+,1,100,36.39764,-80.28578
The Monkey Wrench Gang,"The Main Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106035605/the-monkey-wrench-gang,4,Trad,5.8,3,300,35.6037,-79.2773
737 Max,11.  Fear of Flying > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/120348116/737-max,2.3,Sport,5.8,1,40,36.33998,-80.48211
Family Sport,Family Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/114173526/family-sport,2.3,Sport,5.7,1,80,35.44962,-82.21513
KMF-KISS MY FEET,07. Little Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108312155/kmf-kiss-my-feet,2.5,TR,5.7,1,50,36.34005,-80.48457
Dude on the Corner,06. Three Bears > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112534845/dude-on-the-corner,2.3,Sport,5.9+,1,50,36.34011,-80.48519
It's Good to be King,Family Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111663154/its-good-to-be-king,2.6,Trad,5.7,1,NA,35.44962,-82.21513
Darkness on the Edge,Cedar Rock - North > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108085104/darkness-on-the-edge,2.8,Trad,5.7+,1,50,35.2599,-82.80602
Music Seeping Through,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118226620/music-seeping-through,2.5,Sport,5.7,1,40,35.20194,-82.28068
Ironman,04. Copper Top > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/117986036/ironman,2.1,Sport,5.8+,1,NA,36.34032,-80.4855
Ben's Done Been (AKA Bat Flake),Section 1 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108660843/bens-done-been-aka-bat-flake,2.6,"Sport, TR",5.8+ PG13,1,35,35.96386,-81.12083
Campfire Girls,Big Green > Panthertown Valley > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107693795/campfire-girls,3.4,Trad,5.9,2,300,35.1562,-83.0281
I Gotta Wear Shades,03. Foreign Trade Zone > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106495755/i-gotta-wear-shades,2.3,TR,5.9,1,NA,36.34066,-80.48581
Dixie Crystals,Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107049632/dixie-crystals,3.3,"Trad, Sport",5.9,4,400,36.3916,-81.0473
Nuclear Cottage Cheese,03. David's Castle (backside) > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106921616/nuclear-cottage-cheese,2.4,"Trad, TR",5.9-,1,NA,35.23304,-81.27463
Save the Shrimp,Left of main southeast face > Whiteside Mountain > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107176237/save-the-shrimp,3.3,Trad,5.9- PG13,6,500,35.07851,-83.14043
8-Ball,01. Pool Hall > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/106462411/8-ball,2.2,"Trad, TR",5.8,1,40,36.34154,-80.48719
Iced Tee,River (South) Face > The Trestle > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/117236666/iced-tee,3.1,"Sport, TR",5.8+,1,60,36.16832,-78.44553
Bob Right,Section 1 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108660764/bob-right,2.2,"Sport, TR",5.8,1,25,35.96386,-81.12083
Walking On Water,Cereal Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106034068/walking-on-water,3.1,Trad,5.9 PG13,2,250,35.44964,-82.2129
CroMagnonNBullwinkle,Rawlhide Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107464669/cromagnonnbullwinkle,2.2,TR,5.8,1,40,35.23539,-81.27232
Stem Cell Research,Bradley Falls > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108633130/stem-cell-research,2.6,Sport,5.8,1,80,35.26847,-82.29155
Sensemilia Sunset,Nose Area > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105941668/sensemilia-sunset,2.7,Trad,5.9+ R,4,465,35.30474,-82.79538
Double Ought,Hanging Garden > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108080953/double-ought,2.7,Trad,5.8,1,110,36.39624,-80.28668
Resurrection Ramp,Comatose Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107120649/resurrection-ramp,2.3,Trad,5.7,1,100,35.4499,-82.21438
Fat Man,Sunken Treasure > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107199041/fat-man,2.4,Trad,5.8,1,50,36.09553,-81.80047
Rock Lobster,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118226641/rock-lobster,3.5,Trad,5.9,1,50,35.20194,-82.28068
Paul's Boutique,Paul's Boutique > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106581667/pauls-boutique,2.7,Trad,5.8,1,60,35.45054,-82.21654
Aloof Roof,The Amphitheater > Moore's Wall (Routes) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107603083/aloof-roof,2.2,Trad,5.8,1,90,36.39954,-80.28241
Pizza Pearl,West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118226630/pizza-pearl,2.9,"Sport, TR",5.9,1,40,35.20194,-82.28068
Silent Spring,"The Main Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106035599/silent-spring,3.5,Trad,5.8,4,400,35.6037,-79.2773
Fair-Weather Friend,Cereal Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107986172/fair-weather-friend,2.6,Sport,5.7,1,110,35.44964,-82.2129
LNT,The Cave > Cathey's Creek Crag > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107634266/lnt,2.7,Trad,5.9+,1,100,35.22633,-82.80107
Hidden-mite short,Lower Tier > Section 5 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108597661/hidden-mite-short,2.5,Sport,5.9+,1,45,35.96294,-81.11888
Over Booked,11.  Fear of Flying > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/120348126/over-booked,1.9,Sport,5.7,1,40,36.33998,-80.48211
Sons of Ralph,South Side > Cedar Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118111593/sons-of-ralph,3.2,Trad,5.7+,4,390,35.2535,-82.80029
Right Up,South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/105950794/right-up,2.1,Trad,5.9+,1,80,35.30054,-82.79229
Panthertown Knobs,Big Green > Panthertown Valley > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106728634/panthertown-knobs,3.3,Trad,5.9 PG13,2,250,35.1562,-83.0281
Biopsy,Laurel Knob > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107958840/biopsy,2.8,Trad,5.8,5,500,35.15026,-83.0564
Blue Steel Throbber,North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119980821/blue-steel-throbber,3.5,"Trad, Aid",5.8 A4 R,5,550,35.30546,-82.79093
Apricot Jam,North Carolina Wall > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106921695/apricot-jam,2.6,Trad,5.9+,4,300,35.87662,-81.89174
