route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Bottoms Up,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118925830/bottoms-up,3,Sport,5.9,1,60,36.90348,-82.42151
Finer Than Frogs Hair,Clinchfield Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119406117/finer-than-frogs-hair,3,Trad,5.8,1,80,37.2891,-82.30873
Piton Route,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107784685/piton-route,2.7,"Trad, Sport",5.9,1,NA,37.5296,-77.4459
Plugging Friends with Friends,Tunnel Tower Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114264396/plugging-friends-with-friends,3,Trad,5.9,1,50,37.12845,-82.41344
In to the fire,Waterworld > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118955573/in-to-the-fire,3,Sport,5.9,1,40,36.90445,-82.42347
Undercling Slab,Main Crag > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109174658/undercling-slab,2.7,Trad,5.7,1,100,37.87602,-79.01713
Grey Face,Downstream Climbs > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109591365/grey-face,3,TR,5.7,1,40,38.98537,-77.24613
Steam Roller,(1) Lower Hidden > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107847709/steam-roller,2.7,Trad,5.9+,1,65,38.45563,-79.11399
High Jug,Downstream Climbs > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109579853/high-jug,3,"Trad, TR",5.9,1,50,38.98537,-77.24613
National Acrobat,Gorky Park > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109591336/national-acrobat,3,TR,5.9+,1,50,38.9951,-77.25235
East Face,Degree 101 > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/107155217/east-face,2.6,TR,5.8,1,40,38.9863,-77.24659
Three Mantles and an Overhang,Right Sector > Crescent Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/105856308/three-mantles-and-an-overhang,2.3,TR,5.8-,1,50,39.13925,-77.83794
Lost In The Moss,Mossy Wall > Blue Ridge Rail Way Trail > Amherst County > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118563375/lost-in-the-moss,2.5,Sport,5.8,1,40,37.70002,-78.99662
"Birth, School, Work, Death",IGR East side > Indian Graves Ridge > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107907718/birth-school-work-death,2.8,Sport,5.9,1,50,38.8099,-78.4035
Turkey Leftovers,Mossy Wall > Blue Ridge Rail Way Trail > Amherst County > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118563350/turkey-leftovers,2.8,Trad,5.8,1,40,37.70002,-78.99662
Ariel,Cow's Hoof > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109580053/ariel,2.8,"Trad, TR",5.9,1,35,38.9817,-77.243
Mind the Gap,Middle Sunset Wall > Sunset Walls > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/119296921/mind-the-gap,3,"Trad, TR",5.9,1,50,38.55304,-78.3178
Black Diamond,Quarry > Belle Isle > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118330348/black-diamond,2.5,TR,5.9,1,20,37.52831,-77.4559
Mediocracy,Middle Sunset Wall > Sunset Walls > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/119035128/mediocracy,2.3,Trad,5.8+,1,60,38.55304,-78.3178
Minute Maid's Folley,Quarry > Belle Isle > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/116667357/minute-maids-folley,3,TR,5.8,1,45,37.52831,-77.4559
"Yo My First First Ascent, Gotta Name It Something Cool... Damn, I Got Nothing",Right Sector > Crescent Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/116552134/yo-my-first-first-ascent-gotta-name-it-something-cool-damn-i-got-nothing,2.8,TR,5.9+,1,40,39.13925,-77.83794
Pulling Punches +1,Quarry > Belle Isle > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/120247202/pulling-punches-1,3,TR,5.7,1,NA,37.52831,-77.4559
Bunny Slopes,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/122256635/bunny-slopes,1.8,Sport,5.7,1,35,37.28629,-82.30648
You have beautiful features,Big Schloss > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/110520928/you-have-beautiful-features,3,"Trad, TR",5.8,1,40,38.94148,-78.66608
All Along The Squatch Tower,The Notches > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111976534/all-along-the-squatch-tower,3,Trad,5.9+,2,100,37.29454,-82.30568
Stokemaster,The Spot > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972374/stokemaster,3,"Trad, TR",5.8,1,90,37.84158,-79.06637
The Castle,Froopy Land Cliff > Froopy Land > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/113988103/the-castle,3,Trad,5.9,1,70,37.28989,-82.30833
Reason for Living,2nd (Main) Trestle > The Trestles > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118188897/reason-for-living,3,Sport,5.9,1,60,37.3559,-79.4164
Nothing Sacred,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118807707/nothing-sacred,3,Trad,5.8,1,40,36.90348,-82.42151
50 Proof,Alcohol Wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119814812/50-proof,2.5,Sport,5.8,1,40,36.91936,-82.62732
Derail,The Train Station > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118734327/derail,3,Sport,5.9+,1,30,36.92135,-82.44924
Ancient Gallery,The Spot > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972132/ancient-gallery,3,Trad,5.7 R,1,80,37.84158,-79.06637
Zip Drive,Third trestle > The Trestles > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118628460/zip-drive,2.8,Sport,5.9,1,60,37.3559,-79.4164
Fire in the hole,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/120176074/fire-in-the-hole,3,Sport,5.9+,1,45,36.90348,-82.42151
Cold day at the crag,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/120229772/cold-day-at-the-crag,3,Sport,5.7,1,40,36.90348,-82.42151
Barracuda,The Spot > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972357/barracuda,3,"Trad, TR",5.9,1,90,37.84158,-79.06637
Strangers,Snag Wall > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/117532382/strangers,3,Trad,5.9+,1,60,38.5504,-78.30375
White Lighting,Alcohol Wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119814775/white-lighting,3,Trad,5.8-,1,30,36.91936,-82.62732
Black Snake,Raven's Roost Cliff > Raven's Roost > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107083605/black-snake,3,"Trad, TR",5.7,1,NA,37.93393,-78.95297
Piranha,The Spot > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972344/piranha,3,"Trad, TR",5.9,1,90,37.84158,-79.06637
"Sign, Sealed, Delivered",Postal Crag > Lower Lightside Routes > Lower Lightside > Lightside > Jay's Creek > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/117569017/sign-sealed-delivered,3,Sport,5.9,1,45,36.89937,-82.41859
Bodacious,Block Head Buttress > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116569924/bodacious,3,Trad,5.7,1,70,36.89936,-82.4181
Stamp Collection,Postal Crag > Lower Lightside Routes > Lower Lightside > Lightside > Jay's Creek > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/117378119/stamp-collection,2.5,Sport,5.9,1,40,36.89937,-82.41859
Not for Tall People,Cave & Tunnel > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815357/not-for-tall-people,3,Sport,5.8,1,30,36.92012,-82.62809
Center Line,The Homestead > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118005055/center-line,3,Trad,5.8+,1,40,37.28661,-82.30612
Black Snake Crack,Over look wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815019/black-snake-crack,2,Sport,5.8,1,70,36.92017,-82.62805
Cat scratch fever,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/120317224/cat-scratch-fever,3,Sport,5.9,1,85,36.90348,-82.42151
Ice Cream Paint Job,Alpha Wall > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111330444/ice-cream-paint-job,3,Sport,5.9,1,65,36.89936,-82.42035
Terry Is Gross,Big Shot Jr. > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116513008/terry-is-gross,3,Trad,5.9,1,50,37.01073,-82.36108
Grap Ape,Monkey Wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815489/grap-ape,3,Sport,5.8,1,30,36.92021,-82.62792
Flamin' Tater,The Train Station > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119023089/flamin-tater,2.5,Sport,5.9+,1,30,36.92135,-82.44924
Down To The River To Pray,Waterworld > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118882320/down-to-the-river-to-pray,3,Trad,5.8,1,50,36.90445,-82.42347
Kitty Mitin,Cave & Tunnel > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815397/kitty-mitin,3,Sport,5.8,1,50,36.92012,-82.62809
The Great Escape,The Spot > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972168/the-great-escape,3,Trad,5.9 R,1,50,37.84158,-79.06637
I didnt bolt That,Cave & Tunnel > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815417/i-didnt-bolt-that,3,Sport,5.9,1,60,36.92012,-82.62809
Little Roof,Over look wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815114/little-roof,2.3,Sport,5.9,1,60,36.92017,-82.62805
Turn the Hourglass,Pirate Crags > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972666/turn-the-hourglass,3,Trad,5.8 PG13,1,40,37.83008,-79.07126
Salamder,Second Tier > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815215/salamder,3,Sport,5.9,1,30,36.92,-82.62822
Fire in the hole,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/120176066/fire-in-the-hole,3,Sport,5.9+,1,45,36.90348,-82.42151
Thin Blue Flame,Uphill Crag II > Lower River > N. Fork Moorman's Area > South District > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107310273/thin-blue-flame,3,TR,5.9,1,50,38.14595,-78.74731
Pocketful of Lichen,Middle God's Area - Right > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/106319192/pocketful-of-lichen,3,Trad,5.9,1,80,38.5515,-78.3106
Nelson's Nemesis,Downstream Climbs > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109579955/nelsons-nemesis,3,"Trad, TR",5.7,1,50,38.98537,-77.24613
Long Corner,Boucher Rocks > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110679273/long-corner,3,"Trad, TR",5.8,1,50,38.96861,-77.183090000000007
"Farewell, Curt",Uphill Crag II > Lower River > N. Fork Moorman's Area > South District > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107290535/farewell-curt,3,TR,5.8+,1,30,38.14595,-78.74731
Piss Slug,Whiskey Before Breakfast Cave > Untitled Crag > Peggie's Pinch > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/122768616/piss-slug,3,Trad,5.7,1,60,37.91956,-78.92255
Bikini Corner,Flat Iron > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109575411/bikini-corner,3,"Trad, TR",5.7,1,40,38.9946,-77.25
Socrates' Downfall - Var: Right side,Cow's Hoof > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110507196/socrates-downfall-var-right-side,2.9,"Trad, TR",5.9- PG13,1,40,38.9817,-77.243
Equinox,Degree 101 > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110498982/equinox,3,"Trad, TR",5.9 PG13,1,35,38.9863,-77.24659
D.W. (Dirt Wall),Boucher Rocks > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110679129/dw-dirt-wall,3,"Trad, TR",5.9,1,50,38.96861,-77.183090000000007
Grimsome Wall,Canal Cut > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109579581/grimsome-wall,3,"Trad, TR",5.7,1,40,38.9884,-77.24749
Exciteable - right side variation,Flat Iron > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110465225/exciteable-right-side-variation,3,"Trad, TR",5.8 PG13,1,40,38.9946,-77.25
Who Cares Man?,D) Third Pillar > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/108060937/who-cares-man,3,Sport,5.9,1,NA,37.5306,-77.445
Acapulco,D) Third Pillar > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/108060980/acapulco,3,Trad,5.9+,1,NA,37.5306,-77.445
Tot,River Bend Wall > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/108364178/tot,3,TR,5.8+,1,25,39.0094,-77.2532
L.L.,Maury River Wall > Goshen Pass > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107079798/ll,3,TR,5.9,1,NA,37.94557,-79.45655
Big Dipper,Left of Rock Fence > Mile Post 6.25 Crag > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107306837/big-dipper,3,TR,5.9+,1,50,37.86878,-79.05932
Pig In A Pen,Warm Up Sector (Left Most Block) > Mile Post 6.25 Crag > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107306813/pig-in-a-pen,3,TR,5.9+,1,30,37.86878,-79.05932
Right Crack,The Dragon Area > Little Stony Man Mountain > Central District > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/123312768/right-crack,3,Trad,5.7,1,100,38.62113,-78.37413
Tough Luck,House of Cards > Devil's Marbleyard > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123527337/tough-luck,3,Trad,5.7+ PG13,1,40,37.58178,-79.47108
Loch Ness Monster,(4) Hidden Roofs > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/123485356/loch-ness-monster,3.3,Sport,5.9-,1,45,38.46364,-79.11138
Jose's Special Sauce,Around The Block > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123535813/joses-special-sauce,3,Sport,5.9,1,55,36.91254,-82.43338
Pedestal,Summit Crags > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/111884488/pedestal,2.5,Trad,5.7,2,80,38.5518,-78.3153
Keelin's Delight,Main Crag > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109174443/keelins-delight,2.5,Trad,5.8,1,80,37.87602,-79.01713
Lichen Wall,Dihedrals > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/106576073/lichen-wall,2.1,TR,5.7,1,50,38.99207,-77.24862
Cornice - Var: unnamed,Cornice > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109594710/cornice-var-unnamed,2.6,"Trad, TR",5.7,1,55,38.98804,-77.24726
Put your hand meat in it,State Line 2nd Tier > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111794215/put-your-hand-meat-in-it,2.9,Trad,5.9,1,NA,37.12845,-82.41344
Friday Cheers,Browns Island > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/111621000/friday-cheers,2.8,Trad,5.9,1,55,37.53372,-77.44224
Center Dihedral - Variation,Cigar Box > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110465656/center-dihedral-variation,2.8,"Trad, TR",5.7,1,25,38.99299,-77.24916
House Broken,Briar Ledge > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107764560/house-broken,3,Trad,5.8,1,55,38.5515,-78.3106
Snow Easy Finish,Bent Tree Area > Little Stony Man Mountain > Central District > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/109493905/snow-easy-finish,2.6,Trad,5.7,1,100,38.62113,-78.37413
Hairball Jam Crack,Hidden Cracks - RIGHT Sector > (2) Hidden Cracks > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/110972551/hairball-jam-crack,3,Trad,5.7+,1,NA,38.45544,-79.11404
Loki,Reflector Oven > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107834398/loki,2.1,"Trad, Sport",5.7 PG13,1,70,38.55,-78.3089
TBD,Froopy Land Pillar > Froopy Land > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114460363/tbd,2.5,Sport,5.8,1,40,37.2901,-82.30864
Conroy,Dr. Needlepoint > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/107509140/conroy,2.5,TR,5.7,1,NA,38.98652,-77.24668
Backslider,Lower Balcony > Juliet's Balcony > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/106576241/backslider,2.4,TR,5.7,1,25,38.99127,-77.24829
Rather be Sk8boarding,Buzzard Rocks > Elizabeth Furnace > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/106705632/rather-be-sk8boarding,2.4,"Trad, Sport",5.8,1,90,38.9422,-78.3017
Grumpy Gus,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118135671/grumpy-gus,2.3,Sport,5.9+,1,60,37.28629,-82.30648
Warm Up,Main Crag > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109174466/warm-up,2.4,Trad,5.7 PG13,1,100,37.87602,-79.01713
Crack a Smile,Main Crag > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109174507/crack-a-smile,2.5,Trad,5.9-,1,90,37.87602,-79.01713
Stem City,The Dragon Area > Little Stony Man Mountain > Central District > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107192642/stem-city,2.7,Trad,5.7,1,90,38.62113,-78.37413
Right Stuff,Juliet's Balcony - Upper Balcony area > Juliet's Balcony > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/106576212/right-stuff,2,TR,5.7,1,25,38.99127,-77.24831
Jungle Gym,(4) Hidden Roofs > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/122653497/jungle-gym,3.7,"Sport, TR",5.7+,1,57,38.46364,-79.11138
Table Top,Quarry > Belle Isle > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118316376/table-top,2.6,TR,5.8,1,30,37.52831,-77.4559
America's Most Wanted,Ben's Branch > Appalachia > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/115139985/americas-most-wanted,2.5,Sport,5.8,1,45,36.90322,-82.75722
PATC Lieback to Bombay Crack,Skyline Wall (PATC Wall) > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/111929540/patc-lieback-to-bombay-crack,2.5,Trad,5.9,1,100,38.5517,-78.3115
Move over,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118807541/move-over,2.7,Trad,5.8,1,65,36.90348,-82.42151
Frist night,The Castle > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119066790/frist-night,2.7,Sport,5.9+,1,45,36.90348,-82.42152
Keystone,Maury River Wall > Goshen Pass > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107079284/keystone,2.7,"Trad, TR",5.8,1,35,37.94557,-79.45655
Twist and Giggle,Tunnel Tower Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119094096/twist-and-giggle,2.7,Sport,5.7,1,45,37.12845,-82.41344
It'll Fish,Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119018753/itll-fish,2.8,Sport,5.9,1,50,37.28329,-82.30227
O.P.M.,The Bank > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/113965746/opm,2.4,Sport,5.9+,1,65,36.88041,-82.43219
Femme Fatale,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107787275/femme-fatale,2.4,"Trad, Sport",5.9,1,NA,37.5296,-77.4459
Chock It Up,C) Second Pillar > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/108060885/chock-it-up,2.4,Trad,5.9-,1,NA,37.53023,-77.44534
Capulet,Juliet's Balcony - Upper Balcony area > Juliet's Balcony > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/106860773/capulet,2.2,TR,5.8,1,35,38.99127,-77.24831
Fern Crack,Skyline Wall (PATC Wall) > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/106835876/fern-crack,1.9,Trad,5.7,1,40,38.5517,-78.3115
Pro For It,B) First Pillar > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/110117900/pro-for-it,2.1,Trad,5.7,1,30,37.52985,-77.44566
Frigid Air,Middle Sunset Wall > Sunset Walls > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107771094/frigid-air,2.2,Trad,5.8,1,50,38.55304,-78.3178
Family Circus,Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119092043/family-circus,2.5,Trad,5.8,1,60,37.28329,-82.30227
Arm and Jammer,Hidden Cracks - LEFT Sector > (2) Hidden Cracks > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/110972520/arm-and-jammer,2.6,Trad,5.8-,1,30,38.44809,-79.12193
K Blow,State Line 2nd Tier > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/117669752/k-blow,2.4,Sport,5.8,1,65,37.12845,-82.41344
Nylons,Seclusion > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109570245/nylons,2.4,"Trad, TR",5.9+,1,45,38.98996,-77.24799
Danker's Dream,The Dike Creek Area > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109570651/dankers-dream,2.6,"Trad, TR",5.7+,1,35,38.99169,-77.24841
Just This Side of AARP,IGR East side > Indian Graves Ridge > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107907701/just-this-side-of-aarp,2.3,Sport,5.7,1,35,38.8099,-78.4035
Apollo Mission,The Space Station > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118137039/apollo-mission,2.3,Trad,5.8+,1,45,37.28955,-82.30838
Lil Bubba,(1) Lower Hidden > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/106183925/lil-bubba,2.3,"Trad, TR",5.9,1,40,38.45563,-79.11399
Elk Tour,Desert Pony Buttress > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/122267295/elk-tour,2.4,Sport,5.9+,1,55,37.2873,-82.30922
Big Sandy,Pinnacle Left > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118615131/big-sandy,2.1,Sport,5.9,1,50,37.12845,-82.41344
Cary's Route,D) Third Pillar > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/110960584/carys-route,2.6,Sport,5.8+,1,25,37.5306,-77.445
Flat Iron Right,Flatiron Area > Little Stony Man Mountain > Central District > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107192577/flat-iron-right,2.4,Trad,5.7 PG13,1,90,38.62113,-78.37413
Business Time,Business Time Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/117630260/business-time,2.2,Sport,5.9,1,65,37.29192,-82.30887
