state_fips,county_fips,dem,other,gop,votes,pct_dem,pct_gop,pct_other,pct_non_dem
01,01113,11078,234,9796,21108,52.48247110100436,46.40894447602805,1.1085844229675952,47.51752889899564
01,01115,7698,529,36119,44346,17.358950074414828,81.44815766923736,1.1928922563478104,82.64104992558518
01,01117,33036,1975,79428,114439,28.867781088614898,69.4064086543923,1.7258102569928084,71.13221891138511
01,01119,4639,45,1598,6282,73.84590894619548,25.437758675581023,0.7163323782234957,26.15409105380452
01,01121,13092,289,22210,35591,36.78458037144222,62.40341659408277,0.8120030344750078,63.21541962855778
01,01123,5815,168,14905,20888,27.83895059364228,71.35675986212179,0.8042895442359249,72.16104940635772
01,01125,37514,1285,50961,89760,41.793672014260245,56.774732620320854,1.4315953654188949,58.206327985739755
01,01127,4826,333,25947,31106,15.514691699350609,83.41477528451102,1.0705330161383655,84.4853083006494
01,01129,2253,54,6554,8861,25.426024150773053,73.96456381898206,0.6094120302448933,74.57397584922694
01,01131,4036,22,1826,5884,68.59279401767505,31.033310673011556,0.37389530931339227,31.407205982324953
01,01133,974,112,10187,11273,8.640113545640025,90.36636210414264,0.9935243502173334,91.35988645435998
02,total,150262,13442,185769,349473,42.99674080687206,53.15689624091131,3.8463629522166234,57.00325919312794
04,04001,23293,437,11442,35172,66.22597520755146,32.53155919481406,1.2424655976344818,33.77402479244854
04,04003,23732,1153,35557,60442,39.26408788590715,58.82829820323616,1.907613910856689,60.73591211409285
04,04005,44698,1522,27052,73272,61.00283873785348,36.91996942897696,2.07719183316956,38.99716126214652
04,04007,8943,342,18377,27662,32.32954956257682,66.43409731761984,1.2363531198033402,67.67045043742317
04,04009,4034,212,10749,14995,26.90230076692231,71.68389463154384,1.4138046015338446,73.09769923307769
04,04011,1182,70,2433,3685,32.07598371777476,66.02442333785618,1.8995929443690638,67.92401628222524
04,04012,2236,93,5129,7458,29.981228211316708,68.77178868329311,1.246983105390185,70.0187717886833
04,04013,1040774,31705,995665,2068144,50.32405867289705,48.14292428380229,1.53301704330066,49.67594132710295
04,04015,24831,1302,78535,104668,23.723583139068293,75.03248366262851,1.2439331983032063,76.2764168609317
04,04017,23383,727,27657,51767,45.169702706357334,53.4259277145672,1.4043695790754727,54.830297293642666
04,04019,304981,7658,207758,520397,58.60544930120658,39.922981877297524,1.4715688214958964,41.39455069879342
04,04021,75106,3342,107077,185525,40.48295377981404,57.71567174235278,1.8013744778331762,59.51704622018596
04,04023,13138,224,6194,19556,67.18142769482512,31.673143792186544,1.145428512988341,32.81857230517488
04,04025,49602,2092,91527,143221,34.63318926693711,63.906131084128724,1.4606796489341647,65.36681073306289
04,04027,32210,1137,36534,69881,46.092643207738874,52.28030509008171,1.6270517021794193,53.907356792261126
05,05001,1818,170,4304,6292,28.893833439287985,68.4043229497775,2.70184361093452,71.10616656071201
05,05003,2125,253,5548,7926,26.81049709815796,69.99747665909665,3.192026242745395,73.18950290184205
05,05005,4635,536,15836,21007,22.064073880135194,75.38439567763126,2.5515304422335414,77.9359261198648
05,05007,42249,3698,73965,119912,35.23333778103943,61.682734004936954,3.0839282140236173,64.76666221896056
05,05009,3064,398,13652,17114,17.90347084258502,79.77094776206614,2.3255813953488373,82.09652915741498
05,05011,1214,105,2335,3654,33.22386425834702,63.90257252326218,2.8735632183908044,66.77613574165298
05,05013,479,67,1636,2182,21.952337305224564,74.97708524289642,3.07057745187901,78.04766269477544
05,05015,4023,350,7424,11797,34.10189031109604,62.931253708569976,2.966855980333983,65.89810968890396
05,05017,2260,91,1752,4103,55.08164757494516,42.7004630757982,2.217889349256642,44.91835242505484
05,05019,3438,341,4616,8395,40.95294818344253,54.98511018463371,4.061941631923764,59.04705181655747
05,05021,962,135,4086,5183,18.56067914335327,78.834651746093,2.604669110553733,81.43932085664673
05,05023,1988,364,10328,12680,15.678233438485806,81.45110410094637,2.8706624605678233,84.3217665615142
05,05025,651,82,2867,3600,18.083333333333336,79.63888888888889,2.2777777777777777,81.91666666666666
05,05027,2814,302,5500,8616,32.66016713091922,63.8347260909935,3.5051067780872796,67.33983286908078
05,05029,2615,376,5694,8685,30.109383995394357,65.56131260794473,4.329303396660909,69.89061600460565
05,05031,11921,1032,25558,38511,30.954792137311415,66.365454026122407,2.679753836566176,69.045207862688585
05,05033,4959,525,18607,24091,20.584450624714624,77.23631231580258,2.179237059482795,79.41554937528538
05,05035,8325,517,7244,16086,51.75307720999627,45.032947905010566,3.213974884993162,48.24692279000373
05,05037,1772,224,4946,6942,25.525785076346875,71.24747911264765,3.226735811005474,74.47421492365312
05,05039,963,113,1573,2649,36.35334088335221,59.380898452246136,4.265760664401661,63.64665911664779
05,05041,2016,227,1921,4164,48.414985590778095,46.13352545629203,5.451488952929876,51.585014409221905
05,05043,2426,133,4349,6908,35.11870295309786,62.955993051534456,1.9253039953676898,64.88129704690215
05,05045,18347,1660,34421,54428,33.70875284779893,63.24134636584111,3.0499007863599616,66.29124715220107
05,05047,1300,152,5677,7129,18.235376630663488,79.63248702482817,2.1321363445083463,81.7646233693365
05,05049,1035,123,3961,5119,20.218792732955656,77.37839421762062,2.4028130494237154,79.78120726704435
05,05051,14045,1085,29069,44199,31.776737030249553,65.7684562999163,2.454806669834159,68.22326296975045
05,05053,1268,138,6794,8200,15.463414634146341,82.85365853658536,1.6829268292682928,84.53658536585365
05,05055,3045,370,12651,16066,18.95306859205776,78.74393128345575,2.303000124486493,81.04693140794224
05,05057,2138,240,4470,6848,31.220794392523366,65.27453271028037,3.5046728971962615,68.77920560747663
05,05059,3082,273,9202,12557,24.54407899976109,73.28183483316079,2.1740861670781237,75.4559210002389
05,05061,1340,127,3367,4834,27.72031443938767,69.65246172941664,2.627223831195697,72.27968556061234
05,05063,2806,456,11250,14512,19.33572216097023,77.5220507166483,3.1422271223814775,80.664277839029765
05,05065,1021,158,4631,5810,17.57314974182444,79.70740103270224,2.719449225473322,82.42685025817556
05,05067,1365,133,3593,5091,26.812021213906895,70.57552543704577,2.6124533490473385,73.18797878609311
05,05069,14882,648,9500,25030,59.456652017578904,37.954454654414704,2.5888933280063924,40.543347982421096
05,05071,2283,277,6938,9498,24.03663929248263,73.04695725415877,2.9164034533586016,75.96336070751737
05,05073,839,83,1757,2679,31.31765584173199,65.58417319895483,3.0981709593131765,68.68234415826801
05,05075,1080,208,4569,5857,18.43947413351545,78.00921973706676,3.551306129417791,81.56052586648455
05,05077,1423,139,1286,2848,49.96488764044944,45.15449438202247,4.88061797752809,50.03511235955056
05,05079,1032,114,2729,3875,26.63225806451613,70.4258064516129,2.9419354838709677,73.36774193548388
05,05081,1226,238,3714,5178,23.677095403630748,71.72653534183083,4.596369254538432,76.32290459636926
05,05083,1544,240,6441,8225,18.772036474164132,78.31003039513678,2.917933130699088,81.22796352583586
05,05085,6684,1092,22884,30660,21.800391389432487,74.63796477495107,3.5616438356164384,78.19960861056751
05,05087,1563,130,5658,7351,21.262413277105153,76.96911984763977,1.7684668752550672,78.73758672289485
05,05089,1531,189,5783,7503,20.405171264827402,77.07583633213382,2.5189924030387845,79.5948287351726
05,05091,4245,364,11920,16529,25.682134430395067,72.11567547946034,2.2021900901445943,74.31786556960493
05,05093,4542,483,7262,12287,36.96589891755514,59.10311711565068,3.930983966794173,63.03410108244486
05,05095,1146,124,1545,2815,40.710479573712256,54.88454706927176,4.404973357015986,59.289520426287744
05,05097,731,96,3046,3873,18.87425768138394,78.64704363542474,2.478698683191325,81.12574231861606
05,05099,775,69,1275,2119,36.5738555922605,60.169891458235014,3.256252949504483,63.4261444077395
05,05101,709,97,3192,3998,17.733866933466732,79.83991995998,2.4262131065532766,82.26613306653327
05,05103,3995,340,5294,9629,41.489251220272095,54.97974867587496,3.5310001038529446,58.510748779727905
05,05105,1012,136,3479,4627,21.871623081910524,75.18910741301059,2.939269505078885,78.12837691808947
05,05107,3623,202,2417,6242,58.04229413649471,38.721563601409805,3.2361422620954823,41.95770586350529
05,05109,644,83,3519,4246,15.167216203485633,82.87800282618936,1.9547809703250116,84.83278379651436
05,05111,1424,179,5918,7521,18.93365243983513,78.68634490094402,2.3800026592208483,81.06634756016487
05,05113,1246,209,7035,8490,14.676089517078916,82.86219081272085,2.4617196702002357,85.32391048292108
05,05115,5772,579,18081,24432,23.62475442043222,74.00540275049116,2.3698428290766205,76.37524557956777
05,05117,654,55,2786,3495,18.71244635193133,79.71387696709586,1.5736766809728182,81.28755364806867
05,05119,101947,4322,63687,169956,59.98434889030102,37.47263997740592,2.5430111322930644,40.01565110969898
05,05121,1215,242,5355,6812,17.836171462125662,78.61127422196125,3.5525543159130946,82.16382853787434
05,05123,3604,262,3242,7108,50.70343275182893,45.61057962858751,3.685987619583568,49.29656724817107
05,05125,16060,1343,39556,56959,28.195719728225566,69.44644393335557,2.3578363384188625,71.80428027177443
05,05127,483,106,2962,3551,13.601802309208674,83.41312306392565,2.9850746268656714,86.39819769079132
05,05129,588,66,3365,4019,14.630505100771336,83.72729534710128,1.6421995521273949,85.36949489922867
05,05131,14487,1455,31198,47140,30.73186253712346,66.18158676283412,3.086550700042427,69.26813746287654
05,05133,1116,202,3884,5202,21.453287197231834,74.6635909265667,3.883121876201461,78.54671280276817
05,05135,1398,230,5938,7566,18.477398889770026,78.48268569918055,3.0399154110494315,81.52260111022997
05,05137,1180,142,4616,5938,19.872010778039744,77.73661165375547,2.3913775682047826,80.12798922196026
05,05139,5584,545,10478,16607,33.62437526344312,63.093876076353354,3.281748660203529,66.37562473655689
05,05141,1593,180,6034,7807,20.404764954527987,77.28961188676828,2.3056231587037272,79.59523504547201
05,05143,43824,2938,47504,94266,46.489720577939025,50.39356713979589,3.1167122822650795,53.510279422060975
05,05145,5978,725,24182,30885,19.355674275538288,78.29690788408612,2.3474178403755865,80.64432572446171
05,05147,856,77,1543,2476,34.5718901453958,62.31825525040387,3.109854604200323,65.4281098546042
05,05149,1284,231,5226,6741,19.047619047619047,77.52558967512239,3.4267912772585665,80.95238095238095
06,06001,616180,15856,135925,767961,80.23584530985298,17.699466509367014,2.0646881807800135,19.764154690147024
06,06003,473,25,238,736,64.2663043478261,32.33695652173913,3.3967391304347823,35.73369565217391
06,06005,8152,564,13584,22300,36.5560538116592,60.91479820627803,2.5291479820627805,63.4439461883408
06,06007,49402,2810,47568,99780,49.51092403287232,47.67288033674083,2.816195630386851,50.48907596712768
06,06009,9845,585,16287,26717,36.8491971403975,60.96118576187446,2.1896170977280383,63.1508028596025
06,06011,3213,162,4533,7908,40.62974203338391,57.32169954476479,2.04855842185129,59.37025796661609
06,06013,407639,11620,148623,567882,71.78234210628264,26.17145815503925,2.046199738678106,28.21765789371736
06,06015,4656,313,6434,11403,40.83136016837674,56.42374813645532,2.7448916951679383,59.16863983162326
06,06017,51473,2666,61614,115753,44.46796195346989,53.22885799936071,2.303180047169404,55.53203804653011
06,06019,190403,7180,162438,360021,52.886637168387395,45.11903472297449,1.9943281086381073,47.113362831612605
06,06021,3815,221,6854,10890,35.03213957759412,62.93847566574839,2.029384756657484,64.96786042240588
06,06023,37367,1607,17474,56448,66.19720804988663,30.95592403628118,2.8468679138321997,33.802791950113374
06,06025,31545,1051,18129,50725,62.18827008378511,35.73977328733366,2.0719566288812223,37.81172991621489
06,06027,4623,226,4611,9460,48.86892177589852,48.74207188160676,2.3890063424947146,51.13107822410148
06,06029,124973,6836,152778,284587,43.91381194502911,53.68411065860352,2.4020773963673676,56.08618805497089
06,06031,17729,1035,23169,41933,42.279350392292464,55.252426489876704,2.468223117830825,57.720649607707536
06,06033,6874,209,3955,11038,62.275774596847256,35.83076644319623,1.893458959956514,37.724225403152744
06,06035,2772,209,8798,11779,23.533406910603617,74.69224891756517,1.7743441718312252,76.46659308939638
06,06037,3001862,87809,1132647,4222318,71.09511884230416,26.82524149057461,2.079639667121235,28.90488115769584
06,06039,22814,1157,29065,53036,43.01606455992156,54.80239837091787,2.18153706916057,56.98393544007844
06,06041,126652,2816,24007,153475,82.52288646359341,15.642287017429549,1.834826518977032,17.47711353640659
06,06043,4088,242,5950,10280,39.766536964980546,57.87937743190662,2.3540856031128405,60.233463035019454
06,06045,18303,556,6312,25171,72.71463191768305,25.076476898017557,2.208891184299392,27.28536808231695
06,06047,47861,2104,38568,88533,54.06006799724396,43.563417030937615,2.376514971818418,45.93993200275604
06,06049,1063,67,2675,3805,27.936925098554532,70.30223390275953,1.7608409986859395,72.063074901445475
06,06051,3998,211,2504,6713,59.55608520780575,37.30075971994638,3.143155072247877,40.44391479219425
06,06053,113893,3630,46274,163797,69.53301953027223,28.25082266463977,2.216157805088005,30.466980469727773
06,06055,46962,1497,19388,67847,69.21750409008504,28.576060842778606,2.206435067136351,30.782495909914957
06,06057,35773,1556,26316,63645,56.207086181161124,41.34810275748291,2.4448110613559586,43.792913818838876
06,06059,813132,31187,675855,1520174,53.48940318674047,44.45905534498025,2.051541468279289,46.51059681325953
06,06061,103108,5375,117426,225909,45.641386576010696,51.97933681261039,2.379276611378918,54.358613423989304
06,06063,4465,238,6247,10950,40.77625570776256,57.050228310502284,2.1735159817351595,59.22374429223744
06,06065,511967,18761,433374,964102,53.10299117728208,44.95105289689265,1.9459559258252757,46.89700882271792
06,06067,434512,17730,253959,706201,61.528091860532626,35.961291473673924,2.51061666579345,38.471908139467374
06,06069,17315,590,10412,28317,61.14701416110464,36.769431790090756,2.083554048804605,38.85298583889536
06,06071,439705,17983,352781,810469,54.25315465489735,43.5280066233255,2.218838721777144,45.74684534510265
06,06073,962325,36844,598434,1597603,60.23555288766984,37.4582421289895,2.3062049833406673,39.76444711233016
06,06075,377772,8868,56329,442969,85.28181430303249,12.716239736866463,2.0019459601010454,14.71818569696751
06,06077,152056,5741,113627,271424,56.02157510021222,41.863284013204435,2.115140886583353,43.97842489978778
06,06079,86829,3826,65907,156562,55.45981783574558,42.09642186482033,2.44376029943409,44.54018216425442
06,06081,288333,6983,74756,370072,77.91267645214985,20.200393436952808,1.8869301108973386,22.087323547850147
06,06083,126419,4376,63583,194378,65.03771002891273,32.71100638961199,2.2512835814752696,34.96228997108727
06,06085,615258,17828,213518,846604,72.67364671085892,25.22052813357839,2.105825155562695,27.326353289141082
06,06087,113487,3582,26688,143757,78.94363404912457,18.564661199106826,2.4917047517686095,21.05636595087543
06,06089,29312,2027,58886,90225,32.48766971460238,65.26572457744527,2.2466057079523414,67.51233028539761
06,06091,730,58,1142,1930,37.82383419689119,59.17098445595855,3.005181347150259,62.17616580310881
06,06093,9591,567,13288,23446,40.90676448008189,56.67491256504308,2.418322954875032,59.09323551991811
06,06095,131525,4881,69234,205640,63.95886014394087,33.66757440186734,2.3735654541917914,36.04113985605913
06,06097,197010,6326,60355,263691,74.71244752380628,22.888532411041712,2.399020065152015,25.287552476193724
06,06099,104323,4810,102568,211701,49.27846349332313,48.44946410267311,2.27207240400376,50.72153650667687
06,06101,16961,869,23864,41694,40.67971410754545,57.23605314913417,2.0842327433203818,59.32028589245455
06,06103,8493,594,17739,26826,31.65958398568553,66.1261462760009,2.2142697383135763,68.34041601431447
06,06105,2848,219,3185,6252,45.553422904670505,50.94369801663468,3.502879078694818,54.446577095329495
06,06107,65056,3077,76315,144448,45.0376606114311,52.83216105449712,2.130178334071777,54.9623393885689
06,06109,11808,710,17302,29820,39.59758551307847,58.02146210596915,2.380952380952381,60.40241448692153
06,06111,250535,9034,161510,421079,59.49833641668191,38.356222941538284,2.1454406417798086,40.50166358331809
06,06113,53621,1577,19825,75023,71.47274835717047,26.42522959625715,2.1020220465723845,28.527251642829526
06,06115,10343,776,16210,27329,37.8462439167185,59.31428153243807,2.839474550843426,62.1537560832815
08,08001,134202,6876,95657,236735,56.68870255771221,40.40678395674489,2.9045134855429064,43.31129744228779
08,08003,3759,236,3813,7808,48.142930327868854,48.83452868852459,3.0225409836065573,51.857069672131146
08,08005,213673,9254,127356,350283,61.00010562887722,36.35803050676167,2.6418638643611025,38.99989437112278
08,08007,3738,217,5189,9144,40.879265091863516,56.74759405074366,2.373140857392826,59.120734908136484
08,08009,317,41,1866,2224,14.253597122302159,83.90287769784173,1.8435251798561152,85.74640287769785
08,08011,732,39,1503,2274,32.189973614775724,66.09498680738787,1.7150395778364116,67.81002638522428
08,08013,159089,4521,42501,206111,77.18607934559533,20.620442382987807,2.1934782714168577,22.81392065440467
08,08014,29077,1260,16295,46632,62.354177388917485,34.94381540572997,2.7020072053525475,37.645822611082515
08,08015,7160,335,6222,13717,52.198002478676095,45.35977254501713,2.4422249763067727,47.801997521323905
08,08017,131,12,993,1136,11.53169014084507,87.41197183098592,1.056338028169014,88.46830985915493
08,08019,3603,189,2753,6545,55.04965622612682,42.062643239113825,2.8877005347593583,44.95034377387318
08,08021,1959,88,2286,4333,45.211170090006924,52.75790445418879,2.030925455804293,54.788829909993076
08,08023,1311,42,741,2094,62.607449856733524,35.38681948424069,2.005730659025788,37.392550143266476
08,08025,437,42,1271,1750,24.97142857142857,72.62857142857143,2.4,75.02857142857142
08,08027,1111,48,2471,3630,30.606060606060602,68.07162534435261,1.322314049586777,69.3939393939394
08,08029,5887,402,13081,19370,30.392359318533813,67.53226639132679,2.075374290139391,69.6076406814662
08,08031,313292,8915,71617,393824,79.55127163402942,18.18502681400829,2.263701551962298,20.44872836597058
08,08033,341,19,1089,1449,23.533471359558316,75.15527950310559,1.3112491373360937,76.46652864044168
08,08035,104653,5676,121270,231599,45.18715538495417,52.362056830988045,2.4507877840577894,54.81284461504583
08,08037,18588,660,9891,29139,63.79079584062597,33.944198496859876,2.2650056625141564,36.20920415937403
08,08039,4490,466,14027,18983,23.652741926987307,73.89243006900912,2.454828004003582,76.3472580730127
08,08041,161636,14038,202560,378234,42.734391937266345,53.55414901886134,3.7114590438723116,57.265608062733655
08,08043,7369,671,17517,25557,28.833587666784048,68.5409085573424,2.6255037758735376,71.16641233321596
08,08045,15427,760,14717,30904,49.91910432306498,47.62166709811028,2.4592285788247477,50.08089567693502
08,08047,2222,130,1833,4185,53.09438470728794,43.799283154121866,3.106332138590203,46.90561529271206
08,08049,4709,277,4883,9869,47.71506738271355,49.47816394771507,2.8067686695713854,52.28493261728645
08,08051,6976,312,3599,10887,64.07642142004225,33.05777532837329,2.8658032515844587,35.92357857995775
08,08053,255,24,353,632,40.348101265822784,55.85443037974683,3.79746835443038,59.651898734177216
08,08055,2076,127,2203,4406,47.117566954153425,50,2.882433045846573,52.882433045846575
08,08057,175,20,681,876,19.97716894977169,77.73972602739725,2.28310502283105,80.0228310502283
08,08059,218393,10544,148414,377351,57.87529382458242,39.3304907102406,2.7942154651769835,42.12470617541758
08,08061,98,10,795,903,10.852713178294573,88.03986710963456,1.1074197120708749,89.14728682170542
08,08063,662,65,3143,3870,17.10594315245478,81.21447028423773,1.6795865633074936,82.89405684754522
08,08065,2303,161,1497,3961,58.14188336278717,37.79348649330977,4.064630143903055,41.85811663721283
08,08067,20548,886,14233,35667,57.610676535733305,39.905234530518406,2.484088933748283,42.389323464266695
08,08069,126117,6728,91488,224333,56.218657085671744,40.78222998845467,2.9991129258735896,43.781342914328256
08,08071,3497,180,4284,7961,43.92664238161035,53.81233513377717,2.261022484612486,56.07335761838965
08,08073,470,46,2135,2651,17.729158807996985,80.53564692568843,1.735194266314598,82.27084119200302
08,08075,2218,227,8087,10532,21.059627800987464,76.78503608051652,2.155336118496012,78.94037219901253
08,08077,31533,2192,56888,90613,34.79964243541214,62.78127862447993,2.419078940107932,65.20035756458786
08,08079,317,12,427,756,41.93121693121693,56.481481481481474,1.5873015873015872,58.06878306878307
08,08081,1203,153,5670,7026,17.122117847993167,80.7002561912895,2.1776259607173354,82.87788215200683
08,08083,5836,358,9306,15500,37.651612903225804,60.038709677419355,2.3096774193548386,62.348387096774196
08,08085,7687,465,16770,24922,30.84423401011155,67.28994462723698,1.8658213626514726,69.15576598988845
08,08087,3876,275,9593,13744,28.20139697322468,69.7977299185099,2.000873108265425,71.79860302677533
08,08089,3605,215,5756,9576,37.646198830409354,60.108604845446955,2.2451963241436923,62.353801169590646
08,08091,2365,78,1577,4020,58.83084577114428,39.22885572139304,1.9402985074626864,41.16915422885572
08,08093,4903,396,6990,12289,39.89746928147123,56.88013670762471,3.2223940109040603,60.10253071852877
08,08095,486,41,1958,2485,19.557344064386317,78.79275653923541,1.6498993963782695,80.44265593561369
08,08097,8989,188,2780,11957,75.17772016392071,23.24997909174542,1.572300744333863,24.82227983607929
08,08099,1458,95,4008,5561,26.218306060061142,72.07336809926272,1.7083258406761375,73.78169393993886
08,08101,43772,2275,42252,88299,49.572475339471566,47.85105154078755,2.5764731197408803,50.427524660528434
08,08103,561,69,3061,3691,15.19913302628014,82.93145489027364,1.8694120834462207,84.80086697371986
08,08105,2495,150,3660,6305,39.57176843774782,58.04916732751785,2.379064234734338,60.42823156225218
08,08107,10582,369,5925,16876,62.704432329936,35.10903057596587,2.1865370940981275,37.295567670064
08,08109,1884,92,1413,3389,55.591619946886986,41.69371496016524,2.7146650929477723,44.408380053113014
08,08111,342,19,202,563,60.746003552397866,35.879218472468914,3.374777975133215,39.253996447602134
08,08113,3923,87,1136,5146,76.23396813058686,22.075398367664206,1.6906335017489313,23.76603186941314
08,08115,301,24,1121,1446,20.816044260027663,77.52420470262794,1.6597510373443984,79.18395573997233
08,08117,12620,526,5319,18465,68.34551854860547,28.805848903330627,2.8486325480639048,31.65448145139453
08,08119,5278,420,11241,16939,31.158864159631623,66.36165062872661,2.4794852116417734,68.84113584036838
08,08121,369,44,2595,3008,12.267287234042554,86.26994680851064,1.4627659574468086,87.73271276595744
08,08123,66050,4763,96133,166946,39.563691253459204,57.58329040528075,2.8530183412600483,60.436308746540796
08,08125,785,89,4107,4981,15.75988757277655,82.45332262597871,1.78678980124473,84.24011242722345
09,09001,296239,6612,167905,470756,62.92835354196229,35.66709717985538,1.4045492781823279,37.07164645803771
09,09003,284341,7040,159370,450751,63.081612686383394,35.35654940310726,1.56183791050935,36.918387313616606
09,09005,50164,1784,55609,107557,46.63945628829365,51.70188830108686,1.6586554106194855,53.36054371170635
09,09007,56848,1685,40665,99198,57.30760700820581,40.993770035686204,1.6986229561079862,42.69239299179419
09,09009,242628,5460,170354,418442,57.98366320780419,40.7114964559007,1.3048403362951138,42.01633679219581
