ID,h,l,s,median_hex,area,radius,X,Y
2806,212.3684210526316,0.4235294117647059,0.7037037037037037,#2066B8,8.412497225774402,0.9232357100455686,145.0064008417346,36.863920043447614
2876,212.45872033023736,0.4245098039215686,0.7043864140638334,#2066B8,7.0705229108821674,0.8464004668600135,140.87543146781903,36.603116058590395
2877,212.3684210526316,0.4235294117647059,0.7037037037037037,#2066B8,16.837859830315132,1.30615155629479,270.76254273902646,165.4667971847331
2897,212.3684210526316,0.4235294117647059,0.7037037037037037,#2066B8,2.479541433103585,0.5012285635239414,182.70662286624946,73.47129693028229
2904,212.45872033023736,0.4245098039215686,0.7043864140638334,#2066B8,3.190883350457505,0.568598344996697,272.17310591068684,170.6089980042231
2939,212.3684210526316,0.4235294117647059,0.7037037037037037,#2066B8,45.06985683284877,2.1369443700983286,186.02038531159278,78.06242797410832
2944,212.3684210526316,0.4235294117647059,0.7050691244239632,#2066B8,46.82029586911887,2.178046784608536,277.85174335309455,170.49102579059274
37,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,5.2078687602759945,0.7264072047034763,273.99999999999983,176.99999999999986
376,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,8.133029784925313,0.9077710087940793,204.99696551348026,113.00065011111334
377,212.52450980392155,0.42549019607843136,0.7037037037037037,#2066B9,8.133029784925407,0.9077710087940847,215.00303448651994,112.99934988888684
378,212.3684210526316,0.42549019607843136,0.7037037037037037,#2066B9,8.126460293551995,0.9074043066710384,199.99523124918653,113.00130022222625
380,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,8.139601930639776,0.9081377109171713,210,113.00000000000004
2540,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,0.8503036008722855,0.2935196199502206,184.3263730557925,82.8702987938671
2575,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,1.389477176319291,0.37521123670365186,242.04857033925595,145.8276844592734
2601,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,1.7049284741076116,0.4156264801743364,272.7951879406591,173.38547751071033
2624,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,3.5387638811276085,0.5987919046435101,261.2107361827056,163.15177560526686
2674,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,3.3849013600106064,0.5856297570213057,253.76700439975076,159.95733095348297
2710,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,2.813287633892225,0.5338966501040365,185.37238112342743,84.90725534918732
2793,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,3.3540294103855697,0.5829530254072606,272.1475241515616,175.8623122838521
2797,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,4.92129949403124,0.7061387185204357,251.0391734600286,158.2352501242566
2803,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,1.8648226668591814,0.43467923793210234,240.25108035977948,144.41799751767178
2832,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,3.4576575940910983,0.5918901587822085,275.0438320054838,175.8021279118552
2856,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,10.667751521972237,1.0396485997723353,239.44918131912024,141.1106718707684
2979,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,5.0717283679413745,0.7168497202009931,170.82558703565527,67.84729816232162
3034,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,205.85836048915235,4.567035444074413,262.60908985896725,173.14489156643185
3037,212.54901960784312,0.4264705882352941,0.7018496307051323,#2066B9,15.14060402359376,1.2385733408766966,251.26822058126515,163.48214654914173
3038,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,2.337491600337329,0.48665944530051053,263.90471682734875,163.48214654914173
3044,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,20.341552541383592,1.4356288450068806,256.80906838174246,163.09848883599554
3046,212.54901960784312,0.42549019607843136,0.7050691244239632,#2066B9,65.68849195615266,2.5798518865775164,139.3839960845668,43.30275349196236
2968,213.00904977375563,0.4294117647058824,0.7077981651376146,#2066BB,4.031417577088196,0.6391150136455109,190.11465566164108,119.17640405512341
42,211.9230769230769,0.4215686274509804,0.7023255813953488,#2067B7,5.207868760276284,0.7264072047034964,208.0000000000001,73.00000000000004
40,212.33766233766232,0.42745098039215684,0.7050691244239632,#2067BA,5.200435433020417,0.7258886095877122,230.00000000000023,145.00130022222638
174,212.36363636363637,0.42745098039215684,0.7050691244239632,#2067BA,5.200435433020099,0.72588860958769,269.9999999999999,179.00130022222623
2854,212.3684210526316,0.42745098039215684,0.706422018348624,#2067BA,3.353657703663024,0.5829207219394263,137.11885960457988,49.85066858638166
2669,212.81524926686217,0.4303921568627451,0.7038812785388128,#2067BB,2.3813436510845776,0.4912031732257596,180.2371809838963,109.57317422302474
1546,214.77884615384616,0.4901960784313726,0.7409638554216867,#206EDA,0.9649850601791155,0.31268742938359473,244.5429437257031,16.249043457990297
189,213.02127659574467,0.41470588235294115,0.6889624625296408,#2162B3,2.262185343827257,0.4787559886360969,267.8462362173411,75.12894047027537
157,212.24489795918367,0.4176470588235294,0.6901408450704225,#2165B4,5.207868760276039,0.7264072047034793,253.00000000000014,82.00000000000003
2765,212.6423076923077,0.42254901960784313,0.693733850129199,#2165B6,2.4297968285797378,0.4961752620618017,291.0109510512701,161.7118030746106
787,212.18543046357615,0.4196078431372549,0.6901408450704225,#2166B5,5.432361051767485,0.7418984106585056,252.16838771988935,82.83809536218345
2950,212.94117647058823,0.4294117647058823,0.6986301369863015,#2166BA,5.264077123727672,0.7303167292077053,136.00721712651227,65.34139007668591
36,212.1951219512195,0.42549019607843136,0.6958525345622121,#2167B8,5.207868760276094,0.7264072047034832,278.99999999999983,173.99999999999983
2755,212.54901960784312,0.42745098039215684,0.6986301369863015,#2167B9,4.358514065150054,0.6645372856377442,254.05119341808972,166.67008543664844
375,212.52450980392155,0.4294117647058823,0.6986301369863015,#2167BA,8.12646029355222,0.907404306671051,194.99349698489306,112.99869977777362
2541,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,0.8707712271870562,0.29703126337186053,183.79644276099225,103.34867161296198
2558,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,1.0134069289729157,0.32043656088979977,150.62269875974258,67.77106128170091
2562,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,1.7672784934865837,0.42315806595846456,191.01587390221232,109.12681309359358
2596,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,2.0522830678044284,0.45600411138395763,145.04945209189586,57.54158294768041
2614,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,2.322515065819716,0.48509790300104955,252.59658804632892,171.95519738034238
2654,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,0.6869467643513527,0.2638224009885308,248.07611428917,167.69155105050024
2666,212.54901960784312,0.4294117647058823,0.6986301369863015,#2167BA,3.659121203184956,0.6088895559931004,253.26730775660363,177.69112743390494
2700,212.52450980392155,0.4284313725490196,0.6986301369863015,#2167BA,2.7260526970595595,0.525553884903786,222.68735645535165,146.45417308769112
