area,route_id,route,location,url,avg_stars,grade,grade_simple,grade_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,bad_tags,feature_tags,other_tags,skill,good_tags,bad_ind,good_ind,fun_ind,pretty_ind,boulder_ind,rope_ind,trad_ind,sport_ind,tr_ind
NC,106100372,Hickory Nutcracker,1. Southern Mountains Region > Rumbling Bald > Hickory Nutcracker Area,https://www.mountainproject.com/route/106100372/hickory-nutcracker,3.5,5.10+,5.10d,10,1,70,-82.21895,35.45275,1. Southern Mountains Region,Rumbling Bald,Hickory Nutcracker Area,NA,0,0,"Easily one of the best crack climbs at the Bald.  It certainly has the most variety of them all.  Climb past a couple of large flakes and into the chimney.  Work your way up behind the huge flake (yes, on the inside-- it's not as tight as it looks). Continue up to a good stem at the top of the flake.  Continue up the fantastic fist, hand, and finger crack to a belay in the notch.  Descent:  Walk off behind the huge flake that creates the chimney feature.  It actuall comes out just uphill from the start.  It is also possible to climb to the top on easier lesser quality face climbing, but you will need 2 ropes to get down.","Standard rack up to a #4 camelot.  A extra #4 might come in handy, though it's easy to just walk them as you climb if you don't have the extra gear.","hickory nutcracker: easily one of the best crack climbs at the bald.  it certainly has the most variety of them all.  climb past a couple of large flakes and into the chimney.  work your way up behind the huge flake (yes, on the inside-- it's not as tight as it looks). continue up to a good stem at the top of the flake.  continue up the fantastic fist, hand, and finger crack to a belay in the notch.  descent:  walk off behind the huge flake that creates the chimney feature.  it actuall comes out just uphill from the start.  it is also possible to climb to the top on easier lesser quality face climbing, but you will need 2 ropes to get down.",-,"chimney, crack, face, flake",-,-,"best, easier, good",0,1,0,0,0,1,1,0,0
NC,122048715,Stick 'Em Up,1. Southern Mountains Region > Rumbling Bald > Hickory Nutcracker Area,https://www.mountainproject.com/route/122048715/stick-em-up,2.3,5.10,5.10,10,1,125,-82.21895,35.45275,1. Southern Mountains Region,Rumbling Bald,Hickory Nutcracker Area,NA,0,0,Climb up the obvious right facing corner system.,Standard rack + 1 bolt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0
NC,105945079,Lakeview,1. Southern Mountains Region > Rumbling Bald > Lakeview Area,https://www.mountainproject.com/route/105945079/lakeview,3.4,5.10,5.10,10,2,165,-82.2143,35.449,1. Southern Mountains Region,Rumbling Bald,Lakeview Area,NA,0,0,"A great slabby route with some classic edges and a gorgeous view of Lake Lure. Wanders slightly, to keep things interesting.   P1- Climb direct (harder) or stem up a tree to a point at which you can step over to the wall. Pass 5 or 6 bolts and some small TCU placements. Cut directly left near the last two bolts and end at a rap anchor. 90', 5.10a/b.  P2- Climb straight up past two bolts. This pitch starts off steep and eases considerably. End at a rap anchor. 75', 5.10.",Dead center of the Lakeview Wall. Look for the dead tree near the right side of a 15' ledge. Rap once with two ropes (165') or twice with a single.,"lakeview: a great slabby route with some classic edges and a gorgeous view of lake lure. wanders slightly, to keep things interesting.   p1- climb direct (harder) or stem up a tree to a point at which you can step over to the wall. pass 5 or 6 bolts and some small tcu placements. cut directly left near the last two bolts and end at a rap anchor. 90', 5.10a/b.  p2- climb straight up past two bolts. this pitch starts off steep and eases considerably. end at a rap anchor. 75', 5.10.",-,slab,thin,-,"classic, great, interesting",0,1,1,0,0,1,1,1,0
NC,106073700,Squeeze Job,1. Southern Mountains Region > Rumbling Bald > Lakeview Area,https://www.mountainproject.com/route/106073700/squeeze-job,2.5,5.10 PG13,5.10,10,2,NA,-82.2143,35.449,1. Southern Mountains Region,Rumbling Bald,Lakeview Area,NA,0,0,"This is a fun short slab route that was originally done with only the first 2 bolts.  It finished up and left and around the small overlap/flake at the top to a s/s nut anchor that seems to keep disappearing.  There was a 2 bolt anchor added, as well as a better and more direct finish, also protected by a new bolt.  The old variation was slightly harder by going left at the second bolt (5.11-).  P-1 Climb up a short section of steepish rock to a high bolt (either stick clip, sling tree, or don't fall!). Note: There is a cam placement about 8' off the ground that some folks find useful.  Continue up on some cool friction and small crystals to another bolt.  A few crystals from the FA have broken making this whole section a bit less secure.  Climb up and slightly right past some pockets (red tricam in one) to a stance and a 3rd (new) bolt.  Continue up on good edges to a 2 bolt anchor (new).  P-2 Continue up and right on moderate ground to the top, or up and left into the belay for ""Boot Hill"".","Very light rack, maybe a red tricam and a green or yellow alien size piece.","squeeze job: this is a fun short slab route that was originally done with only the first 2 bolts.  it finished up and left and around the small overlap/flake at the top to a s/s nut anchor that seems to keep disappearing.  there was a 2 bolt anchor added, as well as a better and more direct finish, also protected by a new bolt.  the old variation was slightly harder by going left at the second bolt (5.11-).  p-1 climb up a short section of steepish rock to a high bolt (either stick clip, sling tree, or don't fall!). note: there is a cam placement about 8' off the ground that some folks find useful.  continue up on some cool friction and small crystals to another bolt.  a few crystals from the fa have broken making this whole section a bit less secure.  climb up and slightly right past some pockets (red tricam in one) to a stance and a 3rd (new) bolt.  continue up on good edges to a 2 bolt anchor (new).  p-2 continue up and right on moderate ground to the top, or up and left into the belay for ""boot hill"".",-,"flake, pocket, slab",stick clip,-,"cool, fun, good",0,1,1,0,0,1,1,1,0
NC,120340955,Unknown (aka Stephen David's Underpants),1. Southern Mountains Region > Rumbling Bald > Lakeview Area,https://www.mountainproject.com/route/120340955/unknown-aka-stephen-davids-underpants,3,5.10d PG13,5.10d,10,1,150,-82.2143,35.449,1. Southern Mountains Region,Rumbling Bald,Lakeview Area,NA,0,0,"A tour of thin edges and slab movement. The route merges into Black Dome Dementia for the last 2 bolts. Mostly bolt protected but still a ""heads up"" lead. Belay at the newly bolted anchors (1/1/23) atop Black Dome Dementia.","9 bolts (last 2 are on Black Dome Dementia), standard rack.","unknown (aka stephen david's underpants): a tour of thin edges and slab movement. the route merges into black dome dementia for the last 2 bolts. mostly bolt protected but still a ""heads up"" lead. belay at the newly bolted anchors (1/1/23) atop black dome dementia.",-,slab,thin,-,-,0,0,0,0,0,1,0,1,0
NC,106581667,Paul's Boutique,1. Southern Mountains Region > Rumbling Bald > Paul's Boutique,https://www.mountainproject.com/route/106581667/pauls-boutique,2.7,5.8,5.8,8,1,60,-82.21654,35.45054,1. Southern Mountains Region,Rumbling Bald,Paul's Boutique,NA,0,0,Big slabby offwidth.  Fun climbing and a great way to start the day!,Doubles from .4 to 3 an one number 4 will sew it up very tight.  Two bolts at the top slab to anchors avoid the gully.,paul's boutique: big slabby offwidth.  fun climbing and a great way to start the day!,-,slab,-,-,"fun, great",0,1,1,0,0,1,1,0,0
NC,118576847,What’s Your Name?,1. Southern Mountains Region > Rumbling Bald > Paul's Boutique,https://www.mountainproject.com/route/118576847/whats-your-name,2,5.10a,5.10a,10,1,40,-82.21654,35.45054,1. Southern Mountains Region,Rumbling Bald,Paul's Boutique,NA,0,0,Bouldery start (crux) off the ground. To stance an gear  in dirty pockets.  Continue moving up until you can traverse right to the anchors,Need a number 4 to protect the traverse at the top an smaller gear down low.,what’s your name?: bouldery start (crux) off the ground. to stance an gear  in dirty pockets.  continue moving up until you can traverse right to the anchors,dirty,"crux, pocket, traverse",-,-,-,1,0,0,0,0,1,1,0,0
NC,106581662,Egg Man,1. Southern Mountains Region > Rumbling Bald > Paul's Boutique,https://www.mountainproject.com/route/106581662/egg-man,2.5,5.10 PG13,5.10,10,1,70,-82.21654,35.45054,1. Southern Mountains Region,Rumbling Bald,Paul's Boutique,NA,0,0,Start with a bouldery move to the first and only bolt.  Move up and left through poor feet and small pro to a crack system where the difficulty lessens.  Aim left through bulges to the anchors on top of the cliff. Shares anchors with Step up to the Mic.,Standard rack.,egg man: start with a bouldery move to the first and only bolt.  move up and left through poor feet and small pro to a crack system where the difficulty lessens.  aim left through bulges to the anchors on top of the cliff. shares anchors with step up to the mic.,-,crack,difficult,-,-,0,0,0,0,0,1,1,0,0
NC,121348463,True North,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > Ned's Arete Boulder,https://www.mountainproject.com/route/121348463/true-north,3,V2,v2,2,1,NA,-82.21722,35.45018,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Highball. Flat jugs up the face, long move at the top.",-,"true north: highball. flat jugs up the face, long move at the top.",-,"face, jug",-,-,-,0,0,0,0,1,0,0,0,0
NC,113850232,Ned's Arete,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > Ned's Arete Boulder,https://www.mountainproject.com/route/113850232/neds-arete,3,V8,v8,8,1,20,-82.21722,35.45018,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"A striking line up the tall arete. Stand start on the obvious pinch and sidepull.  Sit start is called ""It is Finished"" (V8).",Crashpads.  Flat landing,"ned's arete: a striking line up the tall arete. stand start on the obvious pinch and sidepull.  sit start is called ""it is finished"" (v8).",-,arete,-,-,-,0,0,0,0,1,0,0,0,0
NC,108008649,Bruces's Problem,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > Slash And Burn Boulder,https://www.mountainproject.com/route/108008649/brucess-problem,3.6,V5,v5,5,1,13,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0.00292000000000314,-0.00119000000000113,Start on small edges and move up to a higher rail with better crimps. Reach right for a huge right facing sidepull and slap out left around the bulge. Shimmy up through some slopers to top out.  Considered a classic!,pads,bruces's problem: start on small edges and move up to a higher rail with better crimps. reach right for a huge right facing sidepull and slap out left around the bulge. shimmy up through some slopers to top out.  considered a classic!,-,"crimp, sloper",-,-,classic,0,1,0,0,1,0,0,0,0
NC,107971608,The Brevard Fault,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Brevard Fault,https://www.mountainproject.com/route/107971608/the-brevard-fault,2.8,V2,v2,2,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Follow the flake / crack to the top.,pads,the brevard fault: follow the flake / crack to the top.,-,"crack, flake",-,-,-,0,0,0,0,1,0,0,0,0
NC,108003647,Minor Quake,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Brevard Fault,https://www.mountainproject.com/route/108003647/minor-quake,2.5,V2,v2,2,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,SDS same as Brevard Fault. Make a couple moves up the crack the move left to the overhung face. Mantle just left of the tree.,Pads,minor quake: sds same as brevard fault. make a couple moves up the crack the move left to the overhung face. mantle just left of the tree.,-,"crack, face",-,mantle,-,0,0,0,0,1,0,0,0,0
NC,108003638,The Uplifter,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Brevard Fault,https://www.mountainproject.com/route/108003638/the-uplifter,3.2,V6-,v6,6,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,The right trending line of thin crimps topping out at a sloper at the highest point on the face.,Pads,the uplifter: the right trending line of thin crimps topping out at a sloper at the highest point on the face.,-,"crimp, face, sloper",thin,-,-,0,0,0,0,1,0,0,0,0
NC,108003651,Aftershock,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Brevard Fault,https://www.mountainproject.com/route/108003651/aftershock,3,V4,v4,4,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,SDS same as Uplifter. Follow crimps trending out right to Ann obvious sloper. Roll the lip and mantle.,Pads,aftershock: sds same as uplifter. follow crimps trending out right to ann obvious sloper. roll the lip and mantle.,-,"crimp, sloper",-,mantle,-,0,0,0,0,1,0,0,0,0
NC,108003643,Rumble at the Bald,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Brevard Fault,https://www.mountainproject.com/route/108003643/rumble-at-the-bald,2.3,V4,v4,4,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,The left most arête on the Brevard boulder. Stand start,Pads,rumble at the bald: the left most arête on the brevard boulder. stand start,-,arete,-,-,-,0,0,0,0,1,0,0,0,0
NC,108003662,Knob Scorcher,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Wishing Well,https://www.mountainproject.com/route/108003662/knob-scorcher,2,V3,v3,3,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Stand start at a dark colored jug on the left side of the boulder. Hit the uncut knob, climb through to the lip and mantle",Pads,"knob scorcher: stand start at a dark colored jug on the left side of the boulder. hit the uncut knob, climb through to the lip and mantle",-,jug,-,mantle,-,0,0,0,0,1,0,0,0,0
NC,108003667,Po,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Wishing Well,https://www.mountainproject.com/route/108003667/po,2.3,V5,v5,5,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Starts right of Knob Scorcher on good edges. Climb through patina crimps, to pour as for Knob Scorcher",Pads,"po: starts right of knob scorcher on good edges. climb through patina crimps, to pour as for knob scorcher",-,crimp,-,-,good,0,1,0,0,1,0,0,0,0
NC,108003671,Reality Bites,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > Central Boulders > The Wishing Well,https://www.mountainproject.com/route/108003671/reality-bites,2.5,V7,v7,7,1,NA,-82.2143,35.44899,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Starts right of Po, left hand side pull/hueco, right hand pocket. Bust to the right facing side pull, make a long move to slopes. To pout",Pads recommended,"reality bites: starts right of po, left hand side pull/hueco, right hand pocket. bust to the right facing side pull, make a long move to slopes. to pout",-,"hueco, pocket, sloper",-,-,-,0,0,0,0,1,0,0,0,0
NC,123930392,Bears? Bears. BEARS!,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > BEARS! Boulder,https://www.mountainproject.com/route/123930392/bears-bears-bears,4,V5,v5,5,1,NA,-82.21247,35.44932,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0.00182999999999822,3.299999999981651e-4,"One of the more unique climbs at the bald. Start all the way back in the corridor on a good edge at the far-back corner. Find a way out of the cave without dabbing, topping out around/at the corner.",1-2 pads,"bears? bears. bears!: one of the more unique climbs at the bald. start all the way back in the corridor on a good edge at the far-back corner. find a way out of the cave without dabbing, topping out around/at the corner.",-,-,-,-,good,0,1,0,0,1,0,0,0,0
NC,123650854,Stinkles,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Beauty Boulder,https://www.mountainproject.com/route/123650854/stinkles,3,V7,v7,7,1,15,-82.2124,35.44929,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,6.999999999379725e-5,-3.0000000002416986e-5,"Sit start on small, incut crimps and power up and over to the arete. Ride the arete to the top. Watch the sketchy slab landing.",-,"stinkles: sit start on small, incut crimps and power up and over to the arete. ride the arete to the top. watch the sketchy slab landing.",-,"arete, crimp, slab",-,-,-,0,0,0,0,1,0,0,0,0
NC,120104011,Welcome Home,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/120104011/welcome-home,2.5,V3,v3,3,1,10,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,2.9000000000678483e-4,-6.79999999995573e-4,Start far left matched in horizontal and traverse right. Move up through break in roof half way in the boulder.,Pads spotter,welcome home: start far left matched in horizontal and traverse right. move up through break in roof half way in the boulder.,-,"roof, traverse",-,-,-,0,0,0,0,1,0,0,0,0
NC,106650459,Brackish One,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/106650459/brackish-one,3.5,V4,v4,4,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Start hands matched on a really cool and obvious feature and campus up to a jug rail.  From here follow the arete whilst heel hooking making a long move to a jug rail.  Mantle.,Pads,brackish one: start hands matched on a really cool and obvious feature and campus up to a jug rail.  from here follow the arete whilst heel hooking making a long move to a jug rail.  mantle.,-,"arete, jug",-,"heel hook, mantle",cool,0,1,0,0,1,0,0,0,0
NC,106652755,Brackish Water,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/106652755/brackish-water,3.8,V8,v8,8,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Sit Start.  Grab low crimps and make some difficult moves to gain the sloping rail.  Traverse the rail to the left on crimps, and then top out the same as Brackish One.  Classic.",Pads,"brackish water: sit start.  grab low crimps and make some difficult moves to gain the sloping rail.  traverse the rail to the left on crimps, and then top out the same as brackish one.  classic.",-,"crimp, traverse",difficult,-,classic,0,1,0,0,1,0,0,0,0
NC,107938789,Clear Water,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/107938789/clear-water,3.8,V9,v9,9,1,13,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Start same as Brackish but move up and right to a big move to a great sloper.,Pads,clear water: start same as brackish but move up and right to a big move to a great sloper.,-,sloper,-,-,great,0,1,1,0,1,0,0,0,0
NC,113831298,Fresh Water,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/113831298/fresh-water,3.8,V10,v10,10,1,13,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Use the shared start (as per Brackish and Clear Water) on the two crimps under the low roof at the front of the boulder. Blast out to the right to the start of Projectile Vomit and finish as per.,pads,fresh water: use the shared start (as per brackish and clear water) on the two crimps under the low roof at the front of the boulder. blast out to the right to the start of projectile vomit and finish as per.,-,"crimp, roof",-,-,-,0,0,0,0,1,0,0,0,0
NC,116768676,Brackish Mid,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/116768676/brackish-mid,3.3,V8-9,v9,9,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Same start as brackish but only traverse half the rail. Dyno direct up to a small crimp and mantle on slopers.,pads,brackish mid: same start as brackish but only traverse half the rail. dyno direct up to a small crimp and mantle on slopers.,-,"crimp, sloper, traverse",-,"dyno, mantle",-,0,0,0,0,1,0,0,0,0
NC,110131875,The Morning After,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/110131875/the-morning-after,2.6,V4-,v4,4,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Start the same as Brackish One, at a cool edge/pinch feature under the roof. Campus to the huge sloper-jug and work onto the vertical face by using decent sidepulls and edges. The guidebook lists this as V4, but I found it to be closer to V3, especially compared to Brackish One.",Pads. One will work. A spotter is probably advised for the topout.,"the morning after: start the same as brackish one, at a cool edge/pinch feature under the roof. campus to the huge sloper-jug and work onto the vertical face by using decent sidepulls and edges. the guidebook lists this as v4, but i found it to be closer to v3, especially compared to brackish one.",-,"face, jug, roof, sloper",-,-,cool,0,1,0,0,1,0,0,0,0
NC,121912348,Submerged,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/121912348/submerged,2.5,V10+,v10,10,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Adds a v8/9 intro to Brackish water.Climb the shared low low start (right hand where the heel normally goes, left on a crappy undercling pinch triangle) into Brackish Water.",-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,121847319,Poseidon,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/121847319/poseidon,3,V11,v11,11,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"The lower start of Fresh Water (way down in the hole). Right hand on the foothold normally used as a heel, left on an undercling crimp that has an ok thumb pinch.",-,"poseidon: the lower start of fresh water (way down in the hole). right hand on the foothold normally used as a heel, left on an undercling crimp that has an ok thumb pinch.",-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
NC,121847295,Tiktaalik,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/121847295/tiktaalik,3,V11,v11,11,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"The lower start of Clear Water (way down in the hole). Right hand on the foothold normally used as a heel, left on an undercling crimp that has an ok thumb pinch.",-,"tiktaalik: the lower start of clear water (way down in the hole). right hand on the foothold normally used as a heel, left on an undercling crimp that has an ok thumb pinch.",-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
NC,108496663,Projectile Vomit,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/108496663/projectile-vomit,2.3,V7,v7,7,1,10,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Two move wonder, SDS is V10",Pads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,123665519,Vomit,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/123665519/vomit,2.1,V4,v4,4,1,10,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Stand-start to Projectile Vomit. Start on second hold of projectile vomit. Goes up through the slopers.,1 Pad and/or spotters,vomit: stand-start to projectile vomit. start on second hold of projectile vomit. goes up through the slopers.,-,sloper,-,-,-,0,0,0,0,1,0,0,0,0
NC,125567164,Ty's Lemonade,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Brackish Boulder,https://www.mountainproject.com/route/125567164/tys-lemonade,3,V10-11,v10,10,1,NA,-82.21211,35.44861,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"The low low into Brackish Middle. Shared start with Poseidon, Tiktaalik, and Submerged.","A few pads, ideally a slider for the low start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,113831235,Breakfast In Bed,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Breakfast Boulder,https://www.mountainproject.com/route/113831235/breakfast-in-bed,2.8,V1,v1,1,1,12,-82.2143,35.44897,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,-0.0021899999999988,3.600000000005821e-4,"A wonderful high start V1, with a v6 sit start.  High start on nice holds over the exposed ground block. Manage over onto the slab and take it to the top with good slab holds.",pads,"breakfast in bed: a wonderful high start v1, with a v6 sit start.  high start on nice holds over the exposed ground block. manage over onto the slab and take it to the top with good slab holds.",-,"exposed, slab",-,-,"good, nice",0,1,0,0,1,0,0,0,0
NC,120103949,Pepper,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Breakfast Boulder,https://www.mountainproject.com/route/120103949/pepper,2.2,V1-2,v2,2,1,10,-82.2143,35.44897,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Match jug (low) climb straight up,Pad spotter,pepper: match jug (low) climb straight up,-,jug,-,-,-,0,0,0,0,1,0,0,0,0
NC,120103929,Salt,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Breakfast Boulder,https://www.mountainproject.com/route/120103929/salt,2,V2,v2,2,1,10,-82.2143,35.44897,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Match on jug (low) move up and right of arête,Pad spotter,salt: match on jug (low) move up and right of arête,-,"arete, jug",-,-,-,0,0,0,0,1,0,0,0,0
NC,200637868,Orange Juice,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Breakfast Boulder,https://www.mountainproject.com/route/200637868/orange-juice,2,V0,v0,0,1,NA,-82.2143,35.44897,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Sit start on the in-cut lip. Traverse the boulder up and right topping out at the right most point.,-,orange juice: sit start on the in-cut lip. traverse the boulder up and right topping out at the right most point.,-,traverse,-,-,-,0,0,0,0,1,0,0,0,0
NC,112413686,Biscuit,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Breakfast Boulder,https://www.mountainproject.com/route/112413686/biscuit,2,V4 PG13,v4,4,1,25,-82.2143,35.44897,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Tough reading highball slab route.,A few pads and spotters. Beware of deep holes in the leaves/rough landing.,biscuit: tough reading highball slab route.,-,slab,tough,-,-,0,0,0,0,1,0,0,0,0
NC,202252064,Sleeping In Bed,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Breakfast Boulder,https://www.mountainproject.com/route/202252064/sleeping-in-bed,2,V5,v5,5,1,6,-82.2143,35.44897,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,"Short 2 move or so problem, starts on usually chalked side by side crimps. Hard moves with precarious feet will get you better holds.","Pads, 1 will do fine","sleeping in bed: short 2 move or so problem, starts on usually chalked side by side crimps. hard moves with precarious feet will get you better holds.",-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
NC,200637900,Boone Arete,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Breakfast Boulder,https://www.mountainproject.com/route/200637900/boone-arete,2,V6,v6,6,1,NA,-82.2143,35.44897,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0,0,Start on the arete and the gaston. Make a large move up left to the good crimp. Top out over the point of the boulder,-,boone arete: start on the arete and the gaston. make a large move up left to the good crimp. top out over the point of the boulder,-,"arete, crimp",-,-,good,0,1,0,0,1,0,0,0,0
NC,123930352,Heist,1. Southern Mountains Region > Rumbling Bald > Rumbling Bald Bouldering > East Side Boulders > Cloak Boulder,https://www.mountainproject.com/route/123930352/heist,3,V3,v3,3,1,NA,-82.21249,35.44937,1. Southern Mountains Region,Rumbling Bald,Rumbling Bald Bouldering,NA,0.00180999999999187,3.9999999999906777e-4,"Start left hand on a small crimp and right hand on an edge/corner crimp, then head straight up.",1 pad,"heist: start left hand on a small crimp and right hand on an edge/corner crimp, then head straight up.",-,crimp,-,-,-,0,0,0,0,1,0,0,0,0
