route_id,route,location,url,avg_stars,rating,rating_simple,rating_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,feature_tags,good_tags,other_tags,skill,bad_tags,bad_ind,good_ind,fun_ind,pretty_ind,sport_ind,trad_ind,boulder_ind,rope_ind,tr_ind
118563375,Lost In The Moss,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Mossy Wall,https://www.mountainproject.com/route/118563375/lost-in-the-moss,2.5,5.8,5.8,8,1,40,-78.99662,37.70002,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"Begin by climbing the first part of El Pescado. At the second bolt proceed straight up the dihedral past the last 2 bolts to the anchor.**4 Bolts and bolted anchor**FA Jeremiah Fish, 2019",Bolts,"lost in the moss: begin by climbing the first part of el pescado. at the second bolt proceed straight up the dihedral past the last 2 bolts to the anchor.**4 bolts and bolted anchor**fa jeremiah fish, 2019",dihedral,-,-,-,-,0,0,0,0,1,0,0,1,0
118563350,Turkey Leftovers,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Mossy Wall,https://www.mountainproject.com/route/118563350/turkey-leftovers,2.8,5.8,5.8,8,1,40,-78.99662,37.70002,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"A gem for those who enjoy splitters. Find the obvious small hands to fingers crack in the middle of the wall. Climb directly up the crack to the 2 bolt anchor. **BD .75 - finger size cams**FA Ryan Ferro, 11/18",Cams and stoppers.,"turkey leftovers: a gem for those who enjoy splitters. find the obvious small hands to fingers crack in the middle of the wall. climb directly up the crack to the 2 bolt anchor. **bd .75 - finger size cams**fa ryan ferro, 11/18",crack,-,-,-,-,0,0,0,0,0,1,0,1,0
118563409,El Pescado,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Mossy Wall,https://www.mountainproject.com/route/118563409/el-pescado,2.8,5.10c,5.10c,10,1,40,-78.99662,37.70002,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"**If you enjoy thin moves and slabby finishes then this is the route for you. ***Begin Climbing up the dihedral and clip the first 2 bolts. From the second bolt move right, across the slab to the arete. At the arete head up past 2 more bolts, finishing at a 2 bolt anchor.**4 Bolts and bolted anchor**FA Ryan Ferro, 2019",Bolts,"el pescado: **if you enjoy thin moves and slabby finishes then this is the route for you. ***begin climbing up the dihedral and clip the first 2 bolts. from the second bolt move right, across the slab to the arete. at the arete head up past 2 more bolts, finishing at a 2 bolt anchor.**4 bolts and bolted anchor**fa ryan ferro, 2019","arete, dihedral, slab",-,thin,-,-,0,0,0,0,1,0,0,1,0
118562839,No Hands,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Piney Hive Boulder,https://www.mountainproject.com/route/118562839/no-hands,3,V1,v1,1,1,12,-78.99096,37.69846,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0.005659999999991783,-0.0015600000000048908,"Begin at the furthest left of the boulder. Climb directly up without using the crack system and top out. FA Jon Anderson, 2019.",Crash Pads,"no hands: begin at the furthest left of the boulder. climb directly up without using the crack system and top out. fa jon anderson, 2019.",crack,-,-,-,-,0,0,0,0,0,0,1,0,0
120084641,Supercrack,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/120084641/supercrack,3.3,V1,v1,1,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,-0.014359999999996376,-4.299999999943793e-4,Start low in the muck.  Climb up through obvious hand crack. Nice feature!,-,supercrack: start low in the muck.  climb up through obvious hand crack. nice feature!,crack,nice,-,-,-,0,1,0,0,0,0,1,0,0
120084637,A.C.A.B.,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/120084637/acab,3,V2-3,v3,3,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"Left leaning diagonal crack, finishes same as 'Eviction is Violence'",-,"a.c.a.b.: left leaning diagonal crack, finishes same as 'eviction is violence'",crack,-,-,-,-,0,0,0,0,0,0,1,0,0
121861721,Unnamed classic?,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/121861721/unnamed-classic,3.3,V3,v3,3,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,The right facing corner/arete just to the right of elephant in the room.,-,unnamed classic?: the right facing corner/arete just to the right of elephant in the room.,arete,classic,-,-,-,0,1,0,0,0,0,1,0,0
120084633,Eviction is Violence,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/120084633/eviction-is-violence,3.3,V2-3,v3,3,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"starts same as Guatemalan Insanity Pepper, follow obvious feature up right into diagonal crack to top out.",-,"eviction is violence: starts same as guatemalan insanity pepper, follow obvious feature up right into diagonal crack to top out.",crack,-,-,-,-,0,0,0,0,0,0,1,0,0
120084651,Elephant in the Room,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/120084651/elephant-in-the-room,3,V2-3,v3,3,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"Start right in front of annoying low block sticking out of ground, climb up left leaning feature",-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
120084648,Farnsworth Layback,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/120084648/farnsworth-layback,3,V2-3,v3,3,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,Layback up nice leaning feature,-,farnsworth layback: layback up nice leaning feature,-,nice,-,-,-,0,1,0,0,0,0,1,0,0
121799811,Warmup,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/121799811/warmup,2.5,V0,v0,0,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,Far left side of wall. Climb arete and mantle above the pointed boulder below,-,warmup: far left side of wall. climb arete and mantle above the pointed boulder below,arete,warm up,-,mantle,-,0,1,0,0,0,0,1,0,0
121799797,Dead Oak,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/121799797/dead-oak,2,V0,v0,0,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"Far right side of wall, left of dead oak tree (which is adjacent to wall)",-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
119932941,Guatemalan Insanity Pepper,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/119932941/guatemalan-insanity-pepper,4,V6-7,v7,7,1,12,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,Climb the obvious crack through the middle of the wall. The seam gets thin at the crux. This is a central VA classic!FA video:  m.youtube.com/watch?v=pWfdP…,-,guatemalan insanity pepper: climb the obvious crack through the middle of the wall. the seam gets thin at the crux. this is a central va classic!fa video:  m.youtube.com/watch?v=pwfdp…,"crack, crux",classic,thin,-,-,0,1,0,0,0,0,1,0,0
120387188,Jalapeño Poppers,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/120387188/jalapeno-poppers,3.8,V4,v4,4,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,Sit start on a jug on the left side of a V notch. Move left onto diminishing holds following the twin seams that angle up and left. Spotter recommended.,-,jalapeño poppers: sit start on a jug on the left side of a v notch. move left onto diminishing holds following the twin seams that angle up and left. spotter recommended.,jug,-,-,-,-,0,0,0,0,0,0,1,0,0
120084645,Amherst County Superfund Site,Central & Southern VA Region > Amherst County > Blue Ridge Rail Way Trail > Trail side bouldering,https://www.mountainproject.com/route/120084645/amherst-county-superfund-site,2.6,V5,v5,5,1,NA,-79.00532,37.69803,Central & Southern VA Region,Amherst County,Blue Ridge Rail Way Trail,NA,0,0,"Start same as supercrack, make shouldery move left into hanging arete feature. Finish more or less the same as supercrack on juggy ledge feature",-,"amherst county superfund site: start same as supercrack, make shouldery move left into hanging arete feature. finish more or less the same as supercrack on juggy ledge feature","arete, crack, jug, ledge",fun,-,-,-,0,1,1,0,0,0,1,0,0
107290510,Used To Be A Farm,Central & Southern VA Region > Charlottesville vicinity > Beaver Creek Reservoir,https://www.mountainproject.com/route/107290510/used-to-be-a-farm,3,V3,v3,3,1,8,-78.46161,38.05671,Central & Southern VA Region,Charlottesville vicinity,Beaver Creek Reservoir,NA,0,0,-sit start underneath overhang where cube shaped ledge/hold is  - several foot start options for heel hooks  -pull straight up and dyno up to sloped/shallow rim  - heel hook same place where hands started off   - work towards right corner of boulder using slim rails  -top out where moss stops on right corner,crash pad,used to be a farm: -sit start underneath overhang where cube shaped ledge/hold is  - several foot start options for heel hooks  -pull straight up and dyno up to sloped/shallow rim  - heel hook same place where hands started off   - work towards right corner of boulder using slim rails  -top out where moss stops on right corner,"ledge, sloper",-,-,"dyno, heel hook",-,0,0,0,0,0,0,1,0,0
200346143,Qwayne's Crack,Central & Southern VA Region > Charlottesville vicinity > Belmont Bridge,https://www.mountainproject.com/route/200346143/qwaynes-crack,2,5.8,5.8,8,1,40,-78.47697,38.0282,Central & Southern VA Region,Charlottesville vicinity,Belmont Bridge,NA,0,0,This route follows the crack nearest the bridge's main expansion joint. Lots of good jugs but they're pretty tight so there's a risk of getting your hand stuck in a fall.,Anchor to the railing,qwayne's crack: this route follows the crack nearest the bridge's main expansion joint. lots of good jugs but they're pretty tight so there's a risk of getting your hand stuck in a fall.,"crack, jug",good,-,-,-,0,1,0,0,0,0,0,1,1
118117466,Best Arete,Central & Southern VA Region > Charlottesville vicinity > Best Boulder In Charlottesville,https://www.mountainproject.com/route/118117466/best-arete,3.3,V2,v2,2,1,15,-78.55793,38.02979,Central & Southern VA Region,Charlottesville vicinity,Best Boulder In Charlottesville,NA,0,0,"Right hand arete, stand start right on undercling and left on crimp. Ride up and left.",-,"best arete: right hand arete, stand start right on undercling and left on crimp. ride up and left.","arete, crimp",best,-,-,-,0,1,0,0,0,0,1,0,0
118117513,Fridays After Five,Central & Southern VA Region > Charlottesville vicinity > Best Boulder In Charlottesville,https://www.mountainproject.com/route/118117513/fridays-after-five,2.3,V0- PG13,v0,0,1,15,-78.55793,38.02979,Central & Southern VA Region,Charlottesville vicinity,Best Boulder In Charlottesville,NA,0,0,Entry level. Climb the easy slab right of the Best Arete.,-,fridays after five: entry level. climb the easy slab right of the best arete.,"arete, slab","best, easy",-,-,-,0,1,0,0,0,0,1,0,0
118117582,Oscar The Grouch's Housewarming Party,Central & Southern VA Region > Charlottesville vicinity > Best Boulder In Charlottesville,https://www.mountainproject.com/route/118117582/oscar-the-grouchs-housewarming-party,2,V3-,v3,3,1,15,-78.55793,38.02979,Central & Southern VA Region,Charlottesville vicinity,Best Boulder In Charlottesville,NA,0,0,Stand start on the left slab/arete. Up that and it's pair above avoiding the jugs of Piolet,-,oscar the grouch's housewarming party: stand start on the left slab/arete. up that and it's pair above avoiding the jugs of piolet,"arete, jug, slab",-,-,-,-,0,0,0,0,0,0,1,0,0
118689995,Bargain Bin Extension,Central & Southern VA Region > Charlottesville vicinity > Best Boulder In Charlottesville,https://www.mountainproject.com/route/118689995/bargain-bin-extension,3.3,V5,v5,5,1,20,-78.55793,38.02979,Central & Southern VA Region,Charlottesville vicinity,Best Boulder In Charlottesville,NA,0,0,"Almost ups the grade? Start on the Best Arete and work hard left into Top Shelf. Arete off other than start holds (left good crimp, right good undercling)",-,"bargain bin extension: almost ups the grade? start on the best arete and work hard left into top shelf. arete off other than start holds (left good crimp, right good undercling)","arete, crimp","best, good",-,-,-,0,1,0,0,0,0,1,0,0
118117475,Top Shelf At Wal-Mart,Central & Southern VA Region > Charlottesville vicinity > Best Boulder In Charlottesville,https://www.mountainproject.com/route/118117475/top-shelf-at-wal-mart,3.2,V5,v5,5,1,15,-78.55793,38.02979,Central & Southern VA Region,Charlottesville vicinity,Best Boulder In Charlottesville,NA,0,0,"Stand start on sloper, work out left on underclings to face holds. Deadpoint to the lip out left. Right arete eliminated.",-,"top shelf at wal-mart: stand start on sloper, work out left on underclings to face holds. deadpoint to the lip out left. right arete eliminated.","arete, face, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
112377737,What Could Have Been,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/112377737/what-could-have-been,4,V7-8 PG13,v8,8,1,23,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Climb ""Whats Love"" to the big horizontal break in the boulder then make your way directly up and slightly right before committing to rocking over the lip",As many pads and spotters as you can get.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
118111381,Humdinger,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/118111381/humdinger,4,V9,v9,9,1,NA,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Start the same as Razzle Dazzle and go straight up. This is the farthest right line on the face and stays left of the arete. The climbing does not eliminate any holds but after the first couple, the climbing forces itself as in independent line. Which speaks to how good this one is!I was unsure of the grade, but guessed v9. This one will probably be a bit easier for tall people. This one also does not feel as serious to me as the others which top out the boulder. I fell from the move to the lip and it was fine. As always, opportunities for alternate beta and variations exist. I took the path that interested me the most.First Ascent video: https://www.youtube.com/watch?v=oLLZeNinSE0&t=2sApologies on the bad angle and lighting on the video. The sun made it hard to get any decent angle that day. But at least it gives you an idea of where the line goes.",-,"humdinger: start the same as razzle dazzle and go straight up. this is the farthest right line on the face and stays left of the arete. the climbing does not eliminate any holds but after the first couple, the climbing forces itself as in independent line. which speaks to how good this one is!i was unsure of the grade, but guessed v9. this one will probably be a bit easier for tall people. this one also does not feel as serious to me as the others which top out the boulder. i fell from the move to the lip and it was fine. as always, opportunities for alternate beta and variations exist. i took the path that interested me the most.first ascent video: https://www.youtube.com/watch?v=ollzeninse0&t=2sapologies on the bad angle and lighting on the video. the sun made it hard to get any decent angle that day. but at least it gives you an idea of where the line goes.","arete, face","easier, good",-,-,bad,1,1,0,0,0,0,1,0,0
119967709,BlueRidge Beauty (BRB) Sit,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/119967709/blueridge-beauty-brb-sit,4,V10 PG13,v10,10,1,25,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Sit start the same as Midnight Train to Georgia and climb up and left into the start of beta max. This only adds 4 moves to the BRB stand but is a logical start and makes the link into Beta Max hard to set up. Do Beta Max to the break and then do the direct top out as for BRB. This is the king line of this boulder, climbs directly up the center from the lowest obvious point without traversing in from the low right.",Pads and spotters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
112377745,Bring Your Own Oxygen,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/112377745/bring-your-own-oxygen,3.8,V8-9 PG13,v9,9,1,27,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,The extension to Midnight Train and/or Razzle Dazzle. Start on Midnight train or razzle and climb to the top. This one climbs the obvious ramp above the drop off from Razzle and Midnight Train. You climb the ramp and then into the top out to the left. Linking the ramp and the left holds is hard.,As many pads and spotters as possible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
112480063,BlueRidge Beauty (BRB) Stand,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/112480063/blueridge-beauty-brb-stand,3.5,V9 PG13,v9,9,1,22,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Climb the V7/8 Betamax into the top. Super proud line. Try the sit start for max points.FA video- https://www.youtube.com/watch?v=KEaMXZI9UTo,Bring a lot of pads and spotters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
112377705,Betamax,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/112377705/betamax,3.1,V8,v8,8,1,7,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Start low on good rail in middle of face and climb straight up on pinches and crimps. Finishes at the lip. A slightly lower start from the right-facing sloper is also possible, but doesn’t really add much difficulty.",Pad or two and a spotter,"betamax: start low on good rail in middle of face and climb straight up on pinches and crimps. finishes at the lip. a slightly lower start from the right-facing sloper is also possible, but doesn’t really add much difficulty.","crimp, face, sloper",good,difficult,-,-,0,1,0,0,0,0,1,0,0
112377723,Razzle Dazzle,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/112377723/razzle-dazzle,3.1,V8-,v8,8,1,8,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Start low and right with  right hand undercling on upper part of rightleaning roof feature and left hand edge just  above. Climb out and left on sharp crimps and  then up on the arete feature to finish by  dropping off at the lip.,two pads and Spotter,razzle dazzle: start low and right with  right hand undercling on upper part of rightleaning roof feature and left hand edge just  above. climb out and left on sharp crimps and  then up on the arete feature to finish by  dropping off at the lip.,"arete, crimp, roof",-,-,-,-,0,0,0,0,0,0,1,0,0
112377716,Midnight Train To Georgia,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/112377716/midnight-train-to-georgia,2.9,V7,v7,7,1,8,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,SDS with left hand low and right hand on the top of the swoop pinch and flat plate. Traverse right on good edges and bad slopers to grab the large horn at the op of the arete feature and finish at the lip. (Finish same as Razzle Dazzle),Two pads Spotter,midnight train to georgia: sds with left hand low and right hand on the top of the swoop pinch and flat plate. traverse right on good edges and bad slopers to grab the large horn at the op of the arete feature and finish at the lip. (finish same as razzle dazzle),"arete, sloper, traverse",good,-,-,bad,1,1,0,0,0,0,1,0,0
119958177,Largemouth Bass,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/119958177/largemouth-bass,3,V6,v6,6,1,NA,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Starts just right of Razzle Dazzle matched on edge which is better for left hand. Follow the seam out right and jump to the arete using a good left hand hold. Swing feet over and then negotiate a mantle onto the lower tier of the top of the boulder. I was not sure of the grade so please add your own suggestion.I was not sure if this crosses the threshold of being too close to the road. In my opinion no as the climber, pads, and spotters would not be in the road. But use good judgement and maybe wait until no cars are coming before climbing? Passing rangers did not stop me while climbing this. The name is for the look that passing motorists give when gawking at climbers on the boulder.Beta video:  youtu.be/wmqR-xK4Hz8",-,"largemouth bass: starts just right of razzle dazzle matched on edge which is better for left hand. follow the seam out right and jump to the arete using a good left hand hold. swing feet over and then negotiate a mantle onto the lower tier of the top of the boulder. i was not sure of the grade so please add your own suggestion.i was not sure if this crosses the threshold of being too close to the road. in my opinion no as the climber, pads, and spotters would not be in the road. but use good judgement and maybe wait until no cars are coming before climbing? passing rangers did not stop me while climbing this. the name is for the look that passing motorists give when gawking at climbers on the boulder.beta video:  youtu.be/wmqr-xk4hz8",arete,good,-,mantle,-,0,1,0,0,0,0,1,0,0
118317601,Three Pete Wonder,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/118317601/three-pete-wonder,3,V9,v9,9,1,7,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Lower start to One Matt Wonder ""What’s Love Got To Do With It""Starts left hand on good crimp and right hand in small slot.May have been done in the past.",-,"three pete wonder: lower start to one matt wonder ""what’s love got to do with it""starts left hand on good crimp and right hand in small slot.may have been done in the past.",crimp,good,-,-,-,0,1,0,0,0,0,1,0,0
117905946,Eye of the Whistle Pig,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/117905946/eye-of-the-whistle-pig,3,V7-8,v8,8,1,NA,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"I started one Matt wonder/what's love got to do with it and made the move to the horizontal. Then worked slightly left and up to top out just left of the apex of the boulder.  Variations and alternate beta exists. I took the path of least resistance and the one that made the most sense to me. The last bit from the jug with the ""wing"" hold is probably v4. And the broken wing is solid, surprisingly.First ascent video here:  youtu.be/S1AJamHVR2s",-,"eye of the whistle pig: i started one matt wonder/what's love got to do with it and made the move to the horizontal. then worked slightly left and up to top out just left of the apex of the boulder.  variations and alternate beta exists. i took the path of least resistance and the one that made the most sense to me. the last bit from the jug with the ""wing"" hold is probably v4. and the broken wing is solid, surprisingly.first ascent video here:  youtu.be/s1ajamhvr2s",jug,-,-,-,-,0,0,0,0,0,0,1,0,0
118778538,True Love,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Boulder,https://www.mountainproject.com/route/118778538/true-love,3,V7-8,v8,8,1,NA,-78.96852,37.91905,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"Starts 'One Matt Wonder' and goes straight up after the break with left hand crimps and right hand slopers into a crux to get both hands matched on the ear shaped flake. Then moves left into the top of 'Eye of the Whistle Pig'. The climbing is mostly independent though it does share the start and finish with other routes. Also, maybe the easiest way to the top of the boulder?Named for my love of the 12.2 boulder",-,"true love: starts 'one matt wonder' and goes straight up after the break with left hand crimps and right hand slopers into a crux to get both hands matched on the ear shaped flake. then moves left into the top of 'eye of the whistle pig'. the climbing is mostly independent though it does share the start and finish with other routes. also, maybe the easiest way to the top of the boulder?named for my love of the 12.2 boulder","crimp, crux, flake, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
119607601,Escape Velocity,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Wormhole Boulder,https://www.mountainproject.com/route/119607601/escape-velocity,2.3,V7,v7,7,1,NA,-78.96854,37.91906,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,-2.0000000006348273e-5,1.0000000003174137e-5,"SDS on the thin edge at the bottom of the sharp stack on plates, middle left of the boulder. Climb right into the steep stack of flakes until you get the good plate, close to the edge of the roof. Use a couple small holds and maybe a cheeky toe-hook to reach the slopey lip. Mantel your way to glory. Bring a spotter.",-,"escape velocity: sds on the thin edge at the bottom of the sharp stack on plates, middle left of the boulder. climb right into the steep stack of flakes until you get the good plate, close to the edge of the roof. use a couple small holds and maybe a cheeky toe-hook to reach the slopey lip. mantel your way to glory. bring a spotter.","flake, roof, sloper",good,thin,toe hook,-,0,1,0,0,0,0,1,0,0
119607596,Star Cadet,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > 12.2 Wormhole Boulder,https://www.mountainproject.com/route/119607596/star-cadet,2.3,V7,v7,7,1,NA,-78.96854,37.91906,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Same start as “Escape Velocity” but you will work out left through crimps until you can fire to the slopey lip. Find a heel then make a big reach to the good holds waaaaay back there.,-,star cadet: same start as “escape velocity” but you will work out left through crimps until you can fire to the slopey lip. find a heel then make a big reach to the good holds waaaaay back there.,"crimp, sloper",good,-,-,-,0,1,0,0,0,0,1,0,0
107444797,Sling Blade,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > AVO > Overlook,https://www.mountainproject.com/route/107444797/sling-blade,4,V3,v3,3,1,16,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,-0.0907799999999952,-0.05028000000000077,"Stand start. Hug and heel-hook the blade, making sure not to miss a nice long left sidepull up high.",Pads!,"sling blade: stand start. hug and heel-hook the blade, making sure not to miss a nice long left sidepull up high.",-,nice,-,heel hook,-,0,1,0,0,0,0,1,0,0
107444786,The Kindest Cut,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > AVO > Overlook,https://www.mountainproject.com/route/107444786/the-kindest-cut,4,V6,v6,6,1,12,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,"SDS with right hand on incut right-facing sidepull, left hand grabbing left arete. Bounce your way through interesting angular features, utilizing creative right foot heel-hooking.",A few pads tethered to stable boulders higher up. You can really test your anchor building skills here. I'm not kidding.,"the kindest cut: sds with right hand on incut right-facing sidepull, left hand grabbing left arete. bounce your way through interesting angular features, utilizing creative right foot heel-hooking.",arete,interesting,-,heel hook,-,0,1,0,0,0,0,1,0,0
107444825,Fontaineblueridge Left,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > AVO > The Fontaineblueridege Area,https://www.mountainproject.com/route/107444825/fontaineblueridge-left,4,V4-,v4,4,1,NA,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Stand start on a thin horizontal seam. Climb the boulder on the left side.,Pads,fontaineblueridge left: stand start on a thin horizontal seam. climb the boulder on the left side.,-,-,thin,-,-,0,0,0,0,0,0,1,0,0
107444829,Fontaineblueridge Right,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > AVO > The Fontaineblueridege Area,https://www.mountainproject.com/route/107444829/fontaineblueridge-right,4,V4-,v4,4,1,14,-79.05932,37.86878,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,0,0,Stand start. Climb the right side of the face. Classic!,Pads,fontaineblueridge right: stand start. climb the right side of the face. classic!,face,classic,-,-,-,0,1,0,0,0,0,1,0,0
107444809,The Seance,Central & Southern VA Region > Charlottesville vicinity > Blue Ridge Parkway > AVO > The Seance Area,https://www.mountainproject.com/route/107444809/the-seance,3.8,V9,v9,9,1,16,-79.49932,37.53545,Central & Southern VA Region,Charlottesville vicinity,Blue Ridge Parkway,NA,-0.4399999999999977,-0.3333300000000037,"Stand start on small slab below the overhaning right leaning dihedral with left hand on a sideup and right hand on right-leaning, sloping rail. Climb the sloping rail to a crimp out right, then work your way into the dihedral and straight up. The line hasn't been climbed in years. Bring your brush. This is an absolutely phenomenal line. It inherits its name from the odd, Arabic/mystic grafitti inside the cave.",Pads,"the seance: stand start on small slab below the overhaning right leaning dihedral with left hand on a sideup and right hand on right-leaning, sloping rail. climb the sloping rail to a crimp out right, then work your way into the dihedral and straight up. the line hasn't been climbed in years. bring your brush. this is an absolutely phenomenal line. it inherits its name from the odd, arabic/mystic grafitti inside the cave.","crimp, dihedral, slab",-,-,-,-,0,0,0,0,0,0,1,0,0
