route_id,route,location,url,avg_stars,route_type,rating,pitches,length,x,y,region_1,region_2,x_diff,y_diff
126064665,Wampa,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064665/wampa,2.4,Sport,5.8,1,42,-83.63194,37.71743,Ash Branch,-,0,0
126064970,Pebble Wrestler,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064970/pebble-wrestler,2.4,Sport,5.9-,1,30,-83.63194,37.71743,Ash Branch,-,0,0
126064577,Harry,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064577/harry,2.4,Sport,5.9,1,40,-83.63194,37.71743,Ash Branch,-,0,0
126064610,The Hendersons,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064610/the-hendersons,2.6,Sport,5.9,1,40,-83.63194,37.71743,Ash Branch,-,0,0
126064987,Festina Lente,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064987/festina-lente,2.2,Sport,5.9+,1,25,-83.63194,37.71743,Ash Branch,-,0,0
126632375,Mellow Marmelade,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126632375/mellow-marmelade,1.2,Sport,5.9+,1,25,-83.63194,37.71743,Ash Branch,-,0,0
126502921,Camp 4,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126502921/camp-4,2,Sport,5.9+,1,23,-83.63194,37.71743,Ash Branch,-,0,0
200262327,Pepe,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/200262327/pepe,3,Sport,5.10a,1,40,-83.63194,37.71743,Ash Branch,-,0,0
126067917,They're Out There,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126067917/theyre-out-there,2.5,Sport,5.10a,1,40,-83.63194,37.71743,Ash Branch,-,0,0
126068515,Charred Oak,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126068515/charred-oak,2.4,Sport,5.10a,1,40,-83.63194,37.71743,Ash Branch,-,0,0
126064953,C'MON KEENAN,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064953/cmon-keenan,1.8,Sport,5.10b/c,1,40,-83.63194,37.71743,Ash Branch,-,0,0
126073959,Go To Bed Jared,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126073959/go-to-bed-jared,3,Sport,5.10c,1,45,-83.63194,37.71743,Ash Branch,-,0,0
126074672,Send Pickles!!,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126074672/send-pickles,2.6,Sport,5.10c,1,60,-83.63194,37.71743,Ash Branch,-,0,0
126209373,Brain Fart,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126209373/brain-fart,2,Sport,5.10d,1,NA,-83.63194,37.71743,Ash Branch,-,0,0
127383164,Minnesota  Bratwurst,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/127383164/minnesota-bratwurst,3,Sport,5.10d,1,45,-83.63194,37.71743,Ash Branch,-,0,0
126228815,JR's Route,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126228815/jrs-route,2.2,Sport,5.10d,1,40,-83.63194,37.71743,Ash Branch,-,0,0
126209394,Human Action,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126209394/human-action,2.3,Sport,5.10d,1,NA,-83.63194,37.71743,Ash Branch,-,0,0
121775783,Black n Tan,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bald Rock Cove,https://www.mountainproject.com/route/121775783/black-n-tan,2.2,Sport,5.10b,1,60,-83.71286,37.64704,Bald Rock Recreational Preserve (BRRP),Bald Rock Cove,0,0
121775791,Bald Rock Boogie,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bald Rock Cove,https://www.mountainproject.com/route/121775791/bald-rock-boogie,2.6,Sport,5.10c,1,60,-83.71286,37.64704,Bald Rock Recreational Preserve (BRRP),Bald Rock Cove,0,0
108389072,Gandee Candy,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/108389072/gandee-candy,2.9,Sport,5.8,1,65,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
109469891,Un-koala-fied,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/109469891/un-koala-fied,2.3,Sport,5.9,1,40,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
125537465,Silly Old Bear,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/125537465/silly-old-bear,2.6,Sport,5.10a,1,55,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
118203118,Rumspringa,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/118203118/rumspringa,2,Sport,5.10b,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
110330437,C Quest R,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/110330437/c-quest-r,1.8,Sport,5.10b,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
115561939,Closed - Chantal's Starfish,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/115561939/closed-chantals-starfish,1.6,Sport,5.10b,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
127282999,Ticks List,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/127282999/ticks-list,1.5,Sport,5.10b,1,40,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
109469913,Golden Snow Cone,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/109469913/golden-snow-cone,2.7,Sport,5.10c,1,55,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
122808203,Bear Goggles,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/122808203/bear-goggles,1.8,Sport,5.10c,1,50,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
110270679,Low Hanging Fruit,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/110270679/low-hanging-fruit,2.3,Sport,5.10d,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
116533078,Pooh and Piglet Too,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/116533078/pooh-and-piglet-too,2.3,Sport,5.10d,1,50,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,0,0
109480361,Grandpa Joe,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109480361/grandpa-joe,2.6,Sport,5.9,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
106453181,Chocolate River,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106453181/chocolate-river,2.4,Sport,5.9,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
107756397,Augustus Gloop,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107756397/augustus-gloop,2.4,Sport,5.9,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
107074597,Sugar Rush,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107074597/sugar-rush,2.5,Sport,5.9+,1,65,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
107379163,Wonkaholic,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107379163/wonkaholic,2.7,Sport,5.10a,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
108064675,Throbbing Emotions,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/108064675/throbbing-emotions,2.8,Sport,5.10a,1,55,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
108766319,EGBG,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/108766319/egbg,3.6,Sport,5.10a,1,90,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
109770822,The Juggernaut,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109770822/the-juggernaut,2.7,Sport,5.10b,1,65,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
111855528,Breakin the Law,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/111855528/breakin-the-law,2.4,Sport,5.10b,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
114290724,Three Stooges,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/114290724/three-stooges,2.1,Sport,5.10b,1,90,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
106782060,Oompa,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106782060/oompa,3.1,Sport,5.10b,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
107892930,Robotic Thumb,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107892930/robotic-thumb,3.5,Sport,5.10b,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
117909365,Grandma Josephine,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/117909365/grandma-josephine,2.5,Sport,5.10b,1,45,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
109480386,Snarf Victory,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109480386/snarf-victory,2.2,Sport,5.10c,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
106927842,Loompa,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106927842/loompa,3.5,Sport,5.10+,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
106927822,The Glass Elevator,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106927822/the-glass-elevator,3,Sport,5.10d,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
107892923,Babinski Sign,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107892923/babinski-sign,2.8,Sport,5.10d,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
107921969,Mr. P.,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107921969/mr-p,1.9,Sport,5.10d,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
109770874,Theobroma,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109770874/theobroma,3,Sport,5.10d,1,75,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,0,0
123359554,Northern Nut Growers Association,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/123359554/northern-nut-growers-association,2.9,Sport,5.9,1,70,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
122728043,Hazel Dormouse,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122728043/hazel-dormouse,3.7,Sport,5.9+,1,90,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
122727902,Hazelnut,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727902/hazelnut,2.9,Sport,5.10a,1,65,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
124159210,Silver Apples of the Moon,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/124159210/silver-apples-of-the-moon,2.4,Sport,5.10a,1,70,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
124159238,Golden Apples of the Sun,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/124159238/golden-apples-of-the-sun,2.1,Sport,5.10a,1,60,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
122727873,When in Drought,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727873/when-in-drought,2.7,Sport,5.10a/b,1,60,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
122727895,Witch Hazel,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727895/witch-hazel,2.8,Sport,5.10b,1,55,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
122728100,Hazel Green,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122728100/hazel-green,2.7,Sport,5.10b,1,80,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
122727932,Coll,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727932/coll,2.9,Sport,5.10b/c,1,80,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,0,0
117625147,Hoolie Hoggin' in a Booger Hole,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > A-Hole Wall,https://www.mountainproject.com/route/117625147/hoolie-hoggin-in-a-booger-hole,2.6,Sport,5.10c,1,45,-83.70867,37.64283,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,0,0
117625075,Holey Cow!,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > A-Hole Wall,https://www.mountainproject.com/route/117625075/holey-cow,2.6,Sport,5.10d,1,45,-83.70867,37.64283,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,0,0
117634431,Holeshot,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117634431/holeshot,1.3,Sport,5.8+,1,50,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,-9.000000000014552e-5,-7.0999999999799e-4
117733056,Hole Lot of Nothing,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117733056/hole-lot-of-nothing,1.8,Sport,5.10b,1,45,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,0,0
117634444,Surprise B-hole,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117634444/surprise-b-hole,2.3,Sport,5.10c,1,50,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,0,0
117634526,Boats and Holes,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117634526/boats-and-holes,2.4,Sport,5.10d,1,60,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,0,0
118692126,Mudhole,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > Hole New Wall,https://www.mountainproject.com/route/118692126/mudhole,1.7,Sport,5.9+,1,60,-83.70959,37.64196,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,-8.300000000076579e-4,-1.600000000010482e-4
117632094,The Hole 9 Yards,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > The UnHoley Wall,https://www.mountainproject.com/route/117632094/the-hole-9-yards,1.5,Sport,5.9+,1,40,-83.7084,37.64284,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,0.00119000000000824,8.800000000022123e-4
117632120,Twll Mawr,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > The UnHoley Wall,https://www.mountainproject.com/route/117632120/twll-mawr,1.8,Sport,5.10a,1,40,-83.7084,37.64284,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,0,0
126836324,"What's New, Pussycat",Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Leonard's Wall,https://www.mountainproject.com/route/126836324/whats-new-pussycat,2,Sport,5.10b,1,90,-83.71681,37.6452,Bald Rock Recreational Preserve (BRRP),Leonard's Wall,0,0
126836288,Pstpstpst,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Leonard's Wall,https://www.mountainproject.com/route/126836288/pstpstpst,1.3,Sport,5.10b,1,90,-83.71681,37.6452,Bald Rock Recreational Preserve (BRRP),Leonard's Wall,0,0
126836302,Maine Coons,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Leonard's Wall,https://www.mountainproject.com/route/126836302/maine-coons,2.3,Sport,5.10c,1,90,-83.71681,37.6452,Bald Rock Recreational Preserve (BRRP),Leonard's Wall,0,0
123041009,Ten Cats,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Leonard's Wall,https://www.mountainproject.com/route/123041009/ten-cats,2.4,Sport,5.10c,1,80,-83.71681,37.6452,Bald Rock Recreational Preserve (BRRP),Leonard's Wall,0,0
123041039,Leonard's Excellent Adventure,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Leonard's Wall,https://www.mountainproject.com/route/123041039/leonards-excellent-adventure,2.3,Sport,5.10d,1,75,-83.71681,37.6452,Bald Rock Recreational Preserve (BRRP),Leonard's Wall,0,0
117942639,Festively Plump,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/117942639/festively-plump,2.5,Sport,5.8,1,35,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
119093587,Quantity Over Quality,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/119093587/quantity-over-quality,2.5,Sport,5.9,1,45,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
125740762,Awesom-O 4000,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/125740762/awesom-o-4000,2.1,Sport,5.10-,1,45,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
117942552,It's a Jersey Thing,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/117942552/its-a-jersey-thing,1.6,Sport,5.10b,1,45,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
117942595,About Tree Fiddy,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/117942595/about-tree-fiddy,2.3,Sport,5.10b,1,45,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
118035239,The Dong Wall,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/118035239/the-dong-wall,3,Sport,5.10b,1,50,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
117942524,"Drugs are Bad, Mkay?",Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/117942524/drugs-are-bad-mkay,2.1,Sport,5.10c,1,50,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
124890461,UltraVibe Pleasure 2000,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/124890461/ultravibe-pleasure-2000,2.6,Sport,5.10c,1,45,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
117942541,Tears of Unfathomable Sadness,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/117942541/tears-of-unfathomable-sadness,1.9,Sport,5.10+,1,55,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
117942510,A Bunch of Tree-Hugging Hippie Crap,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > South Park,https://www.mountainproject.com/route/117942510/a-bunch-of-tree-hugging-hippie-crap,2.6,Sport,5.10d,1,50,-83.71132,37.6406,Bald Rock Recreational Preserve (BRRP),South Park,0,0
111312748,The Cream Machine,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Motherlode > (1) Buckeye Buttress,https://www.mountainproject.com/route/111312748/the-cream-machine,2.3,Sport,5.10b PG13,1,60,-83.71153,37.64595,Bald Rock Recreational Preserve (BRRP),The Motherlode,0,0
125373431,Shove It Up Your Butt,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Accounting Dept.,https://www.mountainproject.com/route/125373431/shove-it-up-your-butt,1.9,Sport,5.8,1,30,-83.71413,37.64245,Bald Rock Recreational Preserve (BRRP),The Office,0,0
125373441,Somehow I Manage,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Accounting Dept.,https://www.mountainproject.com/route/125373441/somehow-i-manage,1.6,Sport,5.9,1,30,-83.71413,37.64245,Bald Rock Recreational Preserve (BRRP),The Office,0,0
125373447,Two Wrongs Make A Dwight,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Accounting Dept.,https://www.mountainproject.com/route/125373447/two-wrongs-make-a-dwight,2,Sport,5.9,1,30,-83.71413,37.64245,Bald Rock Recreational Preserve (BRRP),The Office,0,0
124625902,Alfredo’s Pizza Cafe,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/124625902/alfredos-pizza-cafe,2.1,Sport,5.8-,1,50,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,-4.899999999992133e-4,2.6000000000436785e-4
124937688,Baby Back Ribs,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/124937688/baby-back-ribs,2.6,Sport,5.8,1,60,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,0,0
124828036,"Scranton, WHAT?",Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/124828036/scranton-what,2.1,Sport,5.8,1,50,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,0,0
124933791,Froggy 101,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/124933791/froggy-101,2.7,Sport,5.10a,1,65,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,0,0
124962941,Finer Things Club,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/124962941/finer-things-club,2.3,Sport,5.10a,1,60,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,0,0
125436697,Rabies Fun Run,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/125436697/rabies-fun-run,1.9,Sport,5.10b,1,55,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,0,0
124638601,Pizza By Alfredo (Extension),Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/124638601/pizza-by-alfredo-extension,2.6,Sport,5.10c,1,75,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,0,0
124829045,The Electric City (Extension),Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Dunder Mifflin,https://www.mountainproject.com/route/124829045/the-electric-city-extension,2.4,Sport,5.10c,1,25,-83.71462,37.64271,Bald Rock Recreational Preserve (BRRP),The Office,0,0
200706193,¯\_(ツ)_/¯ 2,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Warehouse Boulder,https://www.mountainproject.com/route/200706193/2,0,Sport,5.8-,31,3100,-83.71452,37.6431,Bald Rock Recreational Preserve (BRRP),The Office,1.0000000000331966e-4,3.8999999999589363e-4
200706164,¯\_(ツ)_/¯ 1,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Office > Warehouse Boulder,https://www.mountainproject.com/route/200706164/1,0,Sport,5.9-,31,3100,-83.71452,37.6431,Bald Rock Recreational Preserve (BRRP),The Office,0,0
125759986,Uncharted Moss and Choss,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/125759986/uncharted-moss-and-choss,2.6,Sport,5.8,1,50,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
125325125,Underclinging Undertaker,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/125325125/underclinging-undertaker,2.4,Sport,5.9,1,35,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
125646343,Unearthed Mycelia,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/125646343/unearthed-mycelia,2.9,Sport,5.9,1,50,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
125647022,Unrealistic Dump Truck,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/125647022/unrealistic-dump-truck,2.7,Sport,5.9,1,45,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
125325416,Undeterred,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/125325416/undeterred,2.6,Sport,5.9+,1,45,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
118947618,Unconditional,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/118947618/unconditional,2,Sport,5.10a,1,55,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
118947673,"Undoubtedly, Still Better than Trad",Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/118947673/undoubtedly-still-better-than-trad,1.8,Sport,5.10a,1,55,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
125325622,Underestimated,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/125325622/underestimated,2.3,Sport,5.10-,1,40,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
119938634,Unfulfilling,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/119938634/unfulfilling,2.1,Sport,5.10b,1,35,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
125465599,Undecided,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > The Unlode,https://www.mountainproject.com/route/125465599/undecided,2.7,Sport,5.10,1,40,-83.71178,37.64235,Bald Rock Recreational Preserve (BRRP),The Unlode,0,0
