route_id,route,location,url,avg_stars,rating,pitches,length,x,y,region_1,region_2,rating_simple,text,feature_tags,good_tags,other_tags,bad_tags,bad_ind,good_ind,fun_ind,pretty_ind,jake_ind,jonathan_ind,adrienne_ind
126064665,Wampa,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064665/wampa,2.4,5.8,1,42,-83.63194,37.71743,Ash Branch,-,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126064970,Pebble Wrestler,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064970/pebble-wrestler,2.4,5.9-,1,30,-83.63194,37.71743,Ash Branch,-,9,pebble wrestler: climb the bolted pocketed face to a mantle on the ledge just below the chains.,"face, ledge, mantle, pocket",-,-,-,0,0,0,0,1,0,0
126064577,Harry,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064577/harry,2.4,5.9,1,40,-83.63194,37.71743,Ash Branch,-,9,"harry: climbs up the middle of this section, past a small bulge crux higher up.",crux,-,-,-,0,0,0,0,0,0,0
126064610,The Hendersons,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064610/the-hendersons,2.6,5.9,1,40,-83.63194,37.71743,Ash Branch,-,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126064987,Festina Lente,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064987/festina-lente,2.2,5.9+,1,25,-83.63194,37.71743,Ash Branch,-,9,"festina lente: ascends a sculpted water groove left of the arete. short, but fun movement on unique features. might feel weird if you don't figure out the flow.",arete,fun,-,-,0,1,1,0,0,0,1
126632375,Mellow Marmelade,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126632375/mellow-marmelade,1.2,5.9+,1,25,-83.63194,37.71743,Ash Branch,-,9,mellow marmelade: more of a boulder problem. stick clip the first bolt then work through the perm draw to the anchors.,-,-,stick-clip,-,0,0,0,0,0,0,0
126502921,Camp 4,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126502921/camp-4,2,5.9+,1,23,-83.63194,37.71743,Ash Branch,-,9,camp 4: good warm up for lighthouse and sandstone serenity. not hard moves just committing getting your feet onto the roof.,roof,"good, warm-up",-,-,0,1,0,0,0,0,1
200262327,Pepe,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/200262327/pepe,3,5.10a,1,40,-83.63194,37.71743,Ash Branch,-,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126067917,They're Out There,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126067917/theyre-out-there,2.5,5.10a,1,40,-83.63194,37.71743,Ash Branch,-,10,they're out there: establish over an undercut roof and climb pockets and plates past a slight bulge to a horizontal break up high near the anchors.,"pocket, roof",-,-,-,0,0,0,0,0,0,1
126068515,Charred Oak,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126068515/charred-oak,2.4,5.10a,1,40,-83.63194,37.71743,Ash Branch,-,10,charred oak: the following routes are under a large roof that should keep them dry in a rain. slabby climb on decent edges that begins above a low roof and trends up and right.,"roof, slab",-,-,-,0,0,0,0,0,0,1
126064953,C'MON KEENAN,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126064953/cmon-keenan,1.8,5.10b/c,1,40,-83.63194,37.71743,Ash Branch,-,10,"c'mon keenan: grab a few large pockets and throw big to a protrusion, figure it out past the second bolt and enjoy two mantels to the top.the grade truly depends on your height.",pocket,-,-,-,0,0,0,0,0,0,0
126073959,Go To Bed Jared,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126073959/go-to-bed-jared,3,5.10c,1,45,-83.63194,37.71743,Ash Branch,-,10,go to bed jared: starts on an arching left-facing dihedral/arete feature. ascend the small dihedral then bust out right on the arete finding some helpful hidden holds. go up the arete then traverse back left on thin feet. finish on the steeper flake system above on big holds.,"arete, dihedral, flake",-,"thin, traverse",-,0,0,0,0,1,0,1
126074672,Send Pickles!!,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126074672/send-pickles,2.6,5.10c,1,60,-83.63194,37.71743,Ash Branch,-,10,"send pickles!!: your crag snack game is just as, if not more, important than your climbing ability. send this route and treat yourself with the commonly overlooked crag snack....the baby gherkin!start on cheater stones to establish hands and initiate the classic rrg cut feet start. varied climbing of side pull pockets, slots, and ledges on a mostly vert face. finish by pulling over the top bulge and find the welcoming ledges as they become visible.even if you don't send, you should still have a pickle.","face, ledge, pocket",classic,-,-,0,1,0,0,0,0,0
126209373,Brain Fart,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126209373/brain-fart,2,5.10d,1,NA,-83.63194,37.71743,Ash Branch,-,10,"brain fart: stick clip the first bolt and climb through small sandy holds to the ledge, continue up the corner to anchors higher up.",ledge,-,stick-clip,sandy,1,0,0,0,0,0,0
127383164,Minnesota  Bratwurst,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/127383164/minnesota-bratwurst,3,5.10d,1,45,-83.63194,37.71743,Ash Branch,-,10,"minnesota  bratwurst: face climbing, ends in scoop with clip and lower draco anchors",face,-,-,-,0,0,0,0,0,0,0
126228815,JR's Route,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126228815/jrs-route,2.2,5.10d,1,40,-83.63194,37.71743,Ash Branch,-,10,jr's route: bolted pocket climb starting off a ledge on incut holds with a tricky/awkward finish. may have gotten a bit harder since some holds broke off recently.,"ledge, pocket",-,tricky,-,0,0,0,0,0,0,0
126209394,Human Action,Red River Gorge > Ash Branch,https://www.mountainproject.com/route/126209394/human-action,2.3,5.10d,1,NA,-83.63194,37.71743,Ash Branch,-,10,human action: the tricky arete to the ledge.,"arete, ledge",-,tricky,-,0,0,0,0,0,0,1
121775783,Black n Tan,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bald Rock Cove,https://www.mountainproject.com/route/121775783/black-n-tan,2.2,5.10b,1,60,-83.71286,37.64704,Bald Rock Recreational Preserve (BRRP),Bald Rock Cove,10,"black n tan: this route serves as a good warm up for early cool days as it is in the sun in the morning, but it is also a good route in its own right. scramble up the ledge to get to the start of the route. there is an interesting undercling move to bypass a blank section. climb moderate terrain to a tough pocket sequence higher up.","ledge, pocket","good, interesting, warm-up",tough,-,0,1,0,0,0,0,0
121775791,Bald Rock Boogie,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bald Rock Cove,https://www.mountainproject.com/route/121775791/bald-rock-boogie,2.6,5.10c,1,60,-83.71286,37.64704,Bald Rock Recreational Preserve (BRRP),Bald Rock Cove,10,bald rock boogie: a little harder than the one to the left .  also a good warm up for early cool days as it is in the sun in the morning.,-,"good, warm-up",-,-,0,1,0,0,0,0,0
108389072,Gandee Candy,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/108389072/gandee-candy,2.9,5.8,1,65,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,8,"gandee candy: good average 5.8 climb.  sustained, but no defined crux.",crux,good,-,-,0,1,0,0,0,0,0
109469891,Un-koala-fied,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/109469891/un-koala-fied,2.3,5.9,1,40,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,9,un-koala-fied: farthest route to the left at the bears den. climb up on to a small ledge below the first bolt then work up the awkward crack and then right on good holds.,"crack, ledge",good,-,-,0,1,0,0,0,0,0
125537465,Silly Old Bear,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/125537465/silly-old-bear,2.6,5.10a,1,55,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,"silly old bear: starting right of gandee candy, follow the line of glue-ins that trend slightly right using mostly sinker pockets.",pocket,-,-,-,0,0,0,0,0,0,0
118203118,Rumspringa,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/118203118/rumspringa,2,5.10b,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,rumspringa: start with a couple of long moves on good holds on orange rock and move up and left into a dihedral.  continue 5.9 climbing up and left until the midway point where you begin to trend right.  after clipping the last bolt traverse right under and past the chains and pull a harder move to holds from which to clip.,dihedral,good,traverse,-,0,1,0,0,1,0,0
110330437,C Quest R,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/110330437/c-quest-r,1.8,5.10b,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,"c quest r: low angle route with a crux in the middle.  scramble up easy rock, pull over a small roof and power through some small pockets and slopers to a nice finish on good edges and pockets. this route tends to dry quickly because it doesn't get much runoff. it gets morning sun.","crux, pocket, roof, sloper","easy, good, nice",-,-,0,1,0,0,0,0,1
115561939,Closed - Chantal's Starfish,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/115561939/closed-chantals-starfish,1.6,5.10b,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,closed - chantal's starfish: * the hangers on this route were removed in february 2019 due to the wedge bolts that were used to equip this route. it is available for rebolting if anyone wants to do it. *work you way up onto a ledge and then climb up crimps to the top.,"crimp, ledge",-,-,-,0,0,0,0,0,0,0
127282999,Ticks List,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/127282999/ticks-list,1.5,5.10b,1,40,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,"ticks list: adding this because it was in our guidebook. looked like the original anchors had been removed and new ones placed down a little farther. enjoyable, easy, and short.",-,easy,-,-,0,1,0,0,0,0,0
109469913,Golden Snow Cone,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/109469913/golden-snow-cone,2.7,5.10c,1,55,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,golden snow cone: climb the large left leaning right facing flake to perfect pockets on the face above.,"face, flake, pocket",-,-,-,0,0,0,0,1,0,0
122808203,Bear Goggles,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/122808203/bear-goggles,1.8,5.10c,1,50,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,bear goggles: start by bouldering up to a stance on the ledge above.   start into to a sea of underclings and sidepulls that will make you wander to find the path of least resistance.  finish up over a slight bulge on to larger holds to the anchors.,ledge,-,-,-,0,0,0,0,0,0,0
110270679,Low Hanging Fruit,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/110270679/low-hanging-fruit,2.3,5.10d,1,60,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,"low hanging fruit: a nice fingery route with lots of crisp, fragile edges.  easy moves up a slab lead to a layback section below the steeper upper half.  crimp and wander up the slightly overhanging wall and then cut hard left to avoid the crack and do a few harder moves just below the anchors.  the hardest part of this route is choosing which way to go and finding the best holds.","crack, crimp, slab","best, easy, nice",-,-,0,1,0,0,0,0,1
116533078,Pooh and Piglet Too,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Bear's Den,https://www.mountainproject.com/route/116533078/pooh-and-piglet-too,2.3,5.10d,1,50,-83.70784,37.64408,Bald Rock Recreational Preserve (BRRP),Bear's Den,10,pooh and piglet too: starts behind a tree and wanders up pocket moves over a low roof to a tricky finger crack.,"crack, pocket, roof",-,tricky,-,0,0,0,0,0,0,1
109480361,Grandpa Joe,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109480361/grandpa-joe,2.6,5.9,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,9,"grandpa joe: jugs, pockets and pinches up a vertical wall to a slab topout.  the rock is solid, the movement is fun and the bolts are safely spaced.  however, the rock becomes more sandy as the route turns slabby.  this route is still cleaning up, but once it sheds a bit more grit it will be an excellent pitch.","jug, pocket, slab","excellent, fun",-,sandy,1,1,1,0,0,0,1
106453181,Chocolate River,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106453181/chocolate-river,2.4,5.9,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,9,"chocolate river: follow the wall left of peaches and cream for about 100 yards. begin on a reachy mantel start and then climb a technical slabby face to a finish over a bulge. 50 feet, 5 bolts, rap chains does not stay dry","face, slab, technical",-,-,-,0,0,0,0,0,0,1
107756397,Augustus Gloop,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107756397/augustus-gloop,2.4,5.9,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,9,"augustus gloop: a fun low-angle route.  slightly more technical than it's neighbor of the same grade, chocolate river.",technical,fun,-,-,0,1,1,0,0,0,0
107074597,Sugar Rush,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107074597/sugar-rush,2.5,5.9+,1,65,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,9,"sugar rush: the leftmost of the three bolted slab routes right of ""end of the innocence"" (5.10b)  use finesse up the slab with a couple fun mantles and friction climbing up to the chains.","mantle, slab",fun,-,-,0,1,1,0,0,0,1
107379163,Wonkaholic,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107379163/wonkaholic,2.7,5.10a,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,wonkaholic: start up the low angle arete past a few holds that look like they may break.  after the start enjoy a relaxing romp past a few thought provoking sections.  the crux awaits at the top with various ways of getting to and clipping the anchors.,"arete, crux",-,-,-,0,0,0,0,0,0,1
108064675,Throbbing Emotions,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/108064675/throbbing-emotions,2.8,5.10a,1,55,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,"throbbing emotions: 10 feet to the right of sunday night cockfights.  this route has great movement and is well protected, but needs some traffic.  start out on steep terrain to jugs right of the bolt line.",jug,great,-,-,0,1,1,0,0,0,0
108766319,EGBG,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/108766319/egbg,3.6,5.10a,1,90,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,"egbg: a long fun line that begins just as you enter the left side of the chocolate factory (when the trail forks take the left side instead of the right which takes you over to oompa and loompa) one of the first climbs you will come to as you gain the cliff band. starts on large blocks under a roof. pull through the low crux to find nice long juggy climbing above with a steep finish. take time to enjoy the large sit down hueco in the center of the climb. watch for friable rock, recommend stick clipping the first bolt due to possible poor rock conditions. with more travel to clean up some of the choss i think this could be a red classic, a powerful start with a cruiser finish makes for an incredibly enjoyable way to spend a sunset at the end of the day.","cruise, crux, hueco, jug, roof","classic, fun, nice","stick-clip, thin",choss,1,1,1,0,1,0,1
109770822,The Juggernaut,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109770822/the-juggernaut,2.7,5.10b,1,65,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,the juggernaut: starting from the ledge pull a few hard moves over the ledge on good holds. then full huge jugs to a ledge just below the anchors.,"jug, ledge",good,-,-,0,1,0,0,0,0,0
111855528,Breakin the Law,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/111855528/breakin-the-law,2.4,5.10b,1,50,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,breakin the law: start up the dirty crack or walk up and around and start off the ledge. clip the first bolt then pull a tricky roof on not as good as you would like them to be holds. the rest of the  climb is steep and deep pocket pulling!,"crack, ledge, pocket, roof",good,"rest, tricky",dirty,1,1,0,0,0,0,1
114290724,Three Stooges,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/114290724/three-stooges,2.1,5.10b,1,90,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,"three stooges: two bolts of pockets to hands-free stance, then a long rightward-traversing section of 5.8, where the biggest challenge is not z-clipping. the route earns it;'s grade near the top, where the bolts thin, and the moves lengthen.",pocket,-,thin,-,0,0,0,0,0,0,0
106782060,Oompa,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106782060/oompa,3.1,5.10b,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,"oompa: very nice climb, stays dry in a light rain.   start by climbing up on a flake.   continue up following pockets and plates to the top.   crux is at the point where the route starts to turn less steep, it's somewhat sequential.","crux, flake, pocket",nice,-,-,0,1,0,0,1,0,0
107892930,Robotic Thumb,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107892930/robotic-thumb,3.5,5.10b,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,"robotic thumb: a couple of thoughtful moves, using the wall to the right as needed, lead to fun climbing on a giant flake and subsequent jugs.","flake, jug",fun,-,-,0,1,1,0,1,0,0
117909365,Grandma Josephine,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/117909365/grandma-josephine,2.5,5.10b,1,45,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,grandma josephine: nice pockets and edges with a distinct section in the middle that will have you scratching your head.,pocket,nice,-,-,0,1,0,0,0,0,0
109480386,Snarf Victory,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109480386/snarf-victory,2.2,5.10c,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,"snarf victory: thoughtful and technical blunt arete climbing on less than perfect stone.  follow deep two-finger pockets and sharp edges at the start.  as the route slabs out, the holds get slopey and the movement gets more interesting.    like other routes on this outcrop, the rock slowly turns more sandy as you go up.  this route deserves way more attention than it gets.","arete, pocket, slab, sloper, technical",interesting,-,sandy,1,1,0,0,0,0,1
106927842,Loompa,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106927842/loompa,3.5,5.10+,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,loompa: the sister route to oompa.  just as fun but steeper and more sequential.   good jugs and positive holds get you up to the second bolt. take time to read the holds above before heading through bolts 3 and 4. bust through the sequential crux on cool holds to even cooler holds above and lower angle climbing to the anchor.,"crux, jug","fun, good",-,-,0,1,1,0,0,0,0
106927822,The Glass Elevator,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/106927822/the-glass-elevator,3,5.10d,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,the glass elevator: a few easy moves off the ground get you setup for thinner crimps and balancy moves higher up. not as steep as oompa or loompa and more technical.,"crimp, technical",easy,"balance, thin",-,0,1,0,0,0,0,0
107892923,Babinski Sign,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107892923/babinski-sign,2.8,5.10d,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,babinski sign: bolted line that wraps around an arete hueco just past second bolt.,"arete, hueco",-,-,-,0,0,0,0,1,0,1
107921969,Mr. P.,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/107921969/mr-p,1.9,5.10d,1,60,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,mr. p.: has a good amount of loose rock and fragile holds right now but has fun movement.,-,"fun, good",-,-,0,1,1,0,0,0,0
109770874,Theobroma,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory,https://www.mountainproject.com/route/109770874/theobroma,3,5.10d,1,75,-83.71343,37.64919,Bald Rock Recreational Preserve (BRRP),Chocolate Factory,10,theobroma: pull through an awkward couple of moves on good crimps to an undercling. then follow sinker pockets to a ledge. pull two roofs after the ledge and clip the anchors.,"crimp, ledge, pocket, roof",good,-,-,0,1,0,0,0,0,1
123359554,Northern Nut Growers Association,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/123359554/northern-nut-growers-association,2.9,5.9,1,70,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,9,"northern nut growers association: start on either side of the crack, and ends before the ledge.","crack, ledge",-,-,-,0,0,0,0,0,0,0
122728043,Hazel Dormouse,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122728043/hazel-dormouse,3.7,5.9+,1,90,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,9,"hazel dormouse: moderate vert climbing to a mild bulge with huge plated jugs to pull past then iron oxide holds and crimps lead to a comfy wide ledge.  using an extended draw at the 8th (ledge) bolt will help reduce rope drag.  when ready, step up off the ledge for the grand finale to a matching jug rail using subtle feet to reach giant, protruding iron oxide jugs overhead; pull yourself up and over onto an easy rock ramp to the anchors.","crimp, jug, ledge",easy,-,-,0,1,0,0,0,0,0
122727902,Hazelnut,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727902/hazelnut,2.9,5.10a,1,65,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,10,"hazelnut: the farthest right of three routes with similar starts. this route starts on deep iron oxide pockets and plates, with enjoyable movement to a fun finish at the anchors.",pocket,fun,-,-,0,1,1,0,0,0,0
124159210,Silver Apples of the Moon,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/124159210/silver-apples-of-the-moon,2.4,5.10a,1,70,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,10,"silver apples of the moon: w.b. yeats said it best in the song of wandering aengus. nature, yearning, transformation, and art. plates to slopers, overhang to slab, this route changes as much as life does.","slab, sloper",best,-,-,0,1,0,0,0,0,1
124159238,Golden Apples of the Sun,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/124159238/golden-apples-of-the-sun,2.1,5.10a,1,60,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,10,"golden apples of the sun: the arete right of silver apples, take a bite out of this route!",arete,-,-,-,0,0,0,0,0,0,1
122727873,When in Drought,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727873/when-in-drought,2.7,5.10a/b,1,60,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,10,when in drought: start just left of blunt arête angling up left on a series of plates and pockets.  head straight up past a quick crimp crux midway to a fun easy finish on a comfy ledge.,"arete, crimp, crux, ledge, pocket","easy, fun",-,-,0,1,1,0,0,0,1
122727895,Witch Hazel,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727895/witch-hazel,2.8,5.10b,1,55,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,10,witch hazel: the middle of the three routes that initially climbs similarly to its two sister routes on either side then settles into cruising on beefy iron oxide ridges that thins briefly to the anchors.,cruise,-,thin,-,0,0,0,0,0,0,0
122728100,Hazel Green,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122728100/hazel-green,2.7,5.10b,1,80,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,10,hazel green: starts behind a large tulip popular tree surrounded by rhododendrons. pull-up start over a low-to-the-ground roof.  head straight up over a mild bulge in the middle eventually leading to pleasantly positive plates and a stellar juggy finish to the anchors set above a high ledge.,"jug, ledge, roof",-,-,-,0,0,0,0,0,0,1
122727932,Coll,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hazel Hollow,https://www.mountainproject.com/route/122727932/coll,2.9,5.10b/c,1,80,-83.71565,37.64445,Bald Rock Recreational Preserve (BRRP),Hazel Hollow,10,coll: initially similar easy start as 'filbert' but then quickly departs and angles to the left towards a stance on a ledge.  pull up onto the face on slot pockets into the giant hueco on hidden jugs.  balance out on the face following jugs and sinker finger pockets before moving left again enjoying moderate climbing on comfy iron oxide ridges and plates that stays consistently good all the way to the top.,"face, hueco, jug, ledge, pocket","easy, good",balance,-,0,1,0,0,1,0,0
117625147,Hoolie Hoggin' in a Booger Hole,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > A-Hole Wall,https://www.mountainproject.com/route/117625147/hoolie-hoggin-in-a-booger-hole,2.6,5.10c,1,45,-83.70867,37.64283,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,10,hoolie hoggin' in a booger hole: probaby the best warmup on the wall. finger friendly jugs and a moderate pump.,jug,best,pumpy,-,0,1,0,0,0,0,0
117625075,Holey Cow!,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > A-Hole Wall,https://www.mountainproject.com/route/117625075/holey-cow,2.6,5.10d,1,45,-83.70867,37.64283,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,10,holey cow!: jugs but pumpy. don't let your ego get in the way and get flashed pumped.,jug,-,pumpy,-,0,0,0,0,0,0,0
117634431,Holeshot,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117634431/holeshot,1.3,5.8+,1,50,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,8,holeshot: enjoyable climbing up the juggy arete. equipped by scott curran.,"arete, jug",-,-,-,0,0,0,0,0,0,1
117733056,Hole Lot of Nothing,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117733056/hole-lot-of-nothing,1.8,5.10b,1,45,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,10,"hole lot of nothing: ""if you're a connoisseur of choss, step a few feet right of the arête to find this gem.""climb through some bouldery moves at the start to gain much easier and slightly less dirty climbing to the top.will clean up with more traffic...maybe?",arete,easier,thin,"choss, dirty",1,1,0,0,0,0,1
117634444,Surprise B-hole,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117634444/surprise-b-hole,2.3,5.10c,1,50,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,10,surprise b-hole: harder start to longer pulls on good pockets and jugs. good warmup for the harder routes. equipped by scott curran,"jug, pocket",good,-,-,0,1,0,0,0,0,0
117634526,Boats and Holes,Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Hole in the Wall > B-Hole Wall,https://www.mountainproject.com/route/117634526/boats-and-holes,2.4,5.10d,1,60,-83.70876,37.64212,Bald Rock Recreational Preserve (BRRP),Hole in the Wall,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
