route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Prickly Pear,The Gym > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/110131750/prickly-pear,3,Boulder,V1,1,NA,35.44897,-82.2143
Classic Arete (Stand),Classic Boulder > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107597364/classic-arete-stand,3.7,Boulder,V2,1,15,36.14179,-81.70671
Mike's Slab,The Cluster > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111418892/mikes-slab,3,Boulder,V3 PG13,1,25,35.4501,-82.2195
Baleen,Whale's Head Boulder > Classics Patio > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107726829/baleen,2.3,Boulder,V2,1,8,35.17499,-81.36205
Men Are From Moore's,The Pit Area > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112038837/men-are-from-moores,2.7,Boulder,V3,1,10,35.44931,-82.2116
Air Jesus,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/111808713/air-jesus,3.6,Boulder,V3,1,15,35.6037,-79.2773
The Horn,Classic Boulder > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/107597355/the-horn,3.5,Boulder,V2,1,20,36.14179,-81.70671
Carolina Bamboo,Front Door Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107508292/carolina-bamboo,3.4,Boulder,V3,1,15,35.19565,-83.13872
Y-Axis,Y-Axis Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107704042/y-axis,2.6,Boulder,V1-,1,10,35.17508,-81.36241
Chrome Dome,Bold Moon preserve boulder > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118750600/chrome-dome,4,Boulder,V2,1,-20,36.17114,-79.65761
The Harvest,The Cluster > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/120595649/the-harvest,3.5,Boulder,V3+,1,20,35.4501,-82.2195
Monkey's Brain,Mushroom Boulder > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113663169/monkeys-brain,3.1,Boulder,V3,1,NA,36.00765,-81.83629
Come Out and Play,Come Out & Play Blocks > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106650472/come-out-and-play,2.5,Boulder,V2,1,NA,35.44897,-82.2143
Rona,Lower Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118912553/rona,4,Boulder,V1,1,12,35.4736,-82.23673
Gnarcissus,Carrboro High School Retaining Wall > Carrboro/University Lake boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/118723716/gnarcissus,2.5,"TR, Boulder",5.4 V0- PG13,1,20,35.89306,-79.08592
Jenga,Jenga Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/115350360/jenga,4,Boulder,V2-3,1,20,36.40027,-80.28447
Crux #3 (The Finger Crack),NCSU Traverse Wall > NC States Campus > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/118715674/crux-3-the-finger-crack,4,Boulder,V2,1,NA,35.78376,-78.67237
Water You Talkin Bout,Creek Bed Boulder > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/120619399/water-you-talkin-bout,2.5,Boulder,V3-,1,10,35.30752,-82.78843
Beep Bops Big Birthday,Beep Bop Boulder > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121812497/beep-bops-big-birthday,4,Boulder,V3-4,1,12,35.30446,-82.79644
Rona Direct,Lower Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118912604/rona-direct,4,Boulder,V2,1,12,35.4736,-82.23673
Slurpee Slab,Beep Bop Boulder > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121812511/slurpee-slab,4,Boulder,V2-3,1,8,35.30446,-82.79644
Trad Problem,Trad Boulder > Weaver Knob Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/121966021/trad-problem,4,Boulder,V0 R,1,40,35.96517,-82.48083
No Fault Line,Tatanka Boulder > Buffalo Creek Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/120407530/no-fault-line,3.5,Boulder,V2,1,NA,35.48153,-82.18871
Weed Patch Crack,Weed Patch Boulders > Weed Patch Mountain Trail Boulders > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116159694/weed-patch-crack,4,Boulder,V2,1,15,35.47678,-82.23175
Poison Ivy Sit Start,The Nettles are Stinging My Legs Boulder > Wolf Branch/Rich Knob > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/121003243/poison-ivy-sit-start,4,Boulder,V1-2,1,12,35.6695,-82.44686
Dark Corner aka Moonshine Arete,Dark Corner Boulder > Second/Many Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107734149/dark-corner-aka-moonshine-arete,4,Boulder,V3-4,1,NA,35.4353,-82.7291
Unclimbed Arete,Unclimbed Highball Boulder > Unclimbed Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107686613/unclimbed-arete,4,Boulder,V3,1,NA,35.43618,-82.72854
Lisa,Bart Simpson Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106924018/lisa,2.3,Boulder,V1,1,10,35.45044,-82.21996
Spence Ridge Fin,Wonderland > Spence Ridge Access > Linville Gorge Bouldering > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/114273308/spence-ridge-fin,3.8,Boulder,V3-4,1,20,35.89938,-81.89993
Immaculate Face,Devil Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/114191197/immaculate-face,2.9,Boulder,V2,1,10,35.44977,-82.21876
Bobba Threat,Zschiesche's Corridor Left Side > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112825188/bobba-threat,3.4,Boulder,V2,1,15,36.397,-80.28752
Exponential,Y-Axis Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107704026/exponential,2.4,Boulder,V1,1,15,35.17508,-81.36241
Unicron,Decepticon Boulder > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107754965/unicron,2.4,Boulder,V3,1,10,35.17608,-81.35995
Poison Arete,Gettysburg Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106652745/poison-arete,3.2,Boulder,V1,1,NA,35.44897,-82.2143
Iris,Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111418581/iris,2.6,Boulder,V1,1,25,35.44919,-82.21852
Hypotenuse,Y-Axis Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107704016/hypotenuse,2.8,Boulder,V3,1,15,35.17508,-81.36241
45 wedge,Backyard Boulder > Pride Lands > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114121817/45-wedge,3.1,Boulder,V2-3,1,5,35.17666,-81.35884
Rattler,Snake Jam Boulder > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107726889/rattler,2.4,Boulder,V2,1,15,35.1758,-81.36001
Third-Degree,Incinerator Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107815144/third-degree,3.1,Boulder,V3,1,25,35.17529,-81.36123
Sexual Chocolate,Warmup Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112039043/sexual-chocolate,2.5,Boulder,V2,1,12,36.40123,-80.28552
The Diamond,Stigmata Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/113903187/the-diamond,3.1,Boulder,V2,1,NA,36.38623,-80.29532
Hostess With The Mostest,French Maid Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118641708/hostess-with-the-mostest,3.2,Boulder,V0,1,15,35.45007,-82.21986
Fitness,The Gym > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112413670/fitness,3,Boulder,V2,1,15,35.44897,-82.2143
The Greenness,Eco Terrorism Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/121712715/the-greenness,3.1,Boulder,V2,1,NA,36.39868,-80.28656
Dynomantle,Robotto Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112410213/dynomantle,2.9,Boulder,V2,1,NA,36.38609,-80.29572
The Gathering,The Cluster > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111418906/the-gathering,2.6,Boulder,V3-,1,20,35.4501,-82.2195
Back Splinters,Old Folks Home > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107789250/back-splinters,2.9,Boulder,V1,1,NA,35.17592,-81.36014
St. Peter,Gateway Boulders > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107948796/st-peter,2.8,Boulder,V2,1,15,35.44965,-82.21805
Boone Swoon,Greenway Boulder > Boone Greenway Trail Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116958137/boone-swoon,3.5,Boulder,V2,1,20,36.213,-81.64719
Liking The Tree,Liking The Lichen Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118889444/liking-the-tree,3.5,Boulder,V2 PG13,1,18,36.3902,-80.2954
Straight to the Dome.,Bold Moon preserve boulder > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118750549/straight-to-the-dome,2.7,Boulder,V2-,1,20,36.17114,-79.65761
The Diamond Left,Stigmata Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112418345/the-diamond-left,2.8,Boulder,V2,1,NA,36.38623,-80.29532
Bottle Rocket War,Fireworks Boulder > First Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107686114/bottle-rocket-war,3.5,Boulder,V1-,1,NA,35.43635,-82.72623
Welcome to Dixon,TMI Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107815087/welcome-to-dixon,2.7,Boulder,V0-,1,25,35.17529,-81.36139
Extension Ladder,Cave Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118072728/extension-ladder,2.6,Boulder,V1-2,1,NA,35.45016,-82.21828
Icky Thump,White Stripes Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107778350/icky-thump,2.5,Boulder,V1,1,12,35.17478,-81.36243
Hades Hemorrhage,Zeus Eye Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107773590/hades-hemorrhage,2.9,Boulder,V3,1,13,35.17467,-81.36242
The Brink,The Brink > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118624252/the-brink,3.1,Boulder,V0,1,10,36.40231,-80.28532
Pancakes,Mushroom Boulder > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113663191/pancakes,2.7,Boulder,V1-2,1,NA,36.00765,-81.83629
Maggie,Bart Simpson Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106924038/maggie,2.3,Boulder,V2,1,15,35.45044,-82.21996
Classic Traverse,Classic Overhang > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113957686/classic-traverse,2.7,Boulder,V2-,1,15,35.14451,-82.04893
El Swiper,White Squirrel/El Swiper Boulder > First Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107681032/el-swiper,3.2,Boulder,V2,1,NA,35.4353,-82.7291
Little Politician,Upper Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119497245/little-politician,3.3,Boulder,V1,1,10,35.60369,-79.27729
Aggro Assassin,Proper Modulation Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114788555/aggro-assassin,3.1,Boulder,V2,1,12,36.40048,-80.28448
The Guinea Hen & the Gilliam,Stigmata Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/119997467/the-guinea-hen-the-gilliam,3.3,Boulder,V3,1,12,36.38623,-80.29532
Baby Groot,Front Door Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112874561/baby-groot,3.2,Boulder,V1 PG13,1,10,35.19565,-83.13872
Trashcanistan,The Pit Area > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112258324/trashcanistan,2.5,Boulder,V3+,1,10,35.44931,-82.2116
Gas Booster,Gas Boulder > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118861813/gas-booster,3.2,Boulder,V2,1,15,35.35557,-80.92167
Stone Mountain Simulator,Stone Mountain Bouldering > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108239897/stone-mountain-simulator,3.1,Boulder,V0+,1,NA,36.3916,-81.0473
Service,French Maid Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118641793/service,3,Boulder,V1,1,15,35.45007,-82.21986
Portland Cement,Concrete Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/117711585/portland-cement,2.9,Boulder,V1,1,10,35.17521,-81.36194
Tip Off,Devil Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118072808/tip-off,2.7,Boulder,V0,1,10,35.44977,-82.21876
Trailside Slab Left,Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111418574/trailside-slab-left,2,Boulder,V0,1,16,35.44919,-82.21852
The Brevard Fault,The Brevard Fault > Central Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107971608/the-brevard-fault,2.8,Boulder,V2,1,NA,35.44899,-82.2143
Final Thoughts,White Trash Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107789848/final-thoughts,2.3,Boulder,V1,1,NA,35.17526,-81.36152
Yarp,Robotto Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112410206/yarp,2.8,Boulder,V3,1,NA,36.38609,-80.29572
Tooth-ache,Diente > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108274922/tooth-ache,2.8,Boulder,V3,1,12,35.30578,-82.7904
Angel Share,Warmup Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118568744/angel-share,2.8,Boulder,V3-,1,12,36.40123,-80.28552
Snoop Dogg Mantle,Warmup Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112813505/snoop-dogg-mantle,2.6,Boulder,V2-3,1,NA,36.40123,-80.28552
Mega Scoop,Crowd Pleaser & Berry Patio > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831094/mega-scoop,2.7,Boulder,V0,1,12,35.44897,-82.2143
It's A Trap,V3PO Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112825180/its-a-trap,2.5,Boulder,V1+,1,10,36.39713,-80.28719
Longitude,Y-Axis Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107754872/longitude,2,Boulder,V1,1,12,35.17508,-81.36241
Starboard,Y-Axis Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107773689/starboard,2.2,Boulder,V1,1,12,35.17508,-81.36241
Boone Lounge,Zschiesche's Corridor Left Side > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108182998/boone-lounge,2.3,Boulder,V3,1,10,36.397,-80.28752
The Thing,Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118072890/the-thing,2.8,Boulder,V1,1,NA,35.44919,-82.21852
"Pop, Lock & Drop It",Lake Raleigh Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/112092828/pop-lock-drop-it,2.7,Boulder,V3,1,8,35.7692,-78.6887
Gorman the Cornman,Eighth Dome > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118861937/gorman-the-cornman,3,Boulder,V3,1,7,35.35547,-80.92191
Rattata,Gym Rat Kevin Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122271027/rattata,2.4,Boulder,V0,1,NA,36.39883,-80.28649
Standard Traverse,Standard Traverse > The Terraces > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116847283/standard-traverse,3,Boulder,V3,1,NA,35.45221,-82.22023
What's In A Name,Masterlock Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108526253/whats-in-a-name,2.3,Boulder,V3,1,NA,36.39718,-80.28724
Ishtar,Gateway Boulders > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113809542/ishtar,2.7,Boulder,V3,1,12,35.44965,-82.21805
Bull Whip,Driver Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106652749/bull-whip,2.4,Boulder,V2+,1,NA,35.44874,-82.21236
Trailside Chimney,Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118072895/trailside-chimney,2.3,Boulder,V0,1,NA,35.44919,-82.21852
Standard Block,Greenway Block > Boone Greenway Trail Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116957913/standard-block,3,Boulder,V2,1,9,36.213,-81.64718
Stupid Little Head,Front Door Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118270682/stupid-little-head,3,Boulder,V3 PG13,1,15,35.19565,-83.13872
My Adidas,Fun-Filled Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119664827/my-adidas,2.6,Boulder,V0,1,10,35.45093,-82.21982
A Slab Called Quest,Greenway Slab > Boone Greenway Trail Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116958458/a-slab-called-quest,3.3,Boulder,V1,1,12,36.213,-81.64719
Wool Panties,Gettysburg Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831246/wool-panties,2.8,Boulder,V2,1,11,35.44897,-82.2143
Great White,The Shark Fin > Buffalo Creek Park > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/114171717/great-white,2.8,Boulder,V3,1,NA,35.48153,-82.18871
unnamed V1 right side,Trailside Boulders > 00. Pilot Mountain Boulders > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112930922/unnamed-v1-right-side,3,Boulder,V1,1,12,36.34043,-80.48428
Forte Stand,Upper Thunder Hill > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109549964/forte-stand,3,Boulder,V3,1,20,36.14673,-81.65104
Red Clouds Above,Red Clouds Above Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106650439/red-clouds-above,2.8,Boulder,V3,1,NA,35.44897,-82.2143
Potato Face,Potato Boulder > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109502480/potato-face,3,Boulder,V3,1,10,36.14673,-81.65104
Curve Right,Switchback Boulder > Rocky Knob Park > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/108157893/curve-right,3,Boulder,V3,1,15,36.22112,-81.68043
Raise my Rent,Eighth Dome > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118340580/raise-my-rent,2.9,Boulder,V2,1,7,35.35547,-80.92191
Faux-Hawkeye,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379864/faux-hawkeye,2.9,Boulder,V3-4,1,NA,35.77289,-82.36285
Sloperfreak,Trailside Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112348210/sloperfreak,2.9,Boulder,V3,1,NA,36.38688,-80.29773
The Gaston,Robotto Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112410196/the-gaston,2.5,Boulder,V3,1,NA,36.38609,-80.29572
Chubby Knuckles,Stone Mountain Bouldering > Stone Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/117598558/chubby-knuckles,2.3,Boulder,V1-,1,7,36.3916,-81.0473
Squishy,Haw River Boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/117071373/squishy,3,Boulder,V2-3,1,10,35.72747,-79.10378
Route 5,Route 181 Rock face > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/120434393/route-5,2.7,"TR, Boulder",5.7 V1-2,1,20,35.9572,-81.85848
Flashlight crack,Flashlight Boulder > TMI > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107815180/flashlight-crack,2.5,Boulder,V1+,1,25,35.1702,-81.3649
Floater Crack,Upper Boulder > Table Rock Parking Lot Boulders > Linville Gorge Bouldering > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113881462/floater-crack,2.7,Boulder,V1,1,15,35.88654,-81.88495
Unique New York,Trailside Highball > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122270995/unique-new-york,3,Boulder,V3+,1,NA,36.39828,-80.28846
Double Dribble,Shady Grove > Hull Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/117028670/double-dribble,2.6,Boulder,V2,1,10,35.4508,-82.21909
Stickboy,Greenway Boulder > Boone Greenway Trail Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/116958223/stickboy,2.7,Boulder,V1,1,19,36.213,-81.64719
Put It On The Fridge,Family Boulders > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116999010/put-it-on-the-fridge,2.8,Boulder,V3,1,10,35.44986,-82.21387
Donkey Hotay,Two-move rock > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118340540/donkey-hotay,2.8,Boulder,V1+,1,6,35.35547,-80.92183
Side Trip extension,Upper Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119497322/side-trip-extension,3,Boulder,V1,1,10,35.60369,-79.27729
Poison Gas Shuffle,Gas Boulder > Wash Rock > Latta Nature Preserve > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118861896/poison-gas-shuffle,3,Boulder,V2+,1,18,35.35557,-80.92167
Depends,Old Folks Home > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107789241/depends,2.5,Boulder,V3,1,NA,35.17592,-81.36014
White Rama,Rift Cluster > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831133/white-rama,3,Boulder,V0+,1,11,35.44897,-82.2143
